1686481048.8527195 Coordinates x=496 px, y=663 px
1686481048.8705935 Coordinates x=543 px, y=617 px
1686481048.8862157 Coordinates x=543 px, y=617 px
1686481048.9025176 Coordinates x=561 px, y=601 px
1686481048.9183736 Coordinates x=561 px, y=601 px
1686481048.9340222 Coordinates x=574 px, y=591 px
1686481048.9496453 Coordinates x=574 px, y=591 px
1686481048.9653003 Coordinates x=580 px, y=582 px
1686481048.9808974 Coordinates x=580 px, y=582 px
1686481048.9963632 Coordinates x=586 px, y=579 px
1686481049.0121138 Coordinates x=586 px, y=579 px
1686481049.027531 Coordinates x=591 px, y=575 px
1686481049.0436485 Coordinates x=591 px, y=575 px
1686481049.0593908 Coordinates x=595 px, y=571 px
1686481049.0755394 Coordinates x=595 px, y=571 px
1686481049.0906148 Coordinates x=599 px, y=566 px
1686481049.1059387 Coordinates x=599 px, y=566 px
1686481049.121083 Coordinates x=603 px, y=564 px
1686481049.1370761 Coordinates x=603 px, y=564 px
1686481049.1524942 Coordinates x=603 px, y=564 px
1686481049.1679525 Coordinates x=608 px, y=560 px
1686481049.1892 Coordinates x=608 px, y=560 px
1686481049.2046418 Coordinates x=615 px, y=554 px
1686481049.2206974 Coordinates x=621 px, y=548 px
1686481049.2358973 Coordinates x=621 px, y=548 px
1686481049.252099 Coordinates x=621 px, y=548 px
1686481049.2669883 Coordinates x=628 px, y=534 px
1686481049.282122 Coordinates x=628 px, y=534 px
1686481049.2979743 Coordinates x=636 px, y=512 px
1686481049.314034 Coordinates x=636 px, y=512 px
1686481049.329174 Coordinates x=634 px, y=482 px
1686481049.344687 Coordinates x=634 px, y=482 px
1686481049.3611329 Coordinates x=631 px, y=459 px
1686481049.3874228 Coordinates x=631 px, y=459 px
1686481049.4033244 Coordinates x=632 px, y=444 px
1686481049.419179 Coordinates x=632 px, y=444 px
1686481049.434807 Coordinates x=632 px, y=435 px
1686481049.4503858 Coordinates x=632 px, y=435 px
1686481049.4660175 Coordinates x=632 px, y=429 px
1686481049.4816704 Coordinates x=632 px, y=429 px
1686481049.4976077 Coordinates x=633 px, y=423 px
1686481049.5134614 Coordinates x=633 px, y=423 px
1686481049.5290735 Coordinates x=632 px, y=420 px
1686481049.544697 Coordinates x=632 px, y=420 px
1686481049.5603328 Coordinates x=617 px, y=413 px
