1686482536.1270797 Coordinates x=534 px, y=639 px
1686482536.150783 Coordinates x=534 px, y=639 px
1686482536.166338 Coordinates x=534 px, y=633 px
1686482536.181963 Coordinates x=534 px, y=633 px
1686482536.19751 Coordinates x=534 px, y=631 px
1686482536.2135925 Coordinates x=534 px, y=631 px
1686482536.2292726 Coordinates x=533 px, y=628 px
1686482536.2449467 Coordinates x=533 px, y=628 px
1686482536.25941 Coordinates x=532 px, y=622 px
1686482536.2743587 Coordinates x=532 px, y=622 px
1686482536.2901595 Coordinates x=530 px, y=615 px
1686482536.3054168 Coordinates x=530 px, y=615 px
1686482536.3215296 Coordinates x=530 px, y=615 px
1686482536.3367622 Coordinates x=528 px, y=612 px
1686482536.3522718 Coordinates x=528 px, y=612 px
1686482536.3681736 Coordinates x=528 px, y=609 px
1686482536.3835516 Coordinates x=528 px, y=609 px
1686482536.3994899 Coordinates x=525 px, y=606 px
1686482536.4153357 Coordinates x=525 px, y=606 px
1686482536.4309719 Coordinates x=520 px, y=602 px
1686482536.4465868 Coordinates x=520 px, y=602 px
1686482536.4622037 Coordinates x=515 px, y=596 px
1686482536.4778216 Coordinates x=515 px, y=596 px
1686482536.4937146 Coordinates x=513 px, y=592 px
1686482536.5094798 Coordinates x=513 px, y=592 px
1686482536.5251422 Coordinates x=513 px, y=592 px
1686482536.5408194 Coordinates x=512 px, y=591 px
1686482536.5564468 Coordinates x=512 px, y=591 px
1686482536.5720677 Coordinates x=511 px, y=591 px
1686482536.587695 Coordinates x=511 px, y=591 px
1686482536.6039224 Coordinates x=508 px, y=591 px
1686482536.6197636 Coordinates x=508 px, y=591 px
1686482536.6353557 Coordinates x=507 px, y=592 px
1686482536.650823 Coordinates x=507 px, y=592 px
1686482536.6665359 Coordinates x=506 px, y=592 px
1686482536.68207 Coordinates x=506 px, y=592 px
1686482536.6981187 Coordinates x=506 px, y=592 px
1686482536.7135227 Coordinates x=506 px, y=592 px
1686482536.7289305 Coordinates x=506 px, y=592 px
1686482536.7449758 Coordinates x=506 px, y=592 px
1686482536.7601426 Coordinates x=300 px, y=981 px
1686482536.7759383 Coordinates x=300 px, y=981 px
1686482536.7906299 Coordinates x=268 px, y=974 px
1686482536.8059306 Coordinates x=268 px, y=974 px
1686482536.8220034 Coordinates x=268 px, y=974 px
1686482536.8377554 Coordinates x=226 px, y=845 px
1686482536.853791 Coordinates x=226 px, y=845 px
1686482536.8689432 Coordinates x=197 px, y=533 px
1686482536.8845935 Coordinates x=197 px, y=533 px
1686482536.8995385 Coordinates x=191 px, y=425 px
1686482536.914912 Coordinates x=191 px, y=425 px
1686482536.9302747 Coordinates x=183 px, y=345 px
1686482536.945479 Coordinates x=183 px, y=345 px
1686482536.9615004 Coordinates x=182 px, y=309 px
1686482536.976955 Coordinates x=182 px, y=309 px
1686482536.992047 Coordinates x=182 px, y=309 px
1686482537.0074096 Coordinates x=182 px, y=297 px
1686482537.0325842 Coordinates x=182 px, y=297 px
1686482537.0486379 Coordinates x=185 px, y=284 px
1686482537.0640838 Coordinates x=187 px, y=278 px
1686482537.0800228 Coordinates x=187 px, y=278 px
1686482537.0953352 Coordinates x=193 px, y=271 px
1686482537.1107326 Coordinates x=193 px, y=271 px
1686482537.1269343 Coordinates x=197 px, y=266 px
