1686491554.6233568 Coordinates x=819 px, y=540 px
1686491554.6391819 Coordinates x=819 px, y=540 px
1686491554.6547177 Coordinates x=825 px, y=536 px
1686491554.6700819 Coordinates x=825 px, y=536 px
1686491554.685259 Coordinates x=826 px, y=533 px
1686491554.7011905 Coordinates x=826 px, y=533 px
1686491554.717092 Coordinates x=826 px, y=533 px
1686491554.7325027 Coordinates x=826 px, y=532 px
1686491554.7480347 Coordinates x=826 px, y=532 px
1686491554.763467 Coordinates x=827 px, y=531 px
1686491554.778817 Coordinates x=827 px, y=531 px
1686491554.794717 Coordinates x=827 px, y=530 px
1686491554.810342 Coordinates x=827 px, y=530 px
1686491554.8263862 Coordinates x=827 px, y=528 px
1686491554.8416276 Coordinates x=827 px, y=528 px
1686491554.8566022 Coordinates x=826 px, y=526 px
1686491554.8723962 Coordinates x=826 px, y=526 px
1686491554.8881226 Coordinates x=826 px, y=526 px
1686491554.903114 Coordinates x=826 px, y=526 px
1686491554.919359 Coordinates x=826 px, y=526 px
1686491554.9349804 Coordinates x=826 px, y=526 px
1686491554.9507608 Coordinates x=826 px, y=526 px
1686491554.9669032 Coordinates x=826 px, y=526 px
1686491554.9828024 Coordinates x=826 px, y=526 px
1686491554.9988534 Coordinates x=826 px, y=527 px
1686491555.0148215 Coordinates x=826 px, y=527 px
1686491555.0307708 Coordinates x=826 px, y=527 px
1686491555.0471733 Coordinates x=826 px, y=527 px
1686491555.0623193 Coordinates x=826 px, y=527 px
1686491555.0777519 Coordinates x=826 px, y=527 px
1686491555.093362 Coordinates x=826 px, y=527 px
1686491555.1094017 Coordinates x=826 px, y=527 px
1686491555.1246562 Coordinates x=827 px, y=527 px
1686491555.1406639 Coordinates x=827 px, y=527 px
1686491555.1562524 Coordinates x=827 px, y=528 px
1686491555.1714427 Coordinates x=827 px, y=528 px
1686491555.18659 Coordinates x=828 px, y=529 px
1686491555.2017553 Coordinates x=828 px, y=529 px
1686491555.2179437 Coordinates x=829 px, y=530 px
1686491555.233554 Coordinates x=829 px, y=530 px
1686491555.2488341 Coordinates x=831 px, y=534 px
1686491555.264738 Coordinates x=831 px, y=534 px
1686491555.280819 Coordinates x=831 px, y=534 px
