1686391991.2687402 Coordinates x=1019 px, y=344 px
1686391991.289769 Coordinates x=1019 px, y=344 px
1686391991.305725 Coordinates x=1018 px, y=356 px
1686391991.3211155 Coordinates x=1018 px, y=356 px
1686391991.3363543 Coordinates x=1017 px, y=369 px
1686391991.3517501 Coordinates x=1017 px, y=369 px
1686391991.3679583 Coordinates x=1014 px, y=377 px
1686391991.3834097 Coordinates x=1014 px, y=377 px
1686391991.3994088 Coordinates x=1014 px, y=382 px
1686391991.4150984 Coordinates x=1014 px, y=382 px
1686391991.4308095 Coordinates x=1016 px, y=396 px
1686391991.4463263 Coordinates x=1016 px, y=396 px
1686391991.4623542 Coordinates x=1014 px, y=411 px
1686391991.4781156 Coordinates x=1014 px, y=411 px
1686391991.494022 Coordinates x=1017 px, y=416 px
1686391991.5098891 Coordinates x=1017 px, y=416 px
1686391991.5249264 Coordinates x=1017 px, y=417 px
1686391991.5408928 Coordinates x=1017 px, y=417 px
1686391991.5563116 Coordinates x=1017 px, y=417 px
1686391991.5716608 Coordinates x=1017 px, y=417 px
1686391991.5876591 Coordinates x=1017 px, y=417 px
1686391991.6037924 Coordinates x=1017 px, y=416 px
1686391991.6197994 Coordinates x=1017 px, y=416 px
1686391991.6348016 Coordinates x=981 px, y=397 px
1686391991.6508007 Coordinates x=981 px, y=397 px
1686391991.6668124 Coordinates x=556 px, y=321 px
1686391991.682448 Coordinates x=556 px, y=321 px
1686391991.6984408 Coordinates x=513 px, y=308 px
1686391991.7138772 Coordinates x=513 px, y=308 px
1686391991.7299128 Coordinates x=433 px, y=288 px
1686391991.7453256 Coordinates x=433 px, y=288 px
1686391991.7613084 Coordinates x=392 px, y=267 px
1686391991.7772179 Coordinates x=392 px, y=267 px
1686391991.7929063 Coordinates x=366 px, y=248 px
1686391991.8080559 Coordinates x=366 px, y=248 px
1686391991.824051 Coordinates x=344 px, y=232 px
1686391991.8400528 Coordinates x=344 px, y=232 px
1686391991.8560572 Coordinates x=334 px, y=223 px
1686391991.8716295 Coordinates x=334 px, y=223 px
1686391991.8876286 Coordinates x=334 px, y=223 px
1686391991.9036286 Coordinates x=328 px, y=216 px
1686391991.9196389 Coordinates x=328 px, y=216 px
