1686395567.259429 Coordinates x=1480 px, y=766 px
1686395567.274635 Coordinates x=1480 px, y=766 px
1686395567.2901654 Coordinates x=1489 px, y=757 px
1686395567.305864 Coordinates x=1489 px, y=757 px
1686395567.3213713 Coordinates x=1498 px, y=751 px
1686395567.3365092 Coordinates x=1498 px, y=751 px
1686395567.3513732 Coordinates x=1504 px, y=749 px
1686395567.3669486 Coordinates x=1504 px, y=749 px
1686395567.383168 Coordinates x=1504 px, y=749 px
1686395567.399216 Coordinates x=1509 px, y=741 px
1686395567.415036 Coordinates x=1509 px, y=741 px
1686395567.430474 Coordinates x=1509 px, y=731 px
1686395567.4454563 Coordinates x=1509 px, y=731 px
1686395567.4610908 Coordinates x=1510 px, y=728 px
1686395567.476514 Coordinates x=1510 px, y=728 px
1686395567.4924579 Coordinates x=1515 px, y=723 px
1686395567.5076919 Coordinates x=1515 px, y=723 px
1686395567.5235097 Coordinates x=1518 px, y=719 px
1686395567.5387516 Coordinates x=1518 px, y=719 px
1686395567.5540006 Coordinates x=1519 px, y=714 px
1686395567.569425 Coordinates x=1519 px, y=714 px
1686395567.584797 Coordinates x=1485 px, y=689 px
1686395567.6004312 Coordinates x=1485 px, y=689 px
1686395567.6154082 Coordinates x=1485 px, y=689 px
1686395567.631162 Coordinates x=1351 px, y=636 px
1686395567.6464946 Coordinates x=1351 px, y=636 px
1686395567.6619673 Coordinates x=1259 px, y=588 px
1686395567.678426 Coordinates x=1259 px, y=588 px
1686395567.6943774 Coordinates x=1216 px, y=567 px
1686395567.7099414 Coordinates x=1216 px, y=567 px
1686395567.7250023 Coordinates x=1138 px, y=562 px
1686395567.7413511 Coordinates x=1138 px, y=562 px
1686395567.7569058 Coordinates x=1016 px, y=554 px
1686395567.7729533 Coordinates x=1016 px, y=554 px
1686395567.7885299 Coordinates x=1016 px, y=554 px
1686395567.804304 Coordinates x=838 px, y=556 px
1686395567.8200722 Coordinates x=838 px, y=556 px
1686395567.8360713 Coordinates x=801 px, y=559 px
1686395567.8516924 Coordinates x=801 px, y=559 px
1686395567.8676975 Coordinates x=769 px, y=557 px
1686395567.8837194 Coordinates x=769 px, y=557 px
1686395567.8992503 Coordinates x=743 px, y=558 px
1686395567.915248 Coordinates x=743 px, y=558 px
1686395567.9312458 Coordinates x=714 px, y=565 px
1686395567.947248 Coordinates x=714 px, y=565 px
1686395567.963248 Coordinates x=656 px, y=565 px
1686395567.979262 Coordinates x=656 px, y=565 px
1686395567.9947824 Coordinates x=606 px, y=572 px
1686395568.0108542 Coordinates x=606 px, y=572 px
1686395568.0267868 Coordinates x=582 px, y=573 px
1686395568.0429254 Coordinates x=582 px, y=573 px
1686395568.0588355 Coordinates x=572 px, y=573 px
1686395568.0748487 Coordinates x=572 px, y=573 px
1686395568.0903697 Coordinates x=553 px, y=571 px
1686395568.1055012 Coordinates x=553 px, y=571 px
1686395568.1214116 Coordinates x=536 px, y=574 px
1686395568.1373675 Coordinates x=536 px, y=574 px
1686395568.1528325 Coordinates x=516 px, y=576 px
1686395568.1684167 Coordinates x=516 px, y=576 px
1686395568.1845562 Coordinates x=505 px, y=574 px
1686395568.2003396 Coordinates x=505 px, y=574 px
1686395568.2163136 Coordinates x=505 px, y=574 px
1686395568.231908 Coordinates x=494 px, y=568 px
