1686398444.3193252 Coordinates x=1647 px, y=576 px
1686398444.3352106 Coordinates x=1649 px, y=570 px
1686398444.351117 Coordinates x=1649 px, y=570 px
1686398444.3665538 Coordinates x=1650 px, y=565 px
1686398444.3821774 Coordinates x=1650 px, y=565 px
1686398444.398101 Coordinates x=1651 px, y=565 px
1686398444.414038 Coordinates x=1651 px, y=565 px
1686398444.4298038 Coordinates x=1651 px, y=565 px
1686398444.445456 Coordinates x=1651 px, y=565 px
1686398444.4614666 Coordinates x=1651 px, y=565 px
1686398444.4766104 Coordinates x=1651 px, y=565 px
1686398444.492182 Coordinates x=1651 px, y=565 px
1686398444.507575 Coordinates x=1651 px, y=566 px
1686398444.5226655 Coordinates x=1651 px, y=566 px
1686398444.5385144 Coordinates x=1649 px, y=568 px
1686398444.554403 Coordinates x=1649 px, y=568 px
1686398444.570222 Coordinates x=1646 px, y=569 px
1686398444.6012297 Coordinates x=1646 px, y=569 px
1686398444.6182318 Coordinates x=1644 px, y=570 px
1686398444.6344645 Coordinates x=1588 px, y=572 px
1686398444.6496353 Coordinates x=1588 px, y=572 px
1686398444.6650493 Coordinates x=1067 px, y=565 px
1686398444.6811883 Coordinates x=1067 px, y=565 px
1686398444.6962085 Coordinates x=960 px, y=574 px
1686398444.7122285 Coordinates x=960 px, y=574 px
1686398444.7279415 Coordinates x=960 px, y=574 px
1686398444.7433486 Coordinates x=871 px, y=566 px
1686398444.7588675 Coordinates x=871 px, y=566 px
1686398444.7744997 Coordinates x=787 px, y=554 px
1686398444.7897983 Coordinates x=787 px, y=554 px
1686398444.8048177 Coordinates x=772 px, y=537 px
1686398444.8204267 Coordinates x=772 px, y=537 px
1686398444.8367097 Coordinates x=725 px, y=520 px
1686398444.852692 Coordinates x=725 px, y=520 px
1686398444.8676877 Coordinates x=725 px, y=520 px
1686398444.883453 Coordinates x=447 px, y=495 px
1686398444.8988085 Coordinates x=408 px, y=494 px
1686398444.9140012 Coordinates x=408 px, y=494 px
1686398444.929446 Coordinates x=408 px, y=494 px
1686398444.9452069 Coordinates x=369 px, y=523 px
1686398444.961601 Coordinates x=369 px, y=523 px
1686398444.9766395 Coordinates x=361 px, y=532 px
1686398444.9927173 Coordinates x=361 px, y=532 px
1686398445.0080543 Coordinates x=357 px, y=539 px
1686398445.023958 Coordinates x=357 px, y=539 px
1686398445.0391254 Coordinates x=350 px, y=553 px
1686398445.0542066 Coordinates x=350 px, y=553 px
1686398445.0697773 Coordinates x=345 px, y=560 px
1686398445.0849464 Coordinates x=345 px, y=560 px
1686398445.1013803 Coordinates x=324 px, y=573 px
1686398445.116901 Coordinates x=324 px, y=573 px
1686398445.1322944 Coordinates x=318 px, y=576 px
1686398445.147954 Coordinates x=318 px, y=576 px
1686398445.1639764 Coordinates x=318 px, y=576 px
1686398445.1794019 Coordinates x=313 px, y=575 px
1686398445.1943698 Coordinates x=313 px, y=575 px
1686398445.2100086 Coordinates x=312 px, y=574 px
1686398445.2251215 Coordinates x=312 px, y=574 px
1686398445.2411869 Coordinates x=312 px, y=572 px
1686398445.257396 Coordinates x=312 px, y=572 px
1686398445.2733147 Coordinates x=358 px, y=557 px
1686398445.288839 Coordinates x=358 px, y=557 px
