1687012294.4428415 Coordinates x=526 px, y=510 px
1687012294.468859 Coordinates x=526 px, y=510 px
1687012294.4838657 Coordinates x=526 px, y=510 px
1687012294.4998503 Coordinates x=594 px, y=458 px
1687012294.5153058 Coordinates x=594 px, y=458 px
1687012294.5313249 Coordinates x=672 px, y=397 px
1687012294.546783 Coordinates x=672 px, y=397 px
1687012294.5626364 Coordinates x=707 px, y=359 px
1687012294.577582 Coordinates x=707 px, y=359 px
1687012294.5929077 Coordinates x=726 px, y=333 px
1687012294.608543 Coordinates x=726 px, y=333 px
1687012294.6249752 Coordinates x=735 px, y=327 px
1687012294.6405194 Coordinates x=735 px, y=327 px
1687012294.656477 Coordinates x=743 px, y=315 px
1687012294.672364 Coordinates x=743 px, y=315 px
1687012294.687651 Coordinates x=743 px, y=315 px
1687012294.703271 Coordinates x=751 px, y=308 px
1687012294.7184622 Coordinates x=751 px, y=308 px
1687012294.7341976 Coordinates x=751 px, y=308 px
1687012294.7498796 Coordinates x=751 px, y=308 px
1687012294.7650661 Coordinates x=751 px, y=308 px
1687012294.780204 Coordinates x=752 px, y=307 px
1687012294.796128 Coordinates x=752 px, y=307 px
1687012294.8120441 Coordinates x=749 px, y=301 px
1687012294.827155 Coordinates x=728 px, y=278 px
1687012294.8432007 Coordinates x=728 px, y=278 px
1687012294.858259 Coordinates x=655 px, y=242 px
1687012294.8744245 Coordinates x=655 px, y=242 px
1687012294.8905835 Coordinates x=532 px, y=196 px
1687012294.9057505 Coordinates x=532 px, y=196 px
1687012294.9208403 Coordinates x=496 px, y=186 px
1687012294.9362059 Coordinates x=496 px, y=186 px
1687012294.9517074 Coordinates x=496 px, y=186 px
1687012294.9679742 Coordinates x=469 px, y=183 px
1687012294.982934 Coordinates x=469 px, y=183 px
1687012294.9989653 Coordinates x=469 px, y=183 px
1687012295.0148401 Coordinates x=452 px, y=182 px
1687012295.0304916 Coordinates x=446 px, y=182 px
1687012295.0459661 Coordinates x=446 px, y=182 px
1687012295.0615203 Coordinates x=446 px, y=182 px
1687012295.07752 Coordinates x=447 px, y=183 px
1687012295.093543 Coordinates x=471 px, y=185 px
1687012295.1094697 Coordinates x=471 px, y=185 px
1687012295.1244776 Coordinates x=502 px, y=193 px
1687012295.140248 Coordinates x=502 px, y=193 px
1687012295.1554756 Coordinates x=529 px, y=195 px
1687012295.171393 Coordinates x=529 px, y=195 px
