timestamp,x,y
1686491231.4306977,905,482
1686491231.446391,906,476
1686491231.4664266,906,476
1686491231.481076,893,465
1686491231.4961083,893,465
1686491231.5110672,828,437
1686491231.526577,828,437
1686491231.5501363,765,427
1686491231.5658946,765,427
1686491231.581599,710,417
1686491231.5972264,710,417
1686491231.6128511,673,412
1686491231.6287417,673,412
1686491231.6443973,654,408
1686491231.6600146,654,408
1686491231.67585,654,408
1686491231.6914563,642,406
1686491231.7070935,642,406
1686491231.7230163,627,403
1686491231.738856,627,403
1686491231.7659283,621,401
1686491231.7815132,615,399
1686491231.8002632,615,399
1686491231.8159773,608,398
1686491231.8319912,608,398
1686491231.8478754,605,398
1686491231.8634963,605,398
1686491231.8794606,600,398
1686491231.895197,600,398
1686491231.916324,597,398
1686491231.931802,597,398
1686491231.9509046,595,398
1686491231.9665527,595,398
1686491231.9824777,593,397
1686491231.9985082,593,397
1686491232.013917,591,395
1686491232.0295858,591,395
1686491232.0450053,590,394
1686491232.0611784,590,394
1686491232.0770385,590,393
1686491232.0996535,590,393
1686491232.1151595,644,388
1686491232.1314297,644,388
1686491232.147153,760,386
1686491232.1628053,760,386
1686491232.1780717,818,382
1686491232.1934888,818,382
1686491232.2093241,876,379
1686491232.224951,876,379
1686491232.2408288,876,379
1686491232.256146,905,377
1686491232.2718542,905,377
1686491232.2875328,925,372
1686491232.302752,925,372
1686491232.3180876,940,368
1686491232.3335905,940,368
1686491232.3494732,964,363
1686491232.3650815,964,363
1686491232.3806915,996,360
1686491232.3962936,996,360
1686491232.4119725,1031,355
1686491232.427971,1031,355
1686491232.4438643,1059,354
1686491232.4593077,1059,354
1686491232.4750564,1072,354
1686491232.4907935,1072,354
1686491232.5061555,1072,354
1686491232.521618,1074,350
1686491232.5374992,1074,350
1686491232.553031,1071,323
1686491232.568296,1071,323
1686491232.5843556,1062,268
1686491232.6004026,1062,268
1686491232.616405,1054,238
1686491232.631574,1054,238
1686491232.6469684,1043,212
1686491232.6622155,1043,212
1686491232.6778898,1026,187
1686491232.693784,1026,187
1686491232.7097962,1019,178
1686491232.7252312,1019,178
1686491232.750774,1019,178
1686491232.7659266,1015,171
1686491232.7816973,1012,167
1686491232.7973058,1012,167
1686491232.8132782,1012,162
1686491232.828875,1012,162
1686491232.8443117,1013,159
1686491232.8594432,1013,159
1686491232.8753097,1017,155
1686491232.891077,1017,155
1686491232.906062,1017,155
1686491232.9212055,1019,153
1686491232.9360223,1019,153
1686491232.9514809,1020,150
1686491232.9674702,1020,150
1686491232.9826863,1021,149
1686491233.000497,1021,149
1686491233.0162199,1023,148
1686491233.032149,1023,148
1686491233.0479941,1024,147
1686491233.0636642,1024,147
1686491233.0792913,1025,147
1686491233.0947638,1025,147
1686491233.1105254,1025,147
1686491233.1263516,1029,148
1686491233.142229,1035,170
1686491233.1578555,1035,170
1686491233.1729007,1035,170
1686491233.188681,1042,198
1686491233.2044702,1042,198
1686491233.219893,1044,224
1686491233.23565,1044,224
1686491233.251166,1040,254
1686491233.2664244,1040,254
1686491233.2817068,1035,273
1686491233.2974207,1035,273
1686491233.3130198,1027,289
1686491233.328478,1027,289
1686491233.3444612,1022,302
1686491233.360245,1022,302
1686491233.3836634,1019,309
1686491233.3995016,1019,309
1686491233.415143,1017,314
1686491233.43099,1017,314
1686491233.4468348,1017,334
1686491233.4624271,1017,334
1686491233.4780922,1021,367
1686491233.4936168,1021,367
1686491233.5093236,1026,394
1686491233.525016,1026,394
1686491233.549869,1026,394
1686491233.565542,1026,414
1686491233.5805423,1027,420
1686491233.5965421,1027,420
1686491233.6125724,1029,416
1686491233.6281152,1029,416
1686491233.644384,1040,367
1686491233.660236,1040,367
1686491233.6761584,1049,306
1686491233.6993384,1049,306
1686491233.715154,1058,273
1686491233.7309673,1058,273
1686491233.7468562,1074,239
1686491233.7618463,1074,239
1686491233.7773182,1108,211
1686491233.8000898,1108,211
1686491233.8156874,1145,187
1686491233.83121,1145,187
1686491233.846981,1165,176
1686491233.862723,1165,176
1686491233.8783278,1190,169
1686491233.8939981,1190,169
1686491233.9099367,1208,166
1686491233.9254339,1208,166
1686491233.9409924,1208,166
1686491233.9564881,1249,159
1686491233.9721644,1249,159
1686491233.98735,1249,159
1686491234.0029817,1281,162
1686491234.0186934,1306,165
1686491234.034247,1306,165
1686491234.0497093,1326,165
1686491234.0654578,1326,165
1686491234.0812814,1334,166
1686491234.0967875,1334,166
1686491234.112801,1344,168
1686491234.1289134,1344,168
1686491234.144723,1355,168
1686491234.1598594,1355,168
1686491234.1752787,1366,170
1686491234.199473,1366,170
1686491234.2147076,1371,170
1686491234.22997,1371,170
1686491234.2462149,1372,171
1686491234.2607312,1372,171
1686491234.2763915,1368,170
1686491234.301499,1368,170
1686491234.3170433,1354,168
1686491234.332178,1354,168
1686491234.350348,1354,169
1686491234.3659816,1354,169
1686491234.3816035,1371,167
1686491234.397218,1371,167
1686491234.412661,1413,161
1686491234.4282403,1413,161
1686491234.4440339,1460,166
1686491234.4667096,1460,166
1686491234.4822183,1488,170
1686491234.4973574,1488,170
1686491234.5134423,1512,172
1686491234.5289881,1512,172
1686491234.5447333,1537,172
1686491234.5669627,1537,172
1686491234.5826435,1559,168
1686491234.5984538,1559,168
1686491234.6140969,1572,167
1686491234.6299999,1572,167
1686491234.645868,1577,164
1686491234.6614084,1577,164
1686491234.677122,1577,164
1686491234.692679,1580,162
1686491234.7083344,1580,162
1686491234.7239757,1581,161
1686491234.7400308,1581,161
1686491234.7556956,1583,160
1686491234.7715373,1583,160
1686491234.7871654,1584,160
1686491234.8026896,1584,160
1686491234.818318,1584,159
1686491234.834551,1584,159
1686491234.8504405,1495,162
1686491234.8667574,1495,162
1686491234.8809636,1242,217
1686491234.9010987,1242,217
1686491234.916718,1205,228
1686491234.9333987,1205,228
1686491234.9502683,1169,246
1686491234.9661093,1169,246
1686491234.9815562,1135,263
1686491234.9973621,1135,263
1686491235.0129828,1106,283
1686491235.0293038,1106,283
1686491235.0451293,1097,289
1686491235.0606923,1097,289
1686491235.0763578,1085,301
1686491235.0920136,1085,301
1686491235.1076484,1085,301
1686491235.1232674,1073,311
1686491235.1390328,1073,311
1686491235.157856,1070,313
1686491235.1734786,1070,313
1686491235.1891072,1066,316
1686491235.204694,1066,316
1686491235.2203307,1062,321
1686491235.2361057,1062,321
1686491235.2518625,1061,322
1686491235.2675624,1061,322
1686491235.2832105,1064,326
1686491235.2988315,1064,326
1686491235.3144553,1084,332
1686491235.3303685,1084,332
1686491235.3462105,1132,343
1686491235.3617887,1132,343
1686491235.377475,1164,347
1686491235.3930056,1164,347
1686491235.4086778,1164,347
1686491235.4243155,1178,348
1686491235.440195,1178,348
1686491235.4560387,1196,349
1686491235.4716601,1196,349
1686491235.4872868,1222,348
1686491235.5028808,1222,348
1686491235.5184364,1263,345
1686491235.534286,1263,345
1686491235.550123,1293,343
1686491235.5657587,1293,343
1686491235.581389,1308,348
1686491235.5969899,1308,348
1686491235.612602,1324,351
1686491235.6282134,1324,351
1686491235.6445112,1333,353
1686491235.6602595,1333,353
1686491235.6759818,1335,367
1686491235.6915212,1335,367
1686491235.7072346,1335,367
1686491235.7228656,1314,416
1686491235.7387989,1314,416
1686491235.7546494,1276,466
1686491235.770251,1276,466
1686491235.7857707,1253,491
1686491235.801437,1253,491
1686491235.8171177,1216,522
1686491235.8330028,1216,522
1686491235.8488393,1179,550
1686491235.8644419,1179,550
1686491235.8800914,1147,571
1686491235.8957272,1147,571
1686491235.9113426,1136,581
1686491235.9268768,1136,581
1686491235.9427457,1127,588
1686491235.9586036,1127,588
1686491235.9742088,1127,588
1686491235.9898484,1124,593
1686491236.0054767,1124,593
1686491236.0210938,1133,605
1686491236.037042,1133,605
1686491236.052751,1164,623
1686491236.0684154,1164,623
1686491236.084036,1196,634
1686491236.0997622,1196,634
1686491236.1153827,1231,646
1686491236.1313138,1231,646
1686491236.147151,1257,648
1686491236.162784,1257,648
1686491236.1784074,1279,648
1686491236.1939366,1279,648
1686491236.2096674,1288,647
1686491236.2252777,1288,647
1686491236.2416155,1292,648
1686491236.2574675,1292,648
1686491236.2730873,1292,648
1686491236.2886643,1293,647
1686491236.3043063,1293,647
1686491236.3199477,1291,647
1686491236.335694,1291,647
1686491236.3514507,1278,642
1686491236.3671694,1278,642
1686491236.3828056,1257,633
1686491236.3984168,1257,633
1686491236.4140382,1232,567
1686491236.4296558,1232,567
1686491236.445891,1224,420
1686491236.4617004,1224,420
1686491236.4773486,1214,310
1686491236.492898,1214,310
1686491236.5085618,1216,235
1686491236.5241885,1216,235
1686491236.5401368,1216,235
1686491236.5559795,1218,194
1686491236.5716121,1218,194
1686491236.5872297,1220,173
1686491236.6028163,1220,173
1686491236.618407,1222,166
1686491236.6342502,1222,166
1686491236.6500945,1223,163
1686491236.665712,1223,163
1686491236.6813493,1224,154
1686491236.6969628,1224,154
1686491236.7125068,1224,145
1686491236.7281885,1224,145
1686491236.7440455,1216,134
1686491236.759788,1216,134
1686491236.7755282,1216,134
1686491236.79104,1191,120
1686491236.8066783,1165,108
1686491236.822354,1165,108
1686491236.8382125,1165,108
1686491236.8540251,1143,104
1686491236.8696513,1143,104
1686491236.8852358,1129,100
1686491236.9008534,1129,100
1686491236.91653,1116,98
1686491236.931737,1116,98
1686491236.9475803,1101,92
1686491236.9632068,1101,92
1686491236.978826,1088,99
1686491236.994376,1088,99
1686491237.0099936,1076,113
1686491237.0257158,1076,113
1686491237.041565,1076,113
1686491237.0574036,1064,144
1686491237.0730407,1064,144
1686491237.08898,1051,173
1686491237.1047554,1051,173
1686491237.1207347,1044,190
1686491237.1362083,1044,190
1686491237.1521845,1047,224
1686491237.1674414,1047,224
1686491237.1833966,1060,243
1686491237.1987886,1060,243
1686491237.2142148,1072,253
1686491237.2291527,1072,253
1686491237.2448556,1089,265
1686491237.2609684,1089,265
1686491237.276473,1089,265
1686491237.2922955,1103,275
1686491237.3081856,1103,275
1686491237.3236427,1118,283
1686491237.3389392,1118,283
1686491237.3541293,1137,292
1686491237.3697026,1137,292
1686491237.3849974,1150,299
1686491237.40022,1150,299
1686491237.415883,1161,303
1686491237.4317012,1161,303
1686491237.4471097,1166,304
1686491237.4631088,1166,304
1686491237.4789667,1188,305
1686491237.4944153,1188,305
1686491237.509821,1228,312
1686491237.5253687,1228,312
1686491237.5409105,1228,312
1686491237.5561488,1277,315
1686491237.571509,1277,315
1686491237.5865247,1314,317
1686491237.6019523,1314,317
1686491237.617415,1335,318
1686491237.6335535,1335,318
1686491237.6489682,1352,321
1686491237.6637943,1352,321
1686491237.6794643,1367,322
1686491237.6955535,1367,322
1686491237.7109509,1414,330
1686491237.7268534,1414,330
1686491237.74241,1414,330
1686491237.7585557,1469,332
1686491237.774002,1469,332
1686491237.789543,1504,335
1686491237.8056495,1504,335
1686491237.8213124,1549,351
1686491237.8367457,1549,351
1686491237.8523393,1572,360
1686491237.8683033,1572,360
1686491237.884031,1586,366
1686491237.89933,1586,366
1686491237.9151788,1588,367
1686491237.9332623,1588,367
1686491237.9495606,1567,369
1686491237.9654493,1567,369
1686491237.9810402,1473,366
1686491237.9966838,1473,366
1686491238.0122674,1473,366
1686491238.0278418,1404,359
1686491238.0441177,1344,351
1686491238.0598211,1344,351
1686491238.0756109,1344,351
1686491238.0912492,1298,345
