1687608797.3670373 Coordinates x=1267 px, y=727 px
1687608797.3821917 Coordinates x=1267 px, y=727 px
1687608797.3996644 Coordinates x=1271 px, y=718 px
1687608797.4147985 Coordinates x=1271 px, y=718 px
1687608797.4384024 Coordinates x=1282 px, y=703 px
1687608797.454148 Coordinates x=1282 px, y=703 px
1687608797.469794 Coordinates x=1291 px, y=686 px
1687608797.4861138 Coordinates x=1291 px, y=686 px
1687608797.5019567 Coordinates x=1293 px, y=683 px
1687608797.5175726 Coordinates x=1293 px, y=683 px
1687608797.5332067 Coordinates x=1292 px, y=681 px
1687608797.5486338 Coordinates x=1292 px, y=681 px
1687608797.5644486 Coordinates x=1295 px, y=680 px
1687608797.5807896 Coordinates x=1295 px, y=680 px
1687608797.5965466 Coordinates x=1297 px, y=679 px
1687608797.612268 Coordinates x=1297 px, y=679 px
1687608797.627865 Coordinates x=1298 px, y=678 px
1687608797.6435015 Coordinates x=1298 px, y=678 px
1687608797.6590977 Coordinates x=1300 px, y=678 px
1687608797.6747582 Coordinates x=1300 px, y=678 px
1687608797.6906877 Coordinates x=1300 px, y=678 px
1687608797.7064433 Coordinates x=1300 px, y=678 px
1687608797.7219632 Coordinates x=1300 px, y=678 px
1687608797.7375832 Coordinates x=1294 px, y=674 px
1687608797.7533104 Coordinates x=1294 px, y=674 px
1687608797.7689388 Coordinates x=661 px, y=501 px
1687608797.7848768 Coordinates x=661 px, y=501 px
1687608797.8007271 Coordinates x=661 px, y=501 px
1687608797.8163445 Coordinates x=661 px, y=501 px
1687608797.8319316 Coordinates x=464 px, y=433 px
1687608797.8473928 Coordinates x=464 px, y=433 px
1687608797.8631852 Coordinates x=464 px, y=433 px
1687608797.8788095 Coordinates x=372 px, y=374 px
1687608797.8946512 Coordinates x=317 px, y=339 px
1687608797.9101753 Coordinates x=286 px, y=316 px
1687608797.9259007 Coordinates x=243 px, y=296 px
1687608797.9415307 Coordinates x=243 px, y=296 px
1687608797.9570537 Coordinates x=243 px, y=296 px
1687608797.9726756 Coordinates x=229 px, y=286 px
1687608797.988384 Coordinates x=229 px, y=286 px
1687608798.0041661 Coordinates x=223 px, y=280 px
1687608798.0198271 Coordinates x=223 px, y=280 px
1687608798.035453 Coordinates x=215 px, y=270 px
1687608798.051062 Coordinates x=215 px, y=270 px
1687608798.066713 Coordinates x=214 px, y=270 px
1687608798.082571 Coordinates x=214 px, y=270 px
1687608798.0984194 Coordinates x=203 px, y=267 px
1687608798.1140523 Coordinates x=203 px, y=267 px
1687608798.1295745 Coordinates x=200 px, y=264 px
1687608798.145298 Coordinates x=200 px, y=264 px
1687608798.160907 Coordinates x=191 px, y=262 px
1687608798.1764407 Coordinates x=191 px, y=262 px
1687608798.1923397 Coordinates x=179 px, y=265 px
1687608798.2081718 Coordinates x=179 px, y=265 px
1687608798.2237058 Coordinates x=164 px, y=265 px
1687608798.23924 Coordinates x=164 px, y=265 px
1687608798.2548652 Coordinates x=164 px, y=265 px
1687608798.270703 Coordinates x=162 px, y=265 px
1687608798.2866213 Coordinates x=162 px, y=265 px
1687608798.3024616 Coordinates x=168 px, y=262 px
1687608798.3181067 Coordinates x=168 px, y=262 px
1687608798.3337173 Coordinates x=188 px, y=258 px
1687608798.3492918 Coordinates x=188 px, y=258 px
1687608798.3649669 Coordinates x=210 px, y=258 px
1687608798.3806782 Coordinates x=210 px, y=258 px
1687608798.3965285 Coordinates x=266 px, y=288 px
1687608798.4121287 Coordinates x=266 px, y=288 px
1687608798.4277475 Coordinates x=294 px, y=296 px
1687608798.4433029 Coordinates x=294 px, y=296 px
1687608798.458994 Coordinates x=309 px, y=305 px
1687608798.4746432 Coordinates x=309 px, y=305 px
1687608798.49039 Coordinates x=309 px, y=305 px
1687608798.5062542 Coordinates x=326 px, y=315 px
1687608798.5216653 Coordinates x=326 px, y=315 px
1687608798.5374837 Coordinates x=337 px, y=316 px
1687608798.5531206 Coordinates x=337 px, y=316 px
1687608798.5687342 Coordinates x=348 px, y=320 px
1687608798.5846553 Coordinates x=348 px, y=320 px
1687608798.6005077 Coordinates x=365 px, y=324 px
1687608798.6160398 Coordinates x=365 px, y=324 px
1687608798.6317322 Coordinates x=367 px, y=324 px
1687608798.6473532 Coordinates x=367 px, y=324 px
1687608798.662961 Coordinates x=375 px, y=325 px
1687608798.6786368 Coordinates x=375 px, y=325 px
1687608798.694881 Coordinates x=427 px, y=336 px
1687608798.7107415 Coordinates x=427 px, y=336 px
1687608798.7263677 Coordinates x=496 px, y=337 px
1687608798.7419748 Coordinates x=496 px, y=337 px
1687608798.7574432 Coordinates x=496 px, y=337 px
1687608798.773199 Coordinates x=531 px, y=339 px
1687608798.789087 Coordinates x=531 px, y=339 px
1687608798.8047407 Coordinates x=558 px, y=346 px
1687608798.8204875 Coordinates x=558 px, y=346 px
1687608798.8361793 Coordinates x=578 px, y=350 px
1687608798.851766 Coordinates x=578 px, y=350 px
1687608798.8674126 Coordinates x=603 px, y=353 px
1687608798.883311 Coordinates x=603 px, y=353 px
1687608798.899131 Coordinates x=612 px, y=354 px
1687608798.914774 Coordinates x=612 px, y=354 px
1687608798.9304059 Coordinates x=622 px, y=350 px
1687608798.9460387 Coordinates x=622 px, y=350 px
1687608798.961648 Coordinates x=625 px, y=348 px
1687608798.9772782 Coordinates x=625 px, y=348 px
1687608798.993219 Coordinates x=632 px, y=348 px
1687608799.0089705 Coordinates x=632 px, y=348 px
1687608799.0246913 Coordinates x=641 px, y=351 px
1687608799.0402973 Coordinates x=641 px, y=351 px
1687608799.0557451 Coordinates x=641 px, y=351 px
1687608799.0713685 Coordinates x=644 px, y=353 px
1687608799.087221 Coordinates x=644 px, y=353 px
1687608799.103015 Coordinates x=645 px, y=354 px
1687608799.118684 Coordinates x=645 px, y=354 px
1687608799.1343257 Coordinates x=646 px, y=352 px
1687608799.1499581 Coordinates x=646 px, y=352 px
1687608799.1655746 Coordinates x=665 px, y=349 px
1687608799.1812062 Coordinates x=665 px, y=349 px
1687608799.1974015 Coordinates x=738 px, y=326 px
1687608799.2132113 Coordinates x=738 px, y=326 px
1687608799.2288356 Coordinates x=790 px, y=302 px
1687608799.2444544 Coordinates x=790 px, y=302 px
1687608799.2601213 Coordinates x=815 px, y=287 px
1687608799.2756448 Coordinates x=815 px, y=287 px
1687608799.2915378 Coordinates x=815 px, y=287 px
1687608799.307335 Coordinates x=845 px, y=280 px
1687608799.322993 Coordinates x=845 px, y=280 px
1687608799.338435 Coordinates x=879 px, y=278 px
1687608799.3542225 Coordinates x=879 px, y=278 px
1687608799.3698833 Coordinates x=902 px, y=284 px
1687608799.3858223 Coordinates x=902 px, y=284 px
1687608799.401681 Coordinates x=924 px, y=287 px
1687608799.4172866 Coordinates x=924 px, y=287 px
1687608799.4329174 Coordinates x=935 px, y=287 px
1687608799.448537 Coordinates x=935 px, y=287 px
1687608799.4641678 Coordinates x=950 px, y=291 px
1687608799.4798086 Coordinates x=950 px, y=291 px
1687608799.4957058 Coordinates x=961 px, y=294 px
1687608799.5115352 Coordinates x=961 px, y=294 px
1687608799.5271394 Coordinates x=986 px, y=297 px
1687608799.542724 Coordinates x=986 px, y=297 px
1687608799.5584257 Coordinates x=986 px, y=297 px
1687608799.574058 Coordinates x=1008 px, y=301 px
1687608799.5899613 Coordinates x=1008 px, y=301 px
1687608799.6056094 Coordinates x=1019 px, y=300 px
1687608799.6212351 Coordinates x=1019 px, y=300 px
1687608799.6369736 Coordinates x=1024 px, y=295 px
1687608799.6526763 Coordinates x=1024 px, y=295 px
1687608799.6683059 Coordinates x=1029 px, y=291 px
1687608799.6839406 Coordinates x=1029 px, y=291 px
1687608799.7002692 Coordinates x=1039 px, y=289 px
1687608799.7161157 Coordinates x=1039 px, y=289 px
1687608799.7317162 Coordinates x=1045 px, y=287 px
1687608799.7473404 Coordinates x=1045 px, y=287 px
1687608799.7629464 Coordinates x=1051 px, y=286 px
1687608799.7786112 Coordinates x=1051 px, y=286 px
1687608799.7948399 Coordinates x=1051 px, y=286 px
1687608799.8105795 Coordinates x=1063 px, y=280 px
1687608799.8262043 Coordinates x=1097 px, y=267 px
1687608799.8419425 Coordinates x=1097 px, y=267 px
1687608799.857547 Coordinates x=1097 px, y=267 px
1687608799.873155 Coordinates x=1148 px, y=264 px
1687608799.8888962 Coordinates x=1148 px, y=264 px
1687608799.9045436 Coordinates x=1189 px, y=248 px
1687608799.920348 Coordinates x=1189 px, y=248 px
1687608799.9359865 Coordinates x=1207 px, y=237 px
1687608799.9515963 Coordinates x=1207 px, y=237 px
1687608799.9672053 Coordinates x=1223 px, y=229 px
1687608799.9828086 Coordinates x=1223 px, y=229 px
1687608799.999052 Coordinates x=1237 px, y=219 px
1687608800.0148056 Coordinates x=1237 px, y=219 px
1687608800.0305092 Coordinates x=1257 px, y=200 px
1687608800.0461388 Coordinates x=1257 px, y=200 px
1687608800.0617642 Coordinates x=1262 px, y=195 px
1687608800.0773058 Coordinates x=1262 px, y=195 px
1687608800.0930166 Coordinates x=1262 px, y=195 px
1687608800.1087346 Coordinates x=1265 px, y=193 px
1687608800.1245668 Coordinates x=1265 px, y=193 px
1687608800.1397884 Coordinates x=1268 px, y=193 px
1687608800.155595 Coordinates x=1268 px, y=193 px
1687608800.1716013 Coordinates x=1269 px, y=192 px
1687608800.1871538 Coordinates x=1269 px, y=192 px
1687608800.2023163 Coordinates x=1269 px, y=192 px
1687608800.2183163 Coordinates x=1269 px, y=192 px
1687608800.2343152 Coordinates x=1282 px, y=195 px
1687608800.2631598 Coordinates x=1282 px, y=195 px
1687608800.2788665 Coordinates x=1310 px, y=199 px
1687608800.2951274 Coordinates x=1340 px, y=198 px
1687608800.3108263 Coordinates x=1340 px, y=198 px
