1687695481.2841704 Coordinates x=563 px, y=686 px
1687695481.30111 Coordinates x=563 px, y=686 px
1687695481.3166504 Coordinates x=568 px, y=685 px
1687695481.332399 Coordinates x=568 px, y=685 px
1687695481.3512568 Coordinates x=570 px, y=686 px
1687695481.3666313 Coordinates x=570 px, y=686 px
1687695481.3856363 Coordinates x=575 px, y=684 px
1687695481.4017444 Coordinates x=575 px, y=684 px
1687695481.4189181 Coordinates x=577 px, y=682 px
1687695481.434987 Coordinates x=577 px, y=682 px
1687695481.4506683 Coordinates x=582 px, y=678 px
1687695481.4662862 Coordinates x=582 px, y=678 px
1687695481.4819922 Coordinates x=587 px, y=675 px
1687695481.4976146 Coordinates x=587 px, y=675 px
1687695481.5132415 Coordinates x=587 px, y=675 px
1687695481.5288622 Coordinates x=587 px, y=675 px
1687695481.5451033 Coordinates x=587 px, y=675 px
1687695481.560847 Coordinates x=587 px, y=675 px
1687695481.576475 Coordinates x=589 px, y=672 px
1687695481.592098 Coordinates x=589 px, y=672 px
1687695481.6077173 Coordinates x=593 px, y=667 px
1687695481.6233385 Coordinates x=593 px, y=667 px
1687695481.6395583 Coordinates x=593 px, y=667 px
1687695481.655303 Coordinates x=592 px, y=660 px
1687695481.670923 Coordinates x=592 px, y=660 px
1687695481.686554 Coordinates x=588 px, y=659 px
1687695481.7021866 Coordinates x=588 px, y=659 px
1687695481.7177973 Coordinates x=580 px, y=660 px
1687695481.7340322 Coordinates x=580 px, y=660 px
1687695481.7497823 Coordinates x=566 px, y=659 px
1687695481.7654116 Coordinates x=566 px, y=659 px
1687695481.7810473 Coordinates x=549 px, y=658 px
1687695481.7966573 Coordinates x=549 px, y=658 px
1687695481.812284 Coordinates x=521 px, y=647 px
1687695481.8279045 Coordinates x=521 px, y=647 px
1687695481.8441336 Coordinates x=503 px, y=645 px
1687695481.8598928 Coordinates x=503 px, y=645 px
1687695481.8755012 Coordinates x=487 px, y=643 px
1687695481.891121 Coordinates x=487 px, y=643 px
1687695481.9067605 Coordinates x=479 px, y=642 px
1687695481.922379 Coordinates x=479 px, y=642 px
1687695481.9386144 Coordinates x=479 px, y=642 px
1687695481.9543564 Coordinates x=467 px, y=641 px
1687695481.9699824 Coordinates x=467 px, y=641 px
1687695481.9856083 Coordinates x=458 px, y=636 px
1687695482.0012374 Coordinates x=458 px, y=636 px
1687695482.0168574 Coordinates x=445 px, y=635 px
1687695482.0330935 Coordinates x=445 px, y=635 px
1687695482.0488374 Coordinates x=446 px, y=638 px
1687695482.0644634 Coordinates x=446 px, y=638 px
1687695482.0801015 Coordinates x=465 px, y=638 px
1687695482.095717 Coordinates x=465 px, y=638 px
1687695482.111345 Coordinates x=496 px, y=645 px
1687695482.1269696 Coordinates x=496 px, y=645 px
1687695482.143214 Coordinates x=519 px, y=656 px
1687695482.158948 Coordinates x=519 px, y=656 px
1687695482.174583 Coordinates x=551 px, y=661 px
1687695482.1902184 Coordinates x=551 px, y=661 px
1687695482.2058332 Coordinates x=551 px, y=661 px
1687695482.2214527 Coordinates x=567 px, y=662 px
1687695482.2361825 Coordinates x=567 px, y=662 px
1687695482.251405 Coordinates x=578 px, y=662 px
1687695482.26729 Coordinates x=578 px, y=662 px
1687695482.2827525 Coordinates x=593 px, y=657 px
1687695482.2978942 Coordinates x=593 px, y=657 px
1687695482.3166761 Coordinates x=619 px, y=662 px
1687695482.3323867 Coordinates x=619 px, y=662 px
1687695482.3482416 Coordinates x=690 px, y=666 px
1687695482.3638506 Coordinates x=690 px, y=666 px
1687695482.3794756 Coordinates x=750 px, y=664 px
1687695482.394912 Coordinates x=750 px, y=664 px
1687695482.410689 Coordinates x=808 px, y=672 px
1687695482.4262564 Coordinates x=808 px, y=672 px
1687695482.4424443 Coordinates x=846 px, y=674 px
1687695482.4582396 Coordinates x=846 px, y=674 px
1687695482.4739206 Coordinates x=846 px, y=674 px
1687695482.489551 Coordinates x=859 px, y=679 px
1687695482.5047371 Coordinates x=859 px, y=679 px
1687695482.5202823 Coordinates x=876 px, y=680 px
1687695482.5385723 Coordinates x=876 px, y=680 px
1687695482.554371 Coordinates x=1008 px, y=694 px
1687695482.5699894 Coordinates x=1008 px, y=694 px
1687695482.5855267 Coordinates x=1221 px, y=718 px
1687695482.601128 Coordinates x=1221 px, y=718 px
1687695482.6168282 Coordinates x=1263 px, y=726 px
1687695482.6324513 Coordinates x=1263 px, y=726 px
1687695482.6486897 Coordinates x=1297 px, y=728 px
1687695482.6644418 Coordinates x=1297 px, y=728 px
1687695482.680058 Coordinates x=1314 px, y=730 px
1687695482.6956923 Coordinates x=1314 px, y=730 px
1687695482.7113013 Coordinates x=1335 px, y=735 px
1687695482.7269292 Coordinates x=1335 px, y=735 px
1687695482.742674 Coordinates x=1355 px, y=732 px
1687695482.758418 Coordinates x=1355 px, y=732 px
1687695482.7740428 Coordinates x=1356 px, y=732 px
1687695482.7896845 Coordinates x=1356 px, y=732 px
1687695482.8051937 Coordinates x=1356 px, y=732 px
1687695482.8208392 Coordinates x=1357 px, y=731 px
1687695482.8368855 Coordinates x=1357 px, y=731 px
1687695482.852647 Coordinates x=1359 px, y=731 px
