1687694396.7801566 Coordinates x=342 px, y=674 px
1687694396.795533 Coordinates x=342 px, y=674 px
1687694396.8083591 Coordinates x=375 px, y=666 px
1687694396.82399 Coordinates x=375 px, y=666 px
1687694396.8397179 Coordinates x=375 px, y=666 px
1687694396.8555548 Coordinates x=385 px, y=665 px
1687694396.8713806 Coordinates x=385 px, y=665 px
1687694396.886987 Coordinates x=509 px, y=672 px
1687694396.9026399 Coordinates x=509 px, y=672 px
1687694396.9182653 Coordinates x=619 px, y=680 px
1687694396.9339085 Coordinates x=619 px, y=680 px
1687694396.9498258 Coordinates x=681 px, y=695 px
1687694396.9656696 Coordinates x=681 px, y=695 px
1687694396.9813068 Coordinates x=706 px, y=700 px
1687694396.9967377 Coordinates x=706 px, y=700 px
1687694397.0125582 Coordinates x=729 px, y=698 px
1687694397.0281765 Coordinates x=729 px, y=698 px
1687694397.0437756 Coordinates x=729 px, y=698 px
1687694397.0600107 Coordinates x=737 px, y=697 px
1687694397.0758572 Coordinates x=737 px, y=697 px
1687694397.0914338 Coordinates x=743 px, y=695 px
1687694397.1065023 Coordinates x=743 px, y=695 px
1687694397.1220667 Coordinates x=758 px, y=689 px
1687694397.136664 Coordinates x=758 px, y=689 px
1687694397.152364 Coordinates x=758 px, y=689 px
1687694397.1723754 Coordinates x=775 px, y=685 px
1687694397.1881824 Coordinates x=787 px, y=691 px
1687694397.203816 Coordinates x=787 px, y=691 px
1687694397.219423 Coordinates x=804 px, y=735 px
1687694397.234943 Coordinates x=804 px, y=735 px
1687694397.2549582 Coordinates x=821 px, y=776 px
1687694397.2707987 Coordinates x=821 px, y=776 px
1687694397.2862248 Coordinates x=836 px, y=812 px
1687694397.3020613 Coordinates x=836 px, y=812 px
1687694397.3176801 Coordinates x=842 px, y=829 px
1687694397.3331912 Coordinates x=842 px, y=829 px
1687694397.3494878 Coordinates x=842 px, y=854 px
1687694397.3653421 Coordinates x=842 px, y=854 px
1687694397.3809416 Coordinates x=843 px, y=868 px
1687694397.3964646 Coordinates x=843 px, y=868 px
1687694397.412207 Coordinates x=848 px, y=878 px
1687694397.427835 Coordinates x=848 px, y=878 px
1687694397.44342 Coordinates x=848 px, y=878 px
1687694397.459285 Coordinates x=852 px, y=885 px
1687694397.4751172 Coordinates x=852 px, y=885 px
1687694397.4905841 Coordinates x=862 px, y=894 px
1687694397.505481 Coordinates x=862 px, y=894 px
1687694397.5208433 Coordinates x=865 px, y=896 px
1687694397.538171 Coordinates x=865 px, y=896 px
1687694397.5541215 Coordinates x=828 px, y=844 px
1687694397.569684 Coordinates x=828 px, y=844 px
1687694397.5851033 Coordinates x=714 px, y=702 px
1687694397.6052597 Coordinates x=714 px, y=702 px
1687694397.6208937 Coordinates x=685 px, y=643 px
1687694397.6365147 Coordinates x=685 px, y=643 px
1687694397.6521497 Coordinates x=657 px, y=584 px
1687694397.6673877 Coordinates x=657 px, y=584 px
1687694397.6832585 Coordinates x=638 px, y=569 px
1687694397.6987123 Coordinates x=638 px, y=569 px
1687694397.7148376 Coordinates x=631 px, y=558 px
1687694397.7378263 Coordinates x=631 px, y=558 px
1687694397.7530434 Coordinates x=557 px, y=526 px
1687694397.7690363 Coordinates x=557 px, y=526 px
1687694397.7850306 Coordinates x=452 px, y=496 px
1687694397.8008833 Coordinates x=452 px, y=496 px
1687694397.8163319 Coordinates x=394 px, y=487 px
1687694397.8319087 Coordinates x=394 px, y=487 px
1687694397.8478272 Coordinates x=373 px, y=480 px
1687694397.8630302 Coordinates x=373 px, y=480 px
1687694397.8777673 Coordinates x=350 px, y=477 px
1687694397.8935037 Coordinates x=350 px, y=477 px
1687694397.9217098 Coordinates x=350 px, y=477 px
1687694397.9373577 Coordinates x=328 px, y=470 px
1687694397.953362 Coordinates x=317 px, y=467 px
1687694397.9690595 Coordinates x=317 px, y=467 px
1687694397.9883432 Coordinates x=301 px, y=471 px
1687694398.004343 Coordinates x=301 px, y=471 px
1687694398.0203464 Coordinates x=293 px, y=473 px
1687694398.0363693 Coordinates x=293 px, y=473 px
1687694398.051636 Coordinates x=283 px, y=474 px
1687694398.066813 Coordinates x=283 px, y=474 px
1687694398.0823278 Coordinates x=267 px, y=475 px
1687694398.0975592 Coordinates x=267 px, y=475 px
1687694398.1130466 Coordinates x=258 px, y=474 px
1687694398.1290565 Coordinates x=258 px, y=474 px
1687694398.1445103 Coordinates x=258 px, y=474 px
1687694398.159831 Coordinates x=236 px, y=471 px
1687694398.175313 Coordinates x=236 px, y=471 px
