1687694359.3351662 Coordinates x=110 px, y=753 px
1687694359.350497 Coordinates x=102 px, y=754 px
1687694359.372688 Coordinates x=94 px, y=757 px
1687694359.3885627 Coordinates x=94 px, y=757 px
1687694359.4041572 Coordinates x=92 px, y=758 px
1687694359.4197814 Coordinates x=92 px, y=758 px
1687694359.4353776 Coordinates x=92 px, y=758 px
1687694359.4512944 Coordinates x=87 px, y=756 px
1687694359.4671893 Coordinates x=87 px, y=756 px
1687694359.4827538 Coordinates x=87 px, y=756 px
1687694359.49839 Coordinates x=82 px, y=753 px
1687694359.5140066 Coordinates x=77 px, y=752 px
1687694359.5295022 Coordinates x=76 px, y=750 px
1687694359.5452178 Coordinates x=76 px, y=750 px
1687694359.561056 Coordinates x=76 px, y=750 px
1687694359.576678 Coordinates x=76 px, y=750 px
1687694359.5923002 Coordinates x=76 px, y=750 px
1687694359.6078155 Coordinates x=77 px, y=748 px
1687694359.6234286 Coordinates x=77 px, y=748 px
1687694359.6390934 Coordinates x=77 px, y=748 px
1687694359.6545694 Coordinates x=77 px, y=748 px
1687694359.6702595 Coordinates x=79 px, y=745 px
1687694359.6857958 Coordinates x=79 px, y=745 px
1687694359.706124 Coordinates x=79 px, y=745 px
1687694359.7217524 Coordinates x=79 px, y=745 px
1687694359.7374318 Coordinates x=79 px, y=745 px
1687694359.753365 Coordinates x=79 px, y=745 px
1687694359.7690082 Coordinates x=79 px, y=745 px
1687694359.7846558 Coordinates x=79 px, y=745 px
1687694359.8003433 Coordinates x=79 px, y=745 px
1687694359.8159468 Coordinates x=79 px, y=745 px
1687694359.8315349 Coordinates x=79 px, y=745 px
1687694359.8474212 Coordinates x=83 px, y=741 px
1687694359.8632636 Coordinates x=83 px, y=741 px
1687694359.8788974 Coordinates x=95 px, y=737 px
1687694359.8945098 Coordinates x=95 px, y=737 px
1687694359.9100518 Coordinates x=95 px, y=737 px
1687694359.9257746 Coordinates x=95 px, y=737 px
1687694359.9412081 Coordinates x=95 px, y=737 px
1687694359.957068 Coordinates x=95 px, y=737 px
1687694359.9727292 Coordinates x=95 px, y=737 px
1687694359.988541 Coordinates x=106 px, y=734 px
1687694360.004171 Coordinates x=112 px, y=733 px
1687694360.0197666 Coordinates x=112 px, y=733 px
1687694360.035398 Coordinates x=112 px, y=733 px
1687694360.051295 Coordinates x=112 px, y=733 px
1687694360.0670922 Coordinates x=112 px, y=733 px
1687694360.0827625 Coordinates x=118 px, y=731 px
1687694360.0984006 Coordinates x=118 px, y=731 px
1687694360.1140149 Coordinates x=118 px, y=731 px
1687694360.1296437 Coordinates x=118 px, y=731 px
1687694360.1452615 Coordinates x=118 px, y=731 px
1687694360.161167 Coordinates x=118 px, y=731 px
1687694360.1770132 Coordinates x=118 px, y=731 px
1687694360.1926138 Coordinates x=118 px, y=731 px
1687694360.2081678 Coordinates x=118 px, y=731 px
1687694360.223812 Coordinates x=118 px, y=731 px
1687694360.239463 Coordinates x=118 px, y=731 px
1687694360.2553267 Coordinates x=118 px, y=731 px
1687694360.2711415 Coordinates x=118 px, y=731 px
1687694360.286817 Coordinates x=118 px, y=731 px
1687694360.3026354 Coordinates x=118 px, y=731 px
1687694360.3185308 Coordinates x=118 px, y=731 px
1687694360.3341432 Coordinates x=118 px, y=731 px
1687694360.3501277 Coordinates x=118 px, y=731 px
1687694360.365626 Coordinates x=118 px, y=731 px
1687694360.3817296 Coordinates x=125 px, y=725 px
1687694360.3970437 Coordinates x=183 px, y=548 px
1687694360.4128587 Coordinates x=186 px, y=526 px
1687694360.4280822 Coordinates x=179 px, y=512 px
1687694360.4433715 Coordinates x=179 px, y=512 px
1687694360.458588 Coordinates x=179 px, y=512 px
1687694360.4736476 Coordinates x=172 px, y=505 px
1687694360.4897127 Coordinates x=172 px, y=505 px
1687694360.505356 Coordinates x=172 px, y=505 px
1687694360.5214584 Coordinates x=172 px, y=505 px
1687694360.5374837 Coordinates x=167 px, y=497 px
1687694360.5532398 Coordinates x=167 px, y=497 px
1687694360.568522 Coordinates x=167 px, y=497 px
1687694360.5840578 Coordinates x=167 px, y=497 px
1687694360.599417 Coordinates x=167 px, y=497 px
1687694360.6152594 Coordinates x=167 px, y=497 px
1687694360.6301274 Coordinates x=167 px, y=497 px
1687694360.64619 Coordinates x=167 px, y=497 px
1687694360.6622515 Coordinates x=263 px, y=487 px
1687694360.6775875 Coordinates x=263 px, y=487 px
1687694360.690534 Coordinates x=263 px, y=487 px
1687694360.7063675 Coordinates x=263 px, y=487 px
1687694360.7219934 Coordinates x=474 px, y=493 px
1687694360.7375991 Coordinates x=530 px, y=501 px
1687694360.7534943 Coordinates x=579 px, y=509 px
1687694360.7693508 Coordinates x=579 px, y=509 px
1687694360.784959 Coordinates x=579 px, y=509 px
1687694360.8004963 Coordinates x=601 px, y=514 px
1687694360.8162138 Coordinates x=652 px, y=513 px
1687694360.8318348 Coordinates x=652 px, y=513 px
1687694360.84743 Coordinates x=652 px, y=513 px
1687694360.863747 Coordinates x=670 px, y=513 px
1687694360.8795586 Coordinates x=670 px, y=513 px
1687694360.895181 Coordinates x=670 px, y=513 px
1687694360.9108474 Coordinates x=679 px, y=515 px
1687694360.9264627 Coordinates x=679 px, y=515 px
1687694360.942051 Coordinates x=686 px, y=517 px
1687694360.957795 Coordinates x=686 px, y=517 px
1687694360.9735534 Coordinates x=696 px, y=518 px
1687694360.989271 Coordinates x=696 px, y=518 px
1687694361.0048852 Coordinates x=696 px, y=518 px
1687694361.0205154 Coordinates x=696 px, y=518 px
1687694361.036093 Coordinates x=696 px, y=518 px
1687694361.0522795 Coordinates x=696 px, y=518 px
1687694361.0680835 Coordinates x=696 px, y=518 px
1687694361.0837178 Coordinates x=696 px, y=518 px
1687694361.0993383 Coordinates x=697 px, y=518 px
1687694361.1149855 Coordinates x=650 px, y=512 px
1687694361.1306148 Coordinates x=650 px, y=512 px
1687694361.146241 Coordinates x=650 px, y=512 px
1687694361.1621702 Coordinates x=650 px, y=512 px
1687694361.1779146 Coordinates x=650 px, y=512 px
1687694361.193545 Coordinates x=650 px, y=512 px
1687694361.2092602 Coordinates x=513 px, y=491 px
1687694361.2247128 Coordinates x=513 px, y=491 px
1687694361.240417 Coordinates x=513 px, y=491 px
1687694361.2566009 Coordinates x=513 px, y=491 px
1687694361.272358 Coordinates x=513 px, y=491 px
1687694361.2882 Coordinates x=513 px, y=491 px
1687694361.303757 Coordinates x=432 px, y=470 px
1687694361.3194222 Coordinates x=14 px, y=369 px
1687694361.3350716 Coordinates x=14 px, y=369 px
1687694361.3510165 Coordinates x=14 px, y=369 px
1687694361.366871 Coordinates x=14 px, y=369 px
1687694361.3824797 Coordinates x=14 px, y=369 px
1687694361.3981104 Coordinates x=14 px, y=369 px
1687694361.4137337 Coordinates x=14 px, y=369 px
1687694361.4293625 Coordinates x=18 px, y=370 px
1687694361.4447906 Coordinates x=19 px, y=370 px
1687694361.4606876 Coordinates x=48 px, y=376 px
1687694361.4765353 Coordinates x=48 px, y=376 px
1687694361.4921246 Coordinates x=345 px, y=438 px
1687694361.5075932 Coordinates x=345 px, y=438 px
