1686485701.2709064 Coordinates x=340 px, y=587 px
1686485701.2856362 Coordinates x=334 px, y=613 px
1686485701.3044302 Coordinates x=334 px, y=613 px
1686485701.3243904 Coordinates x=330 px, y=644 px
1686485701.3400104 Coordinates x=330 px, y=644 px
1686485701.3556325 Coordinates x=325 px, y=662 px
1686485701.371245 Coordinates x=325 px, y=662 px
1686485701.3868299 Coordinates x=325 px, y=682 px
1686485701.4025078 Coordinates x=325 px, y=682 px
1686485701.4187894 Coordinates x=320 px, y=702 px
1686485701.434613 Coordinates x=320 px, y=702 px
1686485701.4502897 Coordinates x=323 px, y=712 px
1686485701.465925 Coordinates x=323 px, y=712 px
1686485701.4813683 Coordinates x=323 px, y=718 px
1686485701.4969897 Coordinates x=323 px, y=718 px
1686485701.513213 Coordinates x=317 px, y=732 px
1686485701.5289924 Coordinates x=317 px, y=732 px
1686485701.5447 Coordinates x=317 px, y=732 px
1686485701.5602827 Coordinates x=314 px, y=742 px
1686485701.5759025 Coordinates x=313 px, y=749 px
1686485701.6005943 Coordinates x=313 px, y=749 px
1686485701.6164794 Coordinates x=311 px, y=753 px
1686485701.640764 Coordinates x=311 px, y=753 px
1686485701.6564262 Coordinates x=311 px, y=754 px
1686485701.6720243 Coordinates x=311 px, y=754 px
1686485701.687644 Coordinates x=311 px, y=757 px
1686485701.7030952 Coordinates x=311 px, y=757 px
1686485701.7193296 Coordinates x=311 px, y=759 px
1686485701.7351549 Coordinates x=311 px, y=759 px
1686485701.7505963 Coordinates x=311 px, y=759 px
1686485701.7662542 Coordinates x=311 px, y=759 px
1686485701.7817426 Coordinates x=311 px, y=759 px
1686485701.797172 Coordinates x=311 px, y=759 px
1686485701.8128448 Coordinates x=310 px, y=759 px
1686485701.828751 Coordinates x=310 px, y=759 px
1686485701.8447666 Coordinates x=309 px, y=760 px
1686485701.8607888 Coordinates x=309 px, y=760 px
1686485701.8759196 Coordinates x=309 px, y=760 px
1686485701.891937 Coordinates x=306 px, y=750 px
1686485701.90708 Coordinates x=306 px, y=750 px
1686485701.9225411 Coordinates x=289 px, y=623 px
1686485701.9377801 Coordinates x=289 px, y=623 px
1686485701.9532478 Coordinates x=289 px, y=547 px
1686485701.9690793 Coordinates x=289 px, y=547 px
1686485701.9845402 Coordinates x=296 px, y=502 px
1686485702.0005748 Coordinates x=296 px, y=502 px
1686485702.0165622 Coordinates x=286 px, y=452 px
1686485702.031967 Coordinates x=286 px, y=452 px
1686485702.0477352 Coordinates x=283 px, y=435 px
1686485702.063308 Coordinates x=283 px, y=435 px
1686485702.0793593 Coordinates x=277 px, y=416 px
1686485702.094597 Coordinates x=277 px, y=416 px
1686485702.1103241 Coordinates x=277 px, y=416 px
1686485702.1262388 Coordinates x=270 px, y=410 px
1686485702.1414733 Coordinates x=270 px, y=410 px
1686485702.1568348 Coordinates x=263 px, y=404 px
1686485702.1717467 Coordinates x=263 px, y=404 px
1686485702.1870956 Coordinates x=253 px, y=398 px
1686485702.202316 Coordinates x=253 px, y=398 px
1686485702.2183633 Coordinates x=242 px, y=394 px
1686485702.2339 Coordinates x=242 px, y=394 px
1686485702.2493515 Coordinates x=224 px, y=384 px
1686485702.2653482 Coordinates x=224 px, y=384 px
1686485702.2808757 Coordinates x=203 px, y=374 px
1686485702.2966113 Coordinates x=203 px, y=374 px
1686485702.3125336 Coordinates x=202 px, y=371 px
1686485702.328458 Coordinates x=202 px, y=371 px
1686485702.3439791 Coordinates x=202 px, y=371 px
1686485702.359238 Coordinates x=206 px, y=367 px
1686485702.3751166 Coordinates x=206 px, y=367 px
1686485702.3906188 Coordinates x=231 px, y=362 px
1686485702.4058633 Coordinates x=231 px, y=362 px
1686485702.4215739 Coordinates x=248 px, y=357 px
1686485702.4365773 Coordinates x=248 px, y=357 px
1686485702.4518685 Coordinates x=267 px, y=352 px
1686485702.4672704 Coordinates x=267 px, y=352 px
1686485702.4833143 Coordinates x=278 px, y=346 px
1686485702.4991724 Coordinates x=278 px, y=346 px
1686485702.5146375 Coordinates x=286 px, y=341 px
1686485702.530715 Coordinates x=286 px, y=341 px
1686485702.5464058 Coordinates x=287 px, y=341 px
1686485702.561616 Coordinates x=287 px, y=341 px
1686485702.576961 Coordinates x=286 px, y=340 px
1686485702.5928528 Coordinates x=286 px, y=340 px
1686485702.6084793 Coordinates x=286 px, y=340 px
1686485702.6238313 Coordinates x=279 px, y=340 px
1686485702.6392553 Coordinates x=279 px, y=340 px
1686485702.6546512 Coordinates x=268 px, y=339 px
1686485702.6706612 Coordinates x=268 px, y=339 px
1686485702.686476 Coordinates x=261 px, y=337 px
1686485702.7014244 Coordinates x=261 px, y=337 px
1686485702.7166758 Coordinates x=246 px, y=335 px
1686485702.732706 Coordinates x=246 px, y=335 px
1686485702.7481744 Coordinates x=242 px, y=336 px
1686485702.7743375 Coordinates x=242 px, y=336 px
1686485702.7899482 Coordinates x=242 px, y=335 px
1686485702.8055842 Coordinates x=242 px, y=335 px
1686485702.8218403 Coordinates x=244 px, y=332 px
1686485702.8376794 Coordinates x=244 px, y=332 px
1686485702.853318 Coordinates x=248 px, y=330 px
1686485702.868941 Coordinates x=248 px, y=330 px
1686485702.8845694 Coordinates x=251 px, y=329 px
1686485702.9000921 Coordinates x=251 px, y=329 px
1686485702.9160433 Coordinates x=259 px, y=323 px
1686485702.9320016 Coordinates x=259 px, y=323 px
1686485702.9474542 Coordinates x=278 px, y=316 px
1686485702.9630466 Coordinates x=278 px, y=316 px
1686485702.9788523 Coordinates x=278 px, y=316 px
1686485702.9944851 Coordinates x=315 px, y=309 px
1686485703.0097854 Coordinates x=315 px, y=309 px
1686485703.0254648 Coordinates x=335 px, y=307 px
1686485703.0405905 Coordinates x=335 px, y=307 px
1686485703.056064 Coordinates x=418 px, y=352 px
1686485703.0718188 Coordinates x=418 px, y=352 px
1686485703.0874863 Coordinates x=439 px, y=366 px
1686485703.1029024 Coordinates x=439 px, y=366 px
1686485703.118147 Coordinates x=450 px, y=376 px
1686485703.1340897 Coordinates x=450 px, y=376 px
1686485703.149221 Coordinates x=458 px, y=381 px
1686485703.1744335 Coordinates x=458 px, y=381 px
1686485703.190321 Coordinates x=460 px, y=385 px
1686485703.2059329 Coordinates x=460 px, y=385 px
1686485703.2222025 Coordinates x=463 px, y=386 px
1686485703.2379794 Coordinates x=463 px, y=386 px
1686485703.253702 Coordinates x=488 px, y=452 px
1686485703.2693348 Coordinates x=488 px, y=452 px
1686485703.2849748 Coordinates x=524 px, y=479 px
1686485703.300581 Coordinates x=524 px, y=479 px
1686485703.3164794 Coordinates x=541 px, y=489 px
1686485703.3323424 Coordinates x=541 px, y=489 px
1686485703.3479743 Coordinates x=553 px, y=496 px
1686485703.3635683 Coordinates x=553 px, y=496 px
1686485703.3791869 Coordinates x=557 px, y=498 px
1686485703.3948202 Coordinates x=557 px, y=498 px
1686485703.4106889 Coordinates x=557 px, y=498 px
1686485703.4264002 Coordinates x=548 px, y=501 px
1686485703.4420984 Coordinates x=548 px, y=501 px
1686485703.4578264 Coordinates x=521 px, y=501 px
1686485703.4734564 Coordinates x=521 px, y=501 px
1686485703.4890754 Coordinates x=485 px, y=502 px
1686485703.5046887 Coordinates x=485 px, y=502 px
1686485703.5209687 Coordinates x=440 px, y=492 px
1686485703.5368452 Coordinates x=440 px, y=492 px
1686485703.5524852 Coordinates x=391 px, y=474 px
1686485703.5680962 Coordinates x=391 px, y=474 px
1686485703.583706 Coordinates x=366 px, y=464 px
1686485703.5992525 Coordinates x=366 px, y=464 px
1686485703.6151211 Coordinates x=353 px, y=456 px
1686485703.6309595 Coordinates x=353 px, y=456 px
1686485703.6465995 Coordinates x=353 px, y=456 px
1686485703.6622605 Coordinates x=348 px, y=451 px
1686485703.677873 Coordinates x=348 px, y=451 px
1686485703.6934454 Coordinates x=347 px, y=439 px
1686485703.709042 Coordinates x=347 px, y=439 px
1686485703.7251935 Coordinates x=342 px, y=422 px
1686485703.7410707 Coordinates x=342 px, y=422 px
