1687013034.8209746 Coordinates x=852 px, y=901 px
1687013034.8364434 Coordinates x=852 px, y=901 px
1687013034.851631 Coordinates x=852 px, y=901 px
1687013034.867216 Coordinates x=943 px, y=753 px
1687013034.8832884 Coordinates x=969 px, y=554 px
1687013034.8988001 Coordinates x=969 px, y=554 px
1687013034.913985 Coordinates x=969 px, y=554 px
1687013034.9296513 Coordinates x=960 px, y=443 px
1687013034.945391 Coordinates x=963 px, y=377 px
1687013034.9609787 Coordinates x=963 px, y=377 px
1687013034.9761524 Coordinates x=963 px, y=377 px
1687013034.992309 Coordinates x=963 px, y=377 px
1687013035.0074742 Coordinates x=971 px, y=329 px
1687013035.023468 Coordinates x=971 px, y=304 px
1687013035.0392992 Coordinates x=971 px, y=304 px
1687013035.0549376 Coordinates x=979 px, y=283 px
1687013035.070944 Coordinates x=979 px, y=283 px
1687013035.0869823 Coordinates x=979 px, y=283 px
1687013035.1025653 Coordinates x=980 px, y=273 px
1687013035.118566 Coordinates x=980 px, y=270 px
1687013035.1345816 Coordinates x=980 px, y=270 px
1687013035.1498718 Coordinates x=980 px, y=270 px
1687013035.1651804 Coordinates x=980 px, y=267 px
1687013035.1803057 Coordinates x=981 px, y=267 px
1687013035.1965451 Coordinates x=981 px, y=267 px
1687013035.211044 Coordinates x=981 px, y=267 px
1687013035.2261891 Coordinates x=981 px, y=267 px
1687013035.2419183 Coordinates x=983 px, y=264 px
1687013035.257035 Coordinates x=989 px, y=260 px
1687013035.2721324 Coordinates x=989 px, y=260 px
1687013035.288402 Coordinates x=993 px, y=258 px
1687013035.3032484 Coordinates x=993 px, y=258 px
1687013035.3188841 Coordinates x=993 px, y=258 px
1687013035.334733 Coordinates x=995 px, y=257 px
1687013035.3500586 Coordinates x=997 px, y=256 px
1687013035.365515 Coordinates x=997 px, y=256 px
1687013035.3808746 Coordinates x=997 px, y=256 px
1687013035.3965595 Coordinates x=997 px, y=256 px
1687013035.4122477 Coordinates x=999 px, y=255 px
1687013035.4276013 Coordinates x=999 px, y=253 px
1687013035.4433756 Coordinates x=999 px, y=253 px
1687013035.4585967 Coordinates x=999 px, y=253 px
1687013035.4742162 Coordinates x=999 px, y=252 px
1687013035.490188 Coordinates x=565 px, y=255 px
1687013035.5066023 Coordinates x=484 px, y=250 px
1687013035.5221217 Coordinates x=484 px, y=250 px
1687013035.5373595 Coordinates x=484 px, y=250 px
1687013035.553018 Coordinates x=484 px, y=250 px
1687013035.5677023 Coordinates x=484 px, y=250 px
1687013035.583712 Coordinates x=398 px, y=250 px
1687013035.5991392 Coordinates x=356 px, y=257 px
1687013035.614585 Coordinates x=356 px, y=257 px
1687013035.6306977 Coordinates x=356 px, y=257 px
1687013035.645476 Coordinates x=343 px, y=260 px
1687013035.6613972 Coordinates x=319 px, y=268 px
1687013035.676785 Coordinates x=319 px, y=268 px
1687013035.6923091 Coordinates x=319 px, y=268 px
1687013035.707391 Coordinates x=300 px, y=281 px
1687013035.7227652 Coordinates x=283 px, y=290 px
1687013035.739291 Coordinates x=277 px, y=294 px
1687013035.7544098 Coordinates x=277 px, y=294 px
1687013035.7704365 Coordinates x=277 px, y=294 px
1687013035.7860692 Coordinates x=271 px, y=297 px
1687013035.8012998 Coordinates x=271 px, y=297 px
1687013035.8164759 Coordinates x=264 px, y=300 px
1687013035.8319373 Coordinates x=264 px, y=300 px
1687013035.847698 Coordinates x=263 px, y=301 px
1687013035.8636885 Coordinates x=263 px, y=301 px
1687013035.8800004 Coordinates x=266 px, y=302 px
1687013035.8957472 Coordinates x=266 px, y=302 px
1687013035.9109597 Coordinates x=266 px, y=302 px
1687013035.926396 Coordinates x=266 px, y=302 px
1687013035.9425251 Coordinates x=244 px, y=302 px
1687013035.958161 Coordinates x=244 px, y=302 px
1687013035.973138 Coordinates x=219 px, y=302 px
1687013035.9887457 Coordinates x=219 px, y=302 px
1687013036.0039842 Coordinates x=219 px, y=302 px
1687013036.0196106 Coordinates x=219 px, y=302 px
1687013036.035423 Coordinates x=198 px, y=301 px
1687013036.0505767 Coordinates x=188 px, y=298 px
1687013036.0665147 Coordinates x=188 px, y=298 px
1687013036.0816681 Coordinates x=179 px, y=292 px
1687013036.0976295 Coordinates x=179 px, y=292 px
1687013036.1135194 Coordinates x=208 px, y=284 px
1687013036.1295552 Coordinates x=208 px, y=284 px
1687013036.1457078 Coordinates x=208 px, y=284 px
1687013036.160209 Coordinates x=208 px, y=284 px
1687013036.176094 Coordinates x=355 px, y=256 px
1687013036.1913774 Coordinates x=400 px, y=246 px
1687013036.2074876 Coordinates x=433 px, y=241 px
1687013036.2234976 Coordinates x=433 px, y=241 px
1687013036.239499 Coordinates x=433 px, y=241 px
1687013036.2547233 Coordinates x=465 px, y=238 px
1687013036.2708347 Coordinates x=465 px, y=238 px
1687013036.2868562 Coordinates x=485 px, y=238 px
1687013036.3028793 Coordinates x=485 px, y=238 px
1687013036.3188803 Coordinates x=485 px, y=238 px
1687013036.3348763 Coordinates x=503 px, y=236 px
1687013036.3509953 Coordinates x=580 px, y=235 px
1687013036.3667226 Coordinates x=580 px, y=235 px
1687013036.38274 Coordinates x=636 px, y=237 px
1687013036.3987198 Coordinates x=636 px, y=237 px
1687013036.4147186 Coordinates x=665 px, y=240 px
1687013036.4303644 Coordinates x=665 px, y=240 px
1687013036.4463692 Coordinates x=683 px, y=242 px
1687013036.4615986 Coordinates x=683 px, y=242 px
1687013036.4775953 Coordinates x=698 px, y=245 px
1687013036.4925978 Coordinates x=698 px, y=245 px
1687013036.5085995 Coordinates x=768 px, y=245 px
1687013036.5239677 Coordinates x=768 px, y=245 px
1687013036.5389707 Coordinates x=808 px, y=245 px
1687013036.5551052 Coordinates x=808 px, y=245 px
1687013036.5705073 Coordinates x=846 px, y=246 px
1687013036.5860271 Coordinates x=846 px, y=246 px
1687013036.6010246 Coordinates x=846 px, y=246 px
1687013036.6165555 Coordinates x=880 px, y=247 px
1687013036.6319323 Coordinates x=880 px, y=247 px
1687013036.647374 Coordinates x=905 px, y=247 px
1687013036.6632605 Coordinates x=905 px, y=247 px
1687013036.67862 Coordinates x=931 px, y=244 px
1687013036.6940498 Coordinates x=931 px, y=244 px
1687013036.7096233 Coordinates x=948 px, y=241 px
1687013036.725218 Coordinates x=948 px, y=241 px
1687013036.741481 Coordinates x=997 px, y=237 px
1687013036.757602 Coordinates x=997 px, y=237 px
1687013036.7740111 Coordinates x=1066 px, y=227 px
1687013036.789269 Coordinates x=1066 px, y=227 px
1687013036.8058155 Coordinates x=1126 px, y=217 px
1687013036.821491 Coordinates x=1126 px, y=217 px
1687013036.8365154 Coordinates x=1126 px, y=217 px
1687013036.8518956 Coordinates x=1142 px, y=212 px
1687013036.8675816 Coordinates x=1142 px, y=212 px
1687013036.883677 Coordinates x=1159 px, y=208 px
1687013036.8990004 Coordinates x=1159 px, y=208 px
1687013036.9145434 Coordinates x=1177 px, y=204 px
1687013036.9297328 Coordinates x=1177 px, y=204 px
1687013036.9458992 Coordinates x=1189 px, y=200 px
1687013036.9614456 Coordinates x=1189 px, y=200 px
1687013036.9767935 Coordinates x=1219 px, y=199 px
1687013036.9928758 Coordinates x=1219 px, y=199 px
1687013037.0082116 Coordinates x=1257 px, y=199 px
1687013037.023566 Coordinates x=1257 px, y=199 px
1687013037.0392559 Coordinates x=1283 px, y=197 px
1687013037.0551846 Coordinates x=1283 px, y=197 px
1687013037.0708654 Coordinates x=1283 px, y=197 px
1687013037.0865228 Coordinates x=1292 px, y=197 px
1687013037.1016378 Coordinates x=1292 px, y=197 px
1687013037.1171544 Coordinates x=1247 px, y=200 px
1687013037.1328387 Coordinates x=1247 px, y=200 px
1687013037.1485915 Coordinates x=1149 px, y=205 px
1687013037.163887 Coordinates x=1149 px, y=205 px
1687013037.1796403 Coordinates x=1058 px, y=214 px
1687013037.1952882 Coordinates x=1058 px, y=214 px
1687013037.211048 Coordinates x=1002 px, y=214 px
1687013037.2265978 Coordinates x=1002 px, y=214 px
1687013037.2421615 Coordinates x=976 px, y=214 px
1687013037.2575977 Coordinates x=976 px, y=214 px
1687013037.2723181 Coordinates x=976 px, y=214 px
1687013037.2874851 Coordinates x=960 px, y=213 px
1687013037.3028362 Coordinates x=960 px, y=213 px
1687013037.3181255 Coordinates x=941 px, y=216 px
1687013037.334388 Coordinates x=941 px, y=216 px
1687013037.3496206 Coordinates x=939 px, y=216 px
1687013037.3651989 Coordinates x=939 px, y=216 px
1687013037.3806193 Coordinates x=941 px, y=216 px
1687013037.3965743 Coordinates x=941 px, y=216 px
1687013037.411945 Coordinates x=947 px, y=217 px
1687013037.4264748 Coordinates x=947 px, y=217 px
1687013037.441973 Coordinates x=947 px, y=217 px
1687013037.458435 Coordinates x=965 px, y=218 px
1687013037.4741724 Coordinates x=988 px, y=219 px
1687013037.4895325 Coordinates x=988 px, y=219 px
1687013037.5043314 Coordinates x=988 px, y=219 px
1687013037.5206077 Coordinates x=1003 px, y=219 px
1687013037.5361216 Coordinates x=1011 px, y=222 px
1687013037.5519543 Coordinates x=1011 px, y=222 px
1687013037.5671768 Coordinates x=1011 px, y=222 px
1687013037.582631 Coordinates x=1041 px, y=230 px
1687013037.5977623 Coordinates x=1041 px, y=230 px
1687013037.613887 Coordinates x=1041 px, y=230 px
1687013037.6293795 Coordinates x=1217 px, y=232 px
1687013037.6445634 Coordinates x=1318 px, y=218 px
1687013037.659815 Coordinates x=1318 px, y=218 px
1687013037.6753004 Coordinates x=1382 px, y=215 px
1687013037.6912494 Coordinates x=1382 px, y=215 px
1687013037.7075236 Coordinates x=1432 px, y=204 px
1687013037.7234845 Coordinates x=1432 px, y=204 px
1687013037.738125 Coordinates x=1458 px, y=196 px
1687013037.7536988 Coordinates x=1458 px, y=196 px
1687013037.7691848 Coordinates x=1458 px, y=196 px
1687013037.7844048 Coordinates x=1474 px, y=190 px
1687013037.8001995 Coordinates x=1474 px, y=190 px
1687013037.8162205 Coordinates x=1487 px, y=186 px
1687013037.8315563 Coordinates x=1487 px, y=186 px
1687013037.8474236 Coordinates x=1507 px, y=182 px
1687013037.863347 Coordinates x=1507 px, y=182 px
1687013037.8786018 Coordinates x=1547 px, y=171 px
1687013037.8941422 Coordinates x=1547 px, y=171 px
1687013037.9096184 Coordinates x=1566 px, y=164 px
1687013037.9247804 Coordinates x=1566 px, y=164 px
1687013037.940969 Coordinates x=1613 px, y=156 px
1687013037.9570682 Coordinates x=1613 px, y=156 px
1687013037.9720268 Coordinates x=1763 px, y=124 px
1687013037.9877129 Coordinates x=1763 px, y=124 px
1687013038.0028417 Coordinates x=1763 px, y=124 px
1687013038.0188434 Coordinates x=1840 px, y=100 px
1687013038.0348663 Coordinates x=1840 px, y=100 px
1687013038.04994 Coordinates x=1896 px, y=83 px
1687013038.0658326 Coordinates x=1896 px, y=83 px
1687013038.0816474 Coordinates x=1918 px, y=76 px
1687013038.0968163 Coordinates x=1918 px, y=76 px
1687013038.1122577 Coordinates x=1926 px, y=72 px
1687013038.1283371 Coordinates x=1926 px, y=72 px
1687013038.1444144 Coordinates x=1937 px, y=67 px
1687013038.159851 Coordinates x=1937 px, y=67 px
1687013038.175225 Coordinates x=1946 px, y=65 px
