1686488461.4629629 Coordinates x=909 px, y=409 px
1686488461.4832392 Coordinates x=909 px, y=409 px
1686488461.4991758 Coordinates x=909 px, y=409 px
1686488461.51437 Coordinates x=953 px, y=421 px
1686488461.5303066 Coordinates x=953 px, y=421 px
1686488461.5452452 Coordinates x=985 px, y=428 px
1686488461.5605557 Coordinates x=985 px, y=428 px
1686488461.576064 Coordinates x=1005 px, y=434 px
1686488461.5915592 Coordinates x=1005 px, y=434 px
1686488461.60704 Coordinates x=1027 px, y=440 px
1686488461.622876 Coordinates x=1027 px, y=440 px
1686488461.6383379 Coordinates x=1038 px, y=444 px
1686488461.6533952 Coordinates x=1038 px, y=444 px
1686488461.6684644 Coordinates x=1050 px, y=453 px
1686488461.683685 Coordinates x=1050 px, y=453 px
1686488461.6990466 Coordinates x=1050 px, y=453 px
1686488461.714581 Coordinates x=1059 px, y=476 px
1686488461.730194 Coordinates x=1059 px, y=476 px
1686488461.7459683 Coordinates x=1060 px, y=557 px
1686488461.7610784 Coordinates x=1060 px, y=557 px
1686488461.7765858 Coordinates x=1059 px, y=628 px
1686488461.7925992 Coordinates x=1059 px, y=628 px
1686488461.8077793 Coordinates x=1062 px, y=653 px
1686488461.823103 Coordinates x=1062 px, y=653 px
1686488461.8386683 Coordinates x=1090 px, y=758 px
1686488461.854 Coordinates x=1090 px, y=758 px
1686488461.8696308 Coordinates x=1116 px, y=797 px
1686488461.885337 Coordinates x=1116 px, y=797 px
1686488461.901287 Coordinates x=1128 px, y=806 px
1686488461.9174452 Coordinates x=1128 px, y=806 px
1686488461.9329283 Coordinates x=1145 px, y=807 px
1686488461.9481483 Coordinates x=1145 px, y=807 px
1686488461.964124 Coordinates x=1145 px, y=807 px
1686488461.9803975 Coordinates x=1171 px, y=799 px
1686488461.9960964 Coordinates x=1171 px, y=799 px
1686488462.012384 Coordinates x=1181 px, y=787 px
1686488462.0281565 Coordinates x=1181 px, y=787 px
1686488462.0437334 Coordinates x=1194 px, y=774 px
1686488462.059779 Coordinates x=1194 px, y=774 px
1686488462.0758126 Coordinates x=1181 px, y=736 px
1686488462.0913324 Coordinates x=1181 px, y=736 px
1686488462.1073318 Coordinates x=1111 px, y=658 px
1686488462.122487 Coordinates x=1111 px, y=658 px
1686488462.138134 Coordinates x=1056 px, y=603 px
1686488462.154034 Coordinates x=1056 px, y=603 px
1686488462.1695924 Coordinates x=1056 px, y=603 px
1686488462.1856866 Coordinates x=1026 px, y=571 px
1686488462.200462 Coordinates x=1012 px, y=547 px
