1686490279.435107 Coordinates x=722 px, y=344 px
1686490279.4511824 Coordinates x=733 px, y=335 px
1686490279.471622 Coordinates x=733 px, y=335 px
1686490279.4876556 Coordinates x=742 px, y=329 px
1686490279.5177488 Coordinates x=742 px, y=329 px
1686490279.5332084 Coordinates x=749 px, y=323 px
1686490279.54907 Coordinates x=752 px, y=319 px
1686490279.5649023 Coordinates x=752 px, y=319 px
1686490279.5805295 Coordinates x=755 px, y=316 px
1686490279.5961483 Coordinates x=755 px, y=316 px
1686490279.6117601 Coordinates x=755 px, y=312 px
1686490279.6272097 Coordinates x=755 px, y=312 px
1686490279.642857 Coordinates x=755 px, y=310 px
1686490279.6591082 Coordinates x=755 px, y=310 px
1686490279.6749432 Coordinates x=755 px, y=307 px
1686490279.690384 Coordinates x=755 px, y=307 px
1686490279.7062154 Coordinates x=756 px, y=307 px
1686490279.721656 Coordinates x=756 px, y=307 px
1686490279.7369924 Coordinates x=757 px, y=305 px
1686490279.7525773 Coordinates x=757 px, y=305 px
1686490279.7691038 Coordinates x=757 px, y=305 px
1686490279.7850187 Coordinates x=731 px, y=307 px
1686490279.8006713 Coordinates x=731 px, y=307 px
1686490279.8168309 Coordinates x=608 px, y=326 px
1686490279.8349292 Coordinates x=608 px, y=326 px
1686490279.850663 Coordinates x=527 px, y=342 px
1686490279.8659139 Coordinates x=527 px, y=342 px
1686490279.8814747 Coordinates x=485 px, y=345 px
1686490279.8972452 Coordinates x=485 px, y=345 px
1686490279.9170752 Coordinates x=452 px, y=346 px
1686490279.9325507 Coordinates x=452 px, y=346 px
1686490279.9483342 Coordinates x=429 px, y=344 px
1686490279.9642725 Coordinates x=429 px, y=344 px
1686490279.9795754 Coordinates x=416 px, y=347 px
1686490279.995657 Coordinates x=416 px, y=347 px
1686490280.0116434 Coordinates x=219 px, y=958 px
1686490280.0274734 Coordinates x=219 px, y=958 px
1686490280.0430923 Coordinates x=176 px, y=1165 px
1686490280.0591486 Coordinates x=176 px, y=1165 px
1686490280.0843189 Coordinates x=164 px, y=1212 px
1686490280.0997965 Coordinates x=164 px, y=1212 px
1686490280.115137 Coordinates x=153 px, y=1245 px
1686490280.1304307 Coordinates x=153 px, y=1245 px
1686490280.1465316 Coordinates x=143 px, y=1265 px
1686490280.1625183 Coordinates x=143 px, y=1265 px
1686490280.1783788 Coordinates x=141 px, y=1282 px
1686490280.1939962 Coordinates x=141 px, y=1282 px
1686490280.2091665 Coordinates x=136 px, y=1300 px
1686490280.2247307 Coordinates x=136 px, y=1300 px
1686490280.239741 Coordinates x=136 px, y=1300 px
1686490280.2553988 Coordinates x=136 px, y=1300 px
1686490280.2704177 Coordinates x=136 px, y=1300 px
1686490280.285819 Coordinates x=136 px, y=1300 px
1686490280.3019037 Coordinates x=142 px, y=1060 px
1686490280.3174539 Coordinates x=142 px, y=1060 px
1686490280.3326068 Coordinates x=184 px, y=751 px
1686490280.3511155 Coordinates x=184 px, y=751 px
1686490280.3666053 Coordinates x=211 px, y=638 px
1686490280.3820171 Coordinates x=222 px, y=589 px
1686490280.4019678 Coordinates x=222 px, y=589 px
1686490280.418259 Coordinates x=241 px, y=540 px
1686490280.43411 Coordinates x=241 px, y=540 px
1686490280.450038 Coordinates x=255 px, y=452 px
1686490280.4658804 Coordinates x=255 px, y=452 px
1686490280.4815185 Coordinates x=260 px, y=411 px
1686490280.4971352 Coordinates x=260 px, y=411 px
1686490280.5133514 Coordinates x=262 px, y=393 px
1686490280.529172 Coordinates x=262 px, y=393 px
1686490280.544806 Coordinates x=263 px, y=376 px
