1687081305.839182 Coordinates x=1496 px, y=1061 px
1687081305.854285 Coordinates x=1506 px, y=1059 px
1687081305.8699389 Coordinates x=1506 px, y=1059 px
1687081305.8854282 Coordinates x=1511 px, y=1061 px
1687081305.9012916 Coordinates x=1511 px, y=1061 px
1687081305.9171274 Coordinates x=1524 px, y=1065 px
1687081305.9327612 Coordinates x=1524 px, y=1065 px
1687081305.9477506 Coordinates x=1535 px, y=1067 px
1687081305.9635258 Coordinates x=1535 px, y=1067 px
1687081305.9791656 Coordinates x=1541 px, y=1066 px
1687081305.994495 Coordinates x=1541 px, y=1066 px
1687081306.010164 Coordinates x=1541 px, y=1066 px
1687081306.025437 Coordinates x=1548 px, y=1063 px
1687081306.0409982 Coordinates x=1551 px, y=1062 px
1687081306.0564153 Coordinates x=1551 px, y=1062 px
1687081306.072006 Coordinates x=1557 px, y=1062 px
1687081306.087226 Coordinates x=1557 px, y=1062 px
1687081306.1029162 Coordinates x=1557 px, y=1062 px
1687081306.1180346 Coordinates x=1565 px, y=1064 px
1687081306.1341624 Coordinates x=1565 px, y=1064 px
1687081306.1491115 Coordinates x=1568 px, y=1064 px
1687081306.1651447 Coordinates x=1568 px, y=1064 px
1687081306.1813564 Coordinates x=1580 px, y=1068 px
1687081306.196474 Coordinates x=1580 px, y=1068 px
1687081306.2119083 Coordinates x=1461 px, y=959 px
1687081306.2269135 Coordinates x=1461 px, y=959 px
1687081306.2428143 Coordinates x=897 px, y=811 px
1687081306.2583733 Coordinates x=897 px, y=811 px
1687081306.2739937 Coordinates x=823 px, y=773 px
1687081306.2895336 Coordinates x=823 px, y=773 px
1687081306.3053908 Coordinates x=748 px, y=716 px
1687081306.3201544 Coordinates x=748 px, y=716 px
1687081306.3365 Coordinates x=748 px, y=716 px
1687081306.3515291 Coordinates x=731 px, y=691 px
1687081306.367237 Coordinates x=731 px, y=691 px
1687081306.3827553 Coordinates x=720 px, y=679 px
1687081306.3988638 Coordinates x=720 px, y=679 px
1687081306.4144096 Coordinates x=661 px, y=642 px
1687081306.4299452 Coordinates x=661 px, y=642 px
1687081306.4457998 Coordinates x=598 px, y=609 px
1687081306.4610376 Coordinates x=598 px, y=609 px
1687081306.4762752 Coordinates x=572 px, y=595 px
1687081306.4916613 Coordinates x=572 px, y=595 px
1687081306.507085 Coordinates x=568 px, y=583 px
1687081306.5234709 Coordinates x=568 px, y=583 px
1687081306.5388334 Coordinates x=568 px, y=583 px
1687081306.5549402 Coordinates x=548 px, y=568 px
1687081306.5705187 Coordinates x=548 px, y=568 px
1687081306.5861378 Coordinates x=494 px, y=545 px
1687081306.601259 Coordinates x=494 px, y=545 px
1687081306.6175587 Coordinates x=462 px, y=533 px
1687081306.6326764 Coordinates x=462 px, y=533 px
1687081306.6484485 Coordinates x=441 px, y=527 px
1687081306.6636744 Coordinates x=441 px, y=527 px
1687081306.6788304 Coordinates x=417 px, y=522 px
1687081306.6940918 Coordinates x=417 px, y=522 px
1687081306.7101696 Coordinates x=407 px, y=524 px
1687081306.7259595 Coordinates x=407 px, y=524 px
1687081306.7421327 Coordinates x=399 px, y=519 px
1687081306.7572548 Coordinates x=399 px, y=519 px
1687081306.7733612 Coordinates x=395 px, y=512 px
1687081306.7893841 Coordinates x=395 px, y=512 px
1687081306.8048906 Coordinates x=395 px, y=512 px
1687081306.8209417 Coordinates x=398 px, y=512 px
1687081306.8360589 Coordinates x=398 px, y=512 px
1687081306.8524055 Coordinates x=411 px, y=513 px
1687081306.8678377 Coordinates x=411 px, y=513 px
1687081306.883228 Coordinates x=445 px, y=509 px
1687081306.898631 Coordinates x=445 px, y=509 px
1687081306.9144323 Coordinates x=473 px, y=518 px
1687081306.9296668 Coordinates x=473 px, y=518 px
1687081306.94464 Coordinates x=497 px, y=523 px
1687081306.9600158 Coordinates x=497 px, y=523 px
1687081306.9753673 Coordinates x=521 px, y=519 px
1687081306.9910061 Coordinates x=521 px, y=519 px
1687081307.006717 Coordinates x=521 px, y=519 px
1687081307.0222917 Coordinates x=547 px, y=510 px
1687081307.0373755 Coordinates x=568 px, y=510 px
1687081307.0532773 Coordinates x=568 px, y=510 px
