1686485971.9526768 Coordinates x=1102 px, y=306 px
1686485971.9790204 Coordinates x=1102 px, y=306 px
1686485971.994341 Coordinates x=1107 px, y=307 px
1686485972.0099447 Coordinates x=1107 px, y=307 px
1686485972.0361485 Coordinates x=1110 px, y=310 px
1686485972.0517716 Coordinates x=1110 px, y=310 px
1686485972.0673177 Coordinates x=1110 px, y=311 px
1686485972.0830154 Coordinates x=1110 px, y=311 px
1686485972.0986328 Coordinates x=1108 px, y=314 px
1686485972.1145298 Coordinates x=1108 px, y=314 px
1686485972.130414 Coordinates x=1109 px, y=320 px
1686485972.1458035 Coordinates x=1109 px, y=320 px
1686485972.1616197 Coordinates x=1112 px, y=327 px
1686485972.1772795 Coordinates x=1112 px, y=327 px
1686485972.1929023 Coordinates x=1117 px, y=335 px
1686485972.208814 Coordinates x=1117 px, y=335 px
1686485972.224698 Coordinates x=1123 px, y=345 px
1686485972.240314 Coordinates x=1123 px, y=345 px
1686485972.2558994 Coordinates x=1128 px, y=350 px
1686485972.2714565 Coordinates x=1128 px, y=350 px
1686485972.287097 Coordinates x=1132 px, y=354 px
1686485972.302809 Coordinates x=1132 px, y=354 px
1686485972.3191872 Coordinates x=1132 px, y=354 px
1686485972.3349912 Coordinates x=1136 px, y=357 px
1686485972.3506768 Coordinates x=1200 px, y=381 px
1686485972.3665679 Coordinates x=1200 px, y=381 px
1686485972.3815734 Coordinates x=1200 px, y=381 px
1686485972.4045353 Coordinates x=1270 px, y=417 px
1686485972.4202917 Coordinates x=1334 px, y=447 px
1686485972.4360006 Coordinates x=1334 px, y=447 px
1686485972.4516351 Coordinates x=1334 px, y=447 px
1686485972.4672656 Coordinates x=1361 px, y=458 px
1686485972.4828875 Coordinates x=1361 px, y=458 px
1686485972.4985108 Coordinates x=1377 px, y=468 px
1686485972.5148296 Coordinates x=1377 px, y=468 px
1686485972.5306642 Coordinates x=1394 px, y=481 px
1686485972.5462816 Coordinates x=1394 px, y=481 px
1686485972.5618193 Coordinates x=1395 px, y=484 px
1686485972.5774612 Coordinates x=1395 px, y=484 px
1686485972.593072 Coordinates x=1395 px, y=488 px
1686485972.6090963 Coordinates x=1395 px, y=488 px
1686485972.6248865 Coordinates x=1387 px, y=493 px
1686485972.6404648 Coordinates x=1387 px, y=493 px
1686485972.6561902 Coordinates x=1384 px, y=495 px
1686485972.6717684 Coordinates x=1384 px, y=495 px
1686485972.6873531 Coordinates x=1373 px, y=498 px
1686485972.7030814 Coordinates x=1373 px, y=498 px
1686485972.7193413 Coordinates x=1373 px, y=498 px
1686485972.735001 Coordinates x=1368 px, y=498 px
1686485972.7496734 Coordinates x=1368 px, y=498 px
1686485972.765139 Coordinates x=1367 px, y=498 px
1686485972.780895 Coordinates x=1367 px, y=498 px
1686485972.8027816 Coordinates x=1367 px, y=498 px
1686485972.8186834 Coordinates x=1367 px, y=498 px
1686485972.8345542 Coordinates x=1367 px, y=498 px
1686485972.8501477 Coordinates x=1367 px, y=498 px
1686485972.8657725 Coordinates x=1365 px, y=498 px
1686485972.8814046 Coordinates x=1365 px, y=498 px
1686485972.8970459 Coordinates x=1365 px, y=497 px
1686485972.9126358 Coordinates x=1365 px, y=497 px
1686485972.9274547 Coordinates x=1364 px, y=497 px
1686485972.9428756 Coordinates x=1364 px, y=497 px
1686485972.9585633 Coordinates x=1362 px, y=501 px
1686485972.9741342 Coordinates x=1362 px, y=501 px
1686485972.9896207 Coordinates x=1362 px, y=503 px
1686485973.005463 Coordinates x=1362 px, y=503 px
1686485973.0208378 Coordinates x=1361 px, y=511 px
1686485973.036944 Coordinates x=1361 px, y=511 px
1686485973.052986 Coordinates x=1359 px, y=515 px
1686485973.0681934 Coordinates x=1359 px, y=515 px
1686485973.0833094 Coordinates x=1359 px, y=515 px
1686485973.099398 Coordinates x=1350 px, y=524 px
1686485973.115096 Coordinates x=1350 px, y=524 px
1686485973.1313052 Coordinates x=1341 px, y=524 px
1686485973.1471162 Coordinates x=1341 px, y=524 px
1686485973.162841 Coordinates x=1331 px, y=522 px
1686485973.1781452 Coordinates x=1331 px, y=522 px
1686485973.1936393 Coordinates x=1319 px, y=520 px
1686485973.209177 Coordinates x=1319 px, y=520 px
1686485973.2251637 Coordinates x=1307 px, y=519 px
1686485973.2405217 Coordinates x=1307 px, y=519 px
1686485973.2563908 Coordinates x=1307 px, y=519 px
1686485973.2722 Coordinates x=1307 px, y=519 px
1686485973.2878237 Coordinates x=1312 px, y=517 px
1686485973.3031363 Coordinates x=1312 px, y=517 px
1686485973.3186636 Coordinates x=1312 px, y=517 px
1686485973.336251 Coordinates x=1328 px, y=512 px
1686485973.3519676 Coordinates x=1336 px, y=514 px
1686485973.3675914 Coordinates x=1336 px, y=514 px
1686485973.3833191 Coordinates x=1336 px, y=514 px
1686485973.3989284 Coordinates x=1351 px, y=516 px
1686485973.4148595 Coordinates x=1366 px, y=517 px
1686485973.4307253 Coordinates x=1366 px, y=517 px
1686485973.4463315 Coordinates x=1366 px, y=517 px
1686485973.4618328 Coordinates x=1477 px, y=517 px
1686485973.4776196 Coordinates x=1477 px, y=517 px
1686485973.4932456 Coordinates x=1571 px, y=517 px
1686485973.509464 Coordinates x=1571 px, y=517 px
1686485973.5245981 Coordinates x=1628 px, y=531 px
1686485973.547739 Coordinates x=1628 px, y=531 px
1686485973.563349 Coordinates x=1649 px, y=538 px
1686485973.5789878 Coordinates x=1649 px, y=538 px
1686485973.5946188 Coordinates x=1674 px, y=545 px
1686485973.6105535 Coordinates x=1674 px, y=545 px
1686485973.6264074 Coordinates x=1698 px, y=552 px
1686485973.641995 Coordinates x=1698 px, y=552 px
1686485973.6576555 Coordinates x=1706 px, y=563 px
1686485973.673179 Coordinates x=1706 px, y=563 px
1686485973.6888976 Coordinates x=1710 px, y=568 px
1686485973.7043293 Coordinates x=1710 px, y=568 px
1686485973.7201812 Coordinates x=1710 px, y=568 px
1686485973.7360358 Coordinates x=1716 px, y=572 px
1686485973.7516544 Coordinates x=1716 px, y=572 px
1686485973.767272 Coordinates x=1725 px, y=577 px
1686485973.7829149 Coordinates x=1725 px, y=577 px
1686485973.7985318 Coordinates x=1727 px, y=577 px
