1686485320.0985363 Coordinates x=693 px, y=658 px
1686485320.1275725 Coordinates x=693 px, y=658 px
1686485320.143137 Coordinates x=690 px, y=658 px
1686485320.1593347 Coordinates x=690 px, y=658 px
1686485320.1812255 Coordinates x=688 px, y=657 px
1686485320.1970992 Coordinates x=688 px, y=657 px
1686485320.2127087 Coordinates x=688 px, y=660 px
1686485320.2282977 Coordinates x=688 px, y=660 px
1686485320.2439115 Coordinates x=704 px, y=664 px
1686485320.2601595 Coordinates x=704 px, y=664 px
1686485320.2759297 Coordinates x=723 px, y=664 px
1686485320.2914302 Coordinates x=723 px, y=664 px
1686485320.3072236 Coordinates x=758 px, y=662 px
1686485320.3228893 Coordinates x=758 px, y=662 px
1686485320.3385062 Coordinates x=778 px, y=663 px
1686485320.3548315 Coordinates x=778 px, y=663 px
1686485320.370689 Coordinates x=791 px, y=663 px
1686485320.3862863 Coordinates x=791 px, y=663 px
1686485320.4019303 Coordinates x=809 px, y=659 px
1686485320.4175065 Coordinates x=809 px, y=659 px
1686485320.4330528 Coordinates x=809 px, y=659 px
1686485320.4486096 Coordinates x=817 px, y=660 px
1686485320.4644284 Coordinates x=817 px, y=660 px
1686485320.4802492 Coordinates x=832 px, y=660 px
1686485320.4958768 Coordinates x=832 px, y=660 px
1686485320.5115304 Coordinates x=837 px, y=659 px
1686485320.527152 Coordinates x=837 px, y=659 px
1686485320.5427754 Coordinates x=823 px, y=656 px
1686485320.5590475 Coordinates x=823 px, y=656 px
1686485320.57489 Coordinates x=751 px, y=650 px
1686485320.5905166 Coordinates x=751 px, y=650 px
1686485320.606142 Coordinates x=695 px, y=637 px
1686485320.621759 Coordinates x=695 px, y=637 px
1686485320.6373959 Coordinates x=656 px, y=625 px
1686485320.6535342 Coordinates x=656 px, y=625 px
1686485320.669377 Coordinates x=627 px, y=609 px
1686485320.6849883 Coordinates x=627 px, y=609 px
1686485320.7005253 Coordinates x=586 px, y=575 px
1686485320.7160594 Coordinates x=586 px, y=575 px
1686485320.7317345 Coordinates x=586 px, y=575 px
1686485320.7473311 Coordinates x=489 px, y=485 px
1686485320.763596 Coordinates x=489 px, y=485 px
1686485320.77945 Coordinates x=451 px, y=447 px
1686485320.7950664 Coordinates x=451 px, y=447 px
1686485320.8106928 Coordinates x=412 px, y=410 px
1686485320.8263154 Coordinates x=412 px, y=410 px
1686485320.8419473 Coordinates x=385 px, y=376 px
1686485320.8576937 Coordinates x=385 px, y=376 px
1686485320.8735476 Coordinates x=365 px, y=354 px
1686485320.888971 Coordinates x=365 px, y=354 px
