1686489486.1326768 Coordinates x=354 px, y=435 px
1686489486.1648047 Coordinates x=358 px, y=431 px
1686489486.1827433 Coordinates x=361 px, y=428 px
1686489486.1982336 Coordinates x=361 px, y=428 px
1686489486.213938 Coordinates x=361 px, y=428 px
1686489486.232826 Coordinates x=370 px, y=418 px
1686489486.248784 Coordinates x=374 px, y=408 px
1686489486.2646973 Coordinates x=374 px, y=408 px
1686489486.2802885 Coordinates x=374 px, y=408 px
1686489486.2959132 Coordinates x=375 px, y=407 px
1686489486.311551 Coordinates x=375 px, y=407 px
1686489486.3269868 Coordinates x=377 px, y=405 px
1686489486.3425841 Coordinates x=377 px, y=405 px
1686489486.3585496 Coordinates x=377 px, y=406 px
1686489486.3744097 Coordinates x=377 px, y=406 px
1686489486.390013 Coordinates x=377 px, y=407 px
1686489486.4056804 Coordinates x=377 px, y=407 px
1686489486.421297 Coordinates x=376 px, y=408 px
1686489486.4369416 Coordinates x=376 px, y=408 px
1686489486.4529266 Coordinates x=376 px, y=409 px
1686489486.4687006 Coordinates x=376 px, y=409 px
1686489486.484239 Coordinates x=375 px, y=410 px
1686489486.4997184 Coordinates x=375 px, y=410 px
1686489486.5148232 Coordinates x=375 px, y=410 px
1686489486.5306716 Coordinates x=375 px, y=411 px
1686489486.5458267 Coordinates x=375 px, y=411 px
1686489486.561398 Coordinates x=399 px, y=423 px
1686489486.5767357 Coordinates x=399 px, y=423 px
1686489486.5917284 Coordinates x=488 px, y=448 px
1686489486.607281 Coordinates x=488 px, y=448 px
1686489486.6226757 Coordinates x=555 px, y=470 px
1686489486.6387365 Coordinates x=555 px, y=470 px
1686489486.6543655 Coordinates x=587 px, y=476 px
1686489486.6704326 Coordinates x=587 px, y=476 px
1686489486.6861835 Coordinates x=592 px, y=476 px
1686489486.7022862 Coordinates x=592 px, y=476 px
1686489486.7176309 Coordinates x=591 px, y=475 px
1686489486.7336307 Coordinates x=591 px, y=475 px
1686489486.7493572 Coordinates x=577 px, y=472 px
1686489486.7643945 Coordinates x=577 px, y=472 px
1686489486.7823117 Coordinates x=577 px, y=472 px
1686489486.797936 Coordinates x=531 px, y=473 px
1686489486.8135622 Coordinates x=531 px, y=473 px
1686489486.8291848 Coordinates x=466 px, y=466 px
1686489486.8449955 Coordinates x=466 px, y=466 px
1686489486.8612804 Coordinates x=437 px, y=466 px
1686489486.877121 Coordinates x=437 px, y=466 px
1686489486.8927743 Coordinates x=420 px, y=463 px
1686489486.908424 Coordinates x=420 px, y=463 px
1686489486.92404 Coordinates x=414 px, y=461 px
1686489486.9396667 Coordinates x=414 px, y=461 px
1686489486.9556694 Coordinates x=407 px, y=458 px
1686489486.9715517 Coordinates x=407 px, y=458 px
1686489486.9866955 Coordinates x=400 px, y=458 px
1686489487.0020807 Coordinates x=400 px, y=458 px
1686489487.017746 Coordinates x=397 px, y=464 px
1686489487.0331492 Coordinates x=397 px, y=464 px
1686489487.0483131 Coordinates x=397 px, y=464 px
1686489487.0642323 Coordinates x=846 px, y=678 px
1686489487.0798142 Coordinates x=846 px, y=678 px
1686489487.098507 Coordinates x=1237 px, y=814 px
1686489487.1141715 Coordinates x=1237 px, y=814 px
1686489487.129736 Coordinates x=1261 px, y=830 px
1686489487.1448655 Coordinates x=1261 px, y=830 px
1686489487.1602104 Coordinates x=1307 px, y=862 px
1686489487.1762364 Coordinates x=1307 px, y=862 px
1686489487.1919823 Coordinates x=1337 px, y=884 px
1686489487.2078612 Coordinates x=1337 px, y=884 px
1686489487.223264 Coordinates x=1337 px, y=884 px
1686489487.2389567 Coordinates x=1354 px, y=885 px
1686489487.2664986 Coordinates x=1375 px, y=890 px
1686489487.2822528 Coordinates x=1375 px, y=890 px
1686489487.2979553 Coordinates x=1379 px, y=892 px
1686489487.313555 Coordinates x=1379 px, y=892 px
1686489487.3291707 Coordinates x=1386 px, y=897 px
1686489487.3447988 Coordinates x=1386 px, y=897 px
1686489487.3611548 Coordinates x=1393 px, y=903 px
1686489487.3770418 Coordinates x=1393 px, y=903 px
1686489487.3926601 Coordinates x=1390 px, y=905 px
1686489487.4082868 Coordinates x=1390 px, y=905 px
1686489487.4239175 Coordinates x=764 px, y=800 px
1686489487.4395359 Coordinates x=764 px, y=800 px
1686489487.4557416 Coordinates x=582 px, y=735 px
1686489487.4714484 Coordinates x=582 px, y=735 px
1686489487.4870794 Coordinates x=471 px, y=702 px
1686489487.5026805 Coordinates x=471 px, y=702 px
1686489487.5182724 Coordinates x=471 px, y=702 px
1686489487.5339453 Coordinates x=434 px, y=682 px
1686489487.549697 Coordinates x=434 px, y=682 px
1686489487.5659852 Coordinates x=397 px, y=661 px
1686489487.5818324 Coordinates x=397 px, y=661 px
1686489487.5974908 Coordinates x=342 px, y=618 px
1686489487.6130095 Coordinates x=342 px, y=618 px
1686489487.62863 Coordinates x=331 px, y=594 px
1686489487.644267 Coordinates x=331 px, y=594 px
1686489487.6605766 Coordinates x=322 px, y=582 px
1686489487.6764293 Coordinates x=322 px, y=582 px
1686489487.69206 Coordinates x=310 px, y=564 px
1686489487.7076986 Coordinates x=310 px, y=564 px
1686489487.7233233 Coordinates x=295 px, y=543 px
1686489487.738946 Coordinates x=295 px, y=543 px
1686489487.7552059 Coordinates x=286 px, y=533 px
1686489487.7708964 Coordinates x=286 px, y=533 px
1686489487.786599 Coordinates x=286 px, y=533 px
1686489487.802109 Coordinates x=277 px, y=521 px
1686489487.8177357 Coordinates x=277 px, y=521 px
1686489487.833361 Coordinates x=278 px, y=511 px
1686489487.84921 Coordinates x=278 px, y=511 px
1686489487.86554 Coordinates x=283 px, y=497 px
1686489487.8814206 Coordinates x=283 px, y=497 px
1686489487.897039 Coordinates x=296 px, y=486 px
1686489487.9126775 Coordinates x=296 px, y=486 px
1686489487.9282997 Coordinates x=315 px, y=478 px
1686489487.9439223 Coordinates x=315 px, y=478 px
1686489487.960206 Coordinates x=334 px, y=473 px
1686489487.9760838 Coordinates x=334 px, y=473 px
1686489487.9916985 Coordinates x=349 px, y=471 px
1686489488.0073316 Coordinates x=349 px, y=471 px
1686489488.0229788 Coordinates x=358 px, y=468 px
1686489488.038481 Coordinates x=358 px, y=468 px
1686489488.0545907 Coordinates x=358 px, y=468 px
1686489488.070243 Coordinates x=367 px, y=462 px
1686489488.0860639 Coordinates x=376 px, y=462 px
1686489488.1015425 Coordinates x=376 px, y=462 px
1686489488.1172018 Coordinates x=395 px, y=485 px
1686489488.1327453 Coordinates x=395 px, y=485 px
1686489488.1485014 Coordinates x=395 px, y=485 px
1686489488.164779 Coordinates x=415 px, y=513 px
1686489488.180657 Coordinates x=435 px, y=572 px
1686489488.196286 Coordinates x=435 px, y=572 px
1686489488.211911 Coordinates x=435 px, y=572 px
1686489488.2275224 Coordinates x=442 px, y=619 px
1686489488.2431476 Coordinates x=442 px, y=619 px
1686489488.2590928 Coordinates x=444 px, y=638 px
1686489488.2749765 Coordinates x=444 px, y=638 px
1686489488.2905715 Coordinates x=445 px, y=647 px
1686489488.3061934 Coordinates x=445 px, y=647 px
1686489488.321821 Coordinates x=468 px, y=671 px
1686489488.3374302 Coordinates x=468 px, y=671 px
1686489488.3533795 Coordinates x=493 px, y=685 px
1686489488.3692257 Coordinates x=493 px, y=685 px
1686489488.3847103 Coordinates x=516 px, y=693 px
1686489488.4004407 Coordinates x=516 px, y=693 px
1686489488.416145 Coordinates x=536 px, y=701 px
1686489488.4317217 Coordinates x=536 px, y=701 px
1686489488.4473815 Coordinates x=553 px, y=704 px
1686489488.4636939 Coordinates x=553 px, y=704 px
1686489488.4794106 Coordinates x=553 px, y=704 px
1686489488.4950128 Coordinates x=563 px, y=710 px
1686489488.5107832 Coordinates x=563 px, y=710 px
1686489488.5264277 Coordinates x=571 px, y=716 px
1686489488.54203 Coordinates x=571 px, y=716 px
1686489488.558031 Coordinates x=570 px, y=712 px
1686489488.5739112 Coordinates x=570 px, y=712 px
1686489488.5895333 Coordinates x=569 px, y=675 px
1686489488.6051662 Coordinates x=569 px, y=675 px
1686489488.620746 Coordinates x=556 px, y=626 px
1686489488.6362603 Coordinates x=556 px, y=626 px
1686489488.6519954 Coordinates x=540 px, y=580 px
1686489488.6676738 Coordinates x=540 px, y=580 px
1686489488.6834788 Coordinates x=530 px, y=552 px
1686489488.699168 Coordinates x=530 px, y=552 px
1686489488.7147715 Coordinates x=530 px, y=552 px
1686489488.7304316 Coordinates x=525 px, y=530 px
1686489488.7460246 Coordinates x=525 px, y=530 px
1686489488.7619777 Coordinates x=518 px, y=516 px
1686489488.7778552 Coordinates x=518 px, y=516 px
1686489488.7934847 Coordinates x=508 px, y=498 px
1686489488.8091037 Coordinates x=508 px, y=498 px
1686489488.8247237 Coordinates x=503 px, y=487 px
1686489488.8403618 Coordinates x=503 px, y=487 px
1686489488.8562148 Coordinates x=501 px, y=481 px
1686489488.872091 Coordinates x=501 px, y=481 px
1686489488.8877187 Coordinates x=500 px, y=480 px
1686489488.903359 Coordinates x=500 px, y=480 px
1686489488.9189546 Coordinates x=500 px, y=480 px
1686489488.9345443 Coordinates x=500 px, y=480 px
1686489488.950116 Coordinates x=500 px, y=480 px
1686489488.96585 Coordinates x=500 px, y=480 px
1686489488.9817355 Coordinates x=500 px, y=480 px
1686489488.997369 Coordinates x=502 px, y=480 px
1686489489.0129817 Coordinates x=502 px, y=480 px
1686489489.0286086 Coordinates x=504 px, y=480 px
1686489489.0442421 Coordinates x=504 px, y=480 px
1686489489.0602012 Coordinates x=553 px, y=784 px
1686489489.076076 Coordinates x=553 px, y=784 px
1686489489.0917077 Coordinates x=562 px, y=908 px
1686489489.1073337 Coordinates x=562 px, y=908 px
1686489489.1229372 Coordinates x=568 px, y=979 px
1686489489.1385624 Coordinates x=568 px, y=979 px
1686489489.1541805 Coordinates x=580 px, y=1047 px
1686489489.170447 Coordinates x=580 px, y=1047 px
1686489489.1862848 Coordinates x=585 px, y=1063 px
1686489489.2018638 Coordinates x=585 px, y=1063 px
1686489489.2174923 Coordinates x=587 px, y=1069 px
1686489489.2331378 Coordinates x=587 px, y=1069 px
1686489489.2488291 Coordinates x=587 px, y=1069 px
1686489489.264632 Coordinates x=591 px, y=1083 px
1686489489.2805147 Coordinates x=595 px, y=1095 px
1686489489.2961426 Coordinates x=595 px, y=1095 px
1686489489.3116033 Coordinates x=595 px, y=1095 px
1686489489.3273864 Coordinates x=599 px, y=1102 px
1686489489.3430188 Coordinates x=599 px, y=1102 px
1686489489.3590183 Coordinates x=602 px, y=1112 px
1686489489.3749108 Coordinates x=602 px, y=1112 px
1686489489.3904884 Coordinates x=604 px, y=1120 px
1686489489.4060984 Coordinates x=604 px, y=1120 px
1686489489.4217663 Coordinates x=604 px, y=1124 px
1686489489.4374056 Coordinates x=604 px, y=1124 px
1686489489.4530108 Coordinates x=606 px, y=1126 px
1686489489.46896 Coordinates x=606 px, y=1126 px
1686489489.4847484 Coordinates x=622 px, y=1134 px
1686489489.5003786 Coordinates x=622 px, y=1134 px
1686489489.5160954 Coordinates x=622 px, y=1134 px
1686489489.531626 Coordinates x=702 px, y=1146 px
1686489489.5472598 Coordinates x=702 px, y=1146 px
1686489489.5631623 Coordinates x=773 px, y=1148 px
