1686389118.392844 Coordinates x=657 px, y=389 px
1686389118.4087706 Coordinates x=657 px, y=389 px
1686389118.4243352 Coordinates x=657 px, y=388 px
1686389118.4397469 Coordinates x=657 px, y=388 px
1686389118.4555123 Coordinates x=646 px, y=381 px
1686389118.4707947 Coordinates x=646 px, y=381 px
1686389118.486825 Coordinates x=483 px, y=302 px
1686389118.5025458 Coordinates x=483 px, y=302 px
1686389118.5183914 Coordinates x=419 px, y=274 px
1686389118.5340784 Coordinates x=419 px, y=274 px
1686389118.550004 Coordinates x=374 px, y=241 px
1686389118.5654535 Coordinates x=374 px, y=241 px
1686389118.5806522 Coordinates x=374 px, y=241 px
1686389118.5965414 Coordinates x=305 px, y=208 px
1686389118.6125476 Coordinates x=305 px, y=208 px
1686389118.628419 Coordinates x=103 px, y=146 px
1686389118.644363 Coordinates x=103 px, y=146 px
1686389118.6603382 Coordinates x=75 px, y=137 px
1686389118.6756148 Coordinates x=75 px, y=137 px
1686389118.6908648 Coordinates x=61 px, y=135 px
1686389118.706742 Coordinates x=61 px, y=135 px
1686389118.72177 Coordinates x=51 px, y=138 px
1686389118.737556 Coordinates x=51 px, y=138 px
1686389118.7532713 Coordinates x=44 px, y=141 px
1686389118.7692966 Coordinates x=44 px, y=141 px
1686389118.7849078 Coordinates x=38 px, y=146 px
1686389118.8001585 Coordinates x=38 px, y=146 px
1686389118.8161235 Coordinates x=32 px, y=153 px
1686389118.8321161 Coordinates x=32 px, y=153 px
1686389118.8481174 Coordinates x=25 px, y=169 px
1686389118.8631144 Coordinates x=25 px, y=169 px
1686389118.8780904 Coordinates x=20 px, y=187 px
1686389118.893568 Coordinates x=20 px, y=187 px
1686389118.9097 Coordinates x=20 px, y=187 px
1686389118.925689 Coordinates x=17 px, y=196 px
1686389118.9416118 Coordinates x=17 px, y=196 px
1686389118.9576328 Coordinates x=14 px, y=207 px
1686389118.973686 Coordinates x=14 px, y=207 px
1686389118.9892356 Coordinates x=12 px, y=212 px
1686389119.0046573 Coordinates x=12 px, y=212 px
1686389119.0206609 Coordinates x=10 px, y=224 px
1686389119.0361125 Coordinates x=10 px, y=224 px
1686389119.0513515 Coordinates x=9 px, y=226 px
1686389119.0673664 Coordinates x=9 px, y=226 px
1686389119.0834055 Coordinates x=9 px, y=227 px
1686389119.0982096 Coordinates x=9 px, y=227 px
1686389119.1132073 Coordinates x=8 px, y=229 px
1686389119.1290398 Coordinates x=8 px, y=229 px
1686389119.1441407 Coordinates x=8 px, y=229 px
1686389119.159334 Coordinates x=8 px, y=229 px
1686389119.1743383 Coordinates x=8 px, y=229 px
1686389119.1904135 Coordinates x=7 px, y=231 px
1686389119.205916 Coordinates x=7 px, y=231 px
1686389119.2219753 Coordinates x=7 px, y=232 px
1686389119.237835 Coordinates x=7 px, y=232 px
1686389119.2528486 Coordinates x=7 px, y=232 px
1686389119.2686512 Coordinates x=7 px, y=232 px
1686389119.2848694 Coordinates x=6 px, y=232 px
1686389119.2996275 Coordinates x=6 px, y=232 px
1686389119.3156812 Coordinates x=6 px, y=233 px
1686389119.3316777 Coordinates x=6 px, y=233 px
1686389119.3472674 Coordinates x=6 px, y=234 px
1686389119.363427 Coordinates x=6 px, y=234 px
1686389119.3794143 Coordinates x=6 px, y=234 px
1686389119.395061 Coordinates x=5 px, y=235 px
1686389119.4110756 Coordinates x=5 px, y=235 px
1686389119.427176 Coordinates x=9 px, y=236 px
1686389119.442774 Coordinates x=9 px, y=236 px
1686389119.458227 Coordinates x=18 px, y=232 px
1686389119.474343 Coordinates x=18 px, y=232 px
1686389119.4901588 Coordinates x=46 px, y=214 px
1686389119.5056872 Coordinates x=46 px, y=214 px
1686389119.5209184 Coordinates x=60 px, y=196 px
1686389119.5362575 Coordinates x=60 px, y=196 px
1686389119.551866 Coordinates x=80 px, y=182 px
1686389119.5683978 Coordinates x=80 px, y=182 px
1686389119.5836782 Coordinates x=349 px, y=147 px
1686389119.5992553 Coordinates x=349 px, y=147 px
1686389119.6146612 Coordinates x=430 px, y=138 px
1686389119.6296978 Coordinates x=430 px, y=138 px
1686389119.6457407 Coordinates x=430 px, y=138 px
1686389119.6609557 Coordinates x=517 px, y=149 px
1686389119.6771314 Coordinates x=517 px, y=149 px
1686389119.692603 Coordinates x=579 px, y=152 px
1686389119.708615 Coordinates x=579 px, y=152 px
1686389119.7246277 Coordinates x=595 px, y=156 px
1686389119.7397788 Coordinates x=595 px, y=156 px
1686389119.7558062 Coordinates x=592 px, y=154 px
1686389119.7711656 Coordinates x=592 px, y=154 px
1686389119.786552 Coordinates x=585 px, y=147 px
1686389119.801574 Coordinates x=585 px, y=147 px
1686389119.8174753 Coordinates x=567 px, y=139 px
1686389119.833121 Coordinates x=567 px, y=139 px
1686389119.8483932 Coordinates x=558 px, y=136 px
1686389119.8637257 Coordinates x=558 px, y=136 px
1686389119.8792312 Coordinates x=540 px, y=128 px
1686389119.8942556 Coordinates x=540 px, y=128 px
1686389119.909346 Coordinates x=540 px, y=128 px
1686389119.9246814 Coordinates x=511 px, y=118 px
1686389119.940398 Coordinates x=511 px, y=118 px
1686389119.9555473 Coordinates x=499 px, y=116 px
1686389119.9716778 Coordinates x=499 px, y=116 px
1686389119.9873931 Coordinates x=483 px, y=110 px
1686389120.003364 Coordinates x=483 px, y=110 px
1686389120.0188167 Coordinates x=463 px, y=103 px
1686389120.0338435 Coordinates x=463 px, y=103 px
1686389120.0499322 Coordinates x=456 px, y=99 px
1686389120.0658946 Coordinates x=456 px, y=99 px
1686389120.081955 Coordinates x=451 px, y=98 px
1686389120.0978568 Coordinates x=451 px, y=98 px
1686389120.1131883 Coordinates x=451 px, y=98 px
1686389120.1289024 Coordinates x=506 px, y=247 px
1686389120.1439488 Coordinates x=506 px, y=247 px
1686389120.1601343 Coordinates x=512 px, y=270 px
1686389120.176087 Coordinates x=512 px, y=270 px
1686389120.1908627 Coordinates x=514 px, y=285 px
1686389120.2069085 Coordinates x=514 px, y=285 px
1686389120.222398 Coordinates x=517 px, y=304 px
1686389120.2376244 Coordinates x=517 px, y=304 px
1686389120.253091 Coordinates x=518 px, y=315 px
1686389120.2687323 Coordinates x=518 px, y=315 px
1686389120.284611 Coordinates x=519 px, y=334 px
1686389120.2999473 Coordinates x=519 px, y=334 px
1686389120.3156667 Coordinates x=519 px, y=334 px
1686389120.3307085 Coordinates x=462 px, y=362 px
1686389120.3467236 Coordinates x=264 px, y=354 px
1686389120.3627038 Coordinates x=264 px, y=354 px
1686389120.377581 Coordinates x=264 px, y=354 px
1686389120.3930953 Coordinates x=179 px, y=325 px
1686389120.408716 Coordinates x=179 px, y=325 px
1686389120.4241138 Coordinates x=95 px, y=294 px
1686389120.4389434 Coordinates x=95 px, y=294 px
1686389120.4542332 Coordinates x=70 px, y=281 px
1686389120.4693515 Coordinates x=70 px, y=281 px
1686389120.4850829 Coordinates x=53 px, y=266 px
1686389120.5008492 Coordinates x=53 px, y=266 px
1686389120.516363 Coordinates x=38 px, y=236 px
1686389120.5313964 Coordinates x=38 px, y=236 px
1686389120.5465834 Coordinates x=29 px, y=216 px
1686389120.5614743 Coordinates x=29 px, y=216 px
1686389120.5767536 Coordinates x=23 px, y=199 px
1686389120.5927777 Coordinates x=23 px, y=199 px
1686389120.6080806 Coordinates x=23 px, y=199 px
1686389120.6238515 Coordinates x=21 px, y=198 px
1686389120.6393821 Coordinates x=21 px, y=198 px
1686389120.655003 Coordinates x=20 px, y=198 px
1686389120.6709132 Coordinates x=20 px, y=198 px
1686389120.6863565 Coordinates x=19 px, y=199 px
1686389120.7023466 Coordinates x=19 px, y=199 px
1686389120.7175672 Coordinates x=17 px, y=201 px
1686389120.7328193 Coordinates x=17 px, y=201 px
1686389120.7486846 Coordinates x=17 px, y=201 px
1686389120.764727 Coordinates x=17 px, y=201 px
1686389120.7809284 Coordinates x=15 px, y=199 px
1686389120.796066 Coordinates x=15 px, y=199 px
1686389120.8115728 Coordinates x=12 px, y=184 px
1686389120.8278785 Coordinates x=12 px, y=184 px
1686389120.843158 Coordinates x=12 px, y=184 px
1686389120.858342 Coordinates x=10 px, y=171 px
1686389120.8736463 Coordinates x=10 px, y=171 px
1686389120.8892777 Coordinates x=9 px, y=166 px
1686389120.9048407 Coordinates x=9 px, y=166 px
1686389120.920992 Coordinates x=8 px, y=160 px
1686389120.9365532 Coordinates x=8 px, y=160 px
1686389120.9522853 Coordinates x=7 px, y=152 px
1686389120.967929 Coordinates x=7 px, y=152 px
1686389120.9834778 Coordinates x=6 px, y=144 px
1686389120.9991293 Coordinates x=6 px, y=144 px
1686389121.013987 Coordinates x=6 px, y=144 px
1686389121.0298774 Coordinates x=5 px, y=140 px
1686389121.0454946 Coordinates x=5 px, y=138 px
1686389121.0606322 Coordinates x=5 px, y=138 px
1686389121.0766666 Coordinates x=4 px, y=136 px
1686389121.0917628 Coordinates x=4 px, y=136 px
1686389121.1076195 Coordinates x=4 px, y=136 px
1686389121.1228921 Coordinates x=4 px, y=135 px
1686389121.1386504 Coordinates x=4 px, y=135 px
1686389121.1537902 Coordinates x=4 px, y=134 px
1686389121.1697326 Coordinates x=4 px, y=134 px
1686389121.1852949 Coordinates x=3 px, y=132 px
1686389121.2005901 Coordinates x=3 px, y=132 px
1686389121.2169766 Coordinates x=3 px, y=129 px
1686389121.2323015 Coordinates x=3 px, y=129 px
1686389121.247582 Coordinates x=3 px, y=128 px
1686389121.2631824 Coordinates x=3 px, y=128 px
1686389121.2783914 Coordinates x=3 px, y=128 px
1686389121.294138 Coordinates x=3 px, y=126 px
1686389121.3102999 Coordinates x=3 px, y=126 px
1686389121.3259308 Coordinates x=2 px, y=124 px
1686389121.3420901 Coordinates x=2 px, y=124 px
1686389121.3579597 Coordinates x=2 px, y=124 px
1686389121.373009 Coordinates x=2 px, y=124 px
1686389121.3891473 Coordinates x=2 px, y=126 px
1686389121.4043138 Coordinates x=2 px, y=126 px
1686389121.4202993 Coordinates x=2 px, y=132 px
1686389121.4361985 Coordinates x=2 px, y=132 px
1686389121.4510715 Coordinates x=2 px, y=139 px
1686389121.4671865 Coordinates x=2 px, y=139 px
1686389121.4827082 Coordinates x=1 px, y=145 px
1686389121.49824 Coordinates x=1 px, y=145 px
1686389121.5132713 Coordinates x=1 px, y=146 px
1686389121.5288904 Coordinates x=1 px, y=146 px
1686389121.544014 Coordinates x=1 px, y=146 px
1686389121.559757 Coordinates x=1 px, y=147 px
1686389121.574698 Coordinates x=1 px, y=147 px
1686389121.5906086 Coordinates x=1 px, y=147 px
1686389121.6063418 Coordinates x=1 px, y=147 px
1686389121.6215875 Coordinates x=1 px, y=147 px
1686389121.637185 Coordinates x=1 px, y=147 px
1686389121.6521754 Coordinates x=1 px, y=147 px
1686389121.6679382 Coordinates x=1 px, y=147 px
1686389121.683274 Coordinates x=1 px, y=148 px
1686389121.6991196 Coordinates x=1 px, y=148 px
1686389121.7143266 Coordinates x=1 px, y=146 px
1686389121.730244 Coordinates x=1 px, y=146 px
1686389121.745853 Coordinates x=1 px, y=145 px
1686389121.7612019 Coordinates x=1 px, y=145 px
1686389121.776536 Coordinates x=1 px, y=145 px
1686389121.7921004 Coordinates x=1 px, y=145 px
1686389121.8081737 Coordinates x=1 px, y=145 px
1686389121.8233416 Coordinates x=1 px, y=145 px
1686389121.839159 Coordinates x=1 px, y=145 px
1686389121.8551037 Coordinates x=1 px, y=145 px
1686389121.8702614 Coordinates x=1 px, y=145 px
1686389121.886299 Coordinates x=1 px, y=146 px
1686389121.9019654 Coordinates x=1 px, y=146 px
1686389121.9178178 Coordinates x=1 px, y=148 px
1686389121.933606 Coordinates x=1 px, y=148 px
1686389121.9492042 Coordinates x=1 px, y=152 px
1686389121.9646401 Coordinates x=1 px, y=152 px
1686389121.9803834 Coordinates x=5 px, y=154 px
1686389121.9955413 Coordinates x=5 px, y=154 px
1686389122.0114279 Coordinates x=70 px, y=147 px
1686389122.0268974 Coordinates x=70 px, y=147 px
1686389122.0422382 Coordinates x=70 px, y=147 px
1686389122.058227 Coordinates x=122 px, y=151 px
