1687084947.1522374 Coordinates x=1890 px, y=507 px
1687084947.1679156 Coordinates x=1891 px, y=508 px
1687084947.1840014 Coordinates x=1891 px, y=508 px
1687084947.1994214 Coordinates x=1897 px, y=509 px
1687084947.2146566 Coordinates x=1897 px, y=509 px
1687084947.229589 Coordinates x=1897 px, y=509 px
1687084947.2459667 Coordinates x=1900 px, y=508 px
1687084947.261037 Coordinates x=1900 px, y=508 px
1687084947.2766433 Coordinates x=1837 px, y=493 px
1687084947.292389 Coordinates x=1837 px, y=493 px
1687084947.307936 Coordinates x=1750 px, y=467 px
1687084947.3229518 Coordinates x=1750 px, y=467 px
1687084947.3378966 Coordinates x=1683 px, y=446 px
1687084947.354103 Coordinates x=1683 px, y=446 px
1687084947.3692615 Coordinates x=1646 px, y=438 px
1687084947.3852098 Coordinates x=1646 px, y=438 px
1687084947.4004464 Coordinates x=1604 px, y=431 px
1687084947.415997 Coordinates x=1604 px, y=431 px
1687084947.4313426 Coordinates x=1604 px, y=431 px
1687084947.4469588 Coordinates x=1574 px, y=421 px
1687084947.4626763 Coordinates x=1574 px, y=421 px
1687084947.478075 Coordinates x=1355 px, y=384 px
1687084947.4938707 Coordinates x=1355 px, y=384 px
1687084947.5097935 Coordinates x=646 px, y=239 px
1687084947.5252302 Coordinates x=646 px, y=239 px
1687084947.5412748 Coordinates x=555 px, y=205 px
1687084947.556865 Coordinates x=555 px, y=205 px
1687084947.571897 Coordinates x=476 px, y=172 px
1687084947.587571 Coordinates x=476 px, y=172 px
1687084947.6029363 Coordinates x=437 px, y=150 px
1687084947.6183612 Coordinates x=437 px, y=150 px
1687084947.6341174 Coordinates x=386 px, y=126 px
1687084947.6498806 Coordinates x=386 px, y=126 px
1687084947.665473 Coordinates x=386 px, y=126 px
1687084947.6805878 Coordinates x=339 px, y=109 px
1687084947.6958947 Coordinates x=339 px, y=109 px
1687084947.7113068 Coordinates x=314 px, y=93 px
1687084947.72686 Coordinates x=314 px, y=93 px
1687084947.742941 Coordinates x=295 px, y=83 px
1687084947.7580795 Coordinates x=295 px, y=83 px
1687084947.773639 Coordinates x=279 px, y=73 px
1687084947.7888393 Coordinates x=279 px, y=73 px
1687084947.8045359 Coordinates x=261 px, y=62 px
1687084947.82027 Coordinates x=261 px, y=62 px
1687084947.8358197 Coordinates x=256 px, y=54 px
1687084947.8517957 Coordinates x=256 px, y=54 px
1687084947.8670013 Coordinates x=260 px, y=51 px
1687084947.8825529 Coordinates x=260 px, y=51 px
1687084947.8975534 Coordinates x=286 px, y=51 px
1687084947.9129057 Coordinates x=286 px, y=51 px
1687084947.9290164 Coordinates x=286 px, y=51 px
1687084947.944573 Coordinates x=329 px, y=51 px
1687084947.9605732 Coordinates x=329 px, y=51 px
1687084947.9766269 Coordinates x=354 px, y=59 px
1687084947.9925754 Coordinates x=354 px, y=59 px
1687084948.0085764 Coordinates x=368 px, y=64 px
1687084948.0245886 Coordinates x=368 px, y=64 px
1687084948.0402079 Coordinates x=393 px, y=70 px
1687084948.0562072 Coordinates x=393 px, y=70 px
1687084948.0722075 Coordinates x=393 px, y=70 px
1687084948.0880907 Coordinates x=408 px, y=73 px
