1686399309.4820943 Coordinates x=797 px, y=1005 px
1686399309.4973018 Coordinates x=818 px, y=978 px
1686399309.512594 Coordinates x=818 px, y=978 px
1686399309.5281267 Coordinates x=849 px, y=931 px
1686399309.5441399 Coordinates x=849 px, y=931 px
1686399309.5596447 Coordinates x=864 px, y=897 px
1686399309.57558 Coordinates x=864 px, y=897 px
1686399309.5916898 Coordinates x=872 px, y=885 px
1686399309.607185 Coordinates x=872 px, y=885 px
1686399309.6225421 Coordinates x=872 px, y=885 px
1686399309.637666 Coordinates x=876 px, y=881 px
1686399309.6536844 Coordinates x=876 px, y=881 px
1686399309.6697035 Coordinates x=879 px, y=882 px
1686399309.685733 Coordinates x=879 px, y=882 px
1686399309.7009778 Coordinates x=881 px, y=883 px
1686399309.7166777 Coordinates x=881 px, y=883 px
1686399309.732283 Coordinates x=882 px, y=884 px
1686399309.7480452 Coordinates x=882 px, y=884 px
1686399309.7644212 Coordinates x=881 px, y=888 px
1686399309.7805612 Coordinates x=881 px, y=888 px
1686399309.7950876 Coordinates x=882 px, y=888 px
1686399309.8106127 Coordinates x=882 px, y=888 px
1686399309.8264894 Coordinates x=886 px, y=889 px
1686399309.8416536 Coordinates x=886 px, y=889 px
1686399309.856944 Coordinates x=886 px, y=889 px
1686399309.872496 Coordinates x=897 px, y=904 px
1686399309.8878274 Coordinates x=897 px, y=904 px
1686399309.9040487 Coordinates x=901 px, y=905 px
1686399309.919715 Coordinates x=901 px, y=905 px
1686399309.93573 Coordinates x=913 px, y=908 px
1686399309.951381 Coordinates x=913 px, y=908 px
1686399309.9665012 Coordinates x=923 px, y=909 px
1686399309.981638 Coordinates x=923 px, y=909 px
1686399309.9977481 Coordinates x=928 px, y=907 px
1686399310.0138268 Coordinates x=928 px, y=907 px
1686399310.0291345 Coordinates x=936 px, y=899 px
1686399310.0449162 Coordinates x=936 px, y=899 px
1686399310.061049 Coordinates x=937 px, y=898 px
1686399310.0762556 Coordinates x=937 px, y=898 px
1686399310.0923588 Coordinates x=937 px, y=897 px
1686399310.1080987 Coordinates x=937 px, y=897 px
1686399310.1240935 Coordinates x=936 px, y=898 px
1686399310.1399927 Coordinates x=936 px, y=898 px
1686399310.1551054 Coordinates x=936 px, y=898 px
1686399310.1710975 Coordinates x=936 px, y=899 px
1686399310.187093 Coordinates x=936 px, y=899 px
1686399310.2022336 Coordinates x=803 px, y=907 px
1686399310.2179532 Coordinates x=803 px, y=907 px
1686399310.2336736 Coordinates x=588 px, y=915 px
1686399310.249186 Coordinates x=588 px, y=915 px
1686399310.2651653 Coordinates x=492 px, y=895 px
1686399310.2811518 Coordinates x=492 px, y=895 px
1686399310.2966435 Coordinates x=461 px, y=889 px
1686399310.312348 Coordinates x=461 px, y=889 px
1686399310.3275855 Coordinates x=441 px, y=883 px
1686399310.3435836 Coordinates x=441 px, y=883 px
1686399310.3595634 Coordinates x=414 px, y=879 px
1686399310.3756013 Coordinates x=414 px, y=879 px
1686399310.3915467 Coordinates x=406 px, y=882 px
1686399310.4071012 Coordinates x=406 px, y=882 px
1686399310.422299 Coordinates x=384 px, y=886 px
1686399310.4377484 Coordinates x=384 px, y=886 px
1686399310.4533825 Coordinates x=384 px, y=886 px
1686399310.4693317 Coordinates x=361 px, y=879 px
1686399310.4846828 Coordinates x=361 px, y=879 px
1686399310.4997292 Coordinates x=337 px, y=873 px
1686399310.515203 Coordinates x=337 px, y=873 px
1686399310.5307944 Coordinates x=317 px, y=867 px
1686399310.546345 Coordinates x=317 px, y=867 px
1686399310.5622687 Coordinates x=312 px, y=862 px
1686399310.5776806 Coordinates x=312 px, y=862 px
1686399310.5933285 Coordinates x=306 px, y=857 px
1686399310.6089203 Coordinates x=306 px, y=857 px
1686399310.6245008 Coordinates x=305 px, y=856 px
1686399310.6404974 Coordinates x=305 px, y=856 px
1686399310.6557293 Coordinates x=358 px, y=848 px
1686399310.6710563 Coordinates x=358 px, y=848 px
1686399310.6866076 Coordinates x=358 px, y=848 px
1686399310.701803 Coordinates x=680 px, y=823 px
1686399310.7175117 Coordinates x=680 px, y=823 px
1686399310.7331939 Coordinates x=714 px, y=819 px
1686399310.748399 Coordinates x=714 px, y=819 px
1686399310.7637725 Coordinates x=768 px, y=817 px
1686399310.7793808 Coordinates x=768 px, y=817 px
1686399310.7943966 Coordinates x=819 px, y=814 px
1686399310.8098166 Coordinates x=819 px, y=814 px
1686399310.8252778 Coordinates x=862 px, y=803 px
1686399310.841159 Coordinates x=862 px, y=803 px
1686399310.8571556 Coordinates x=894 px, y=794 px
1686399310.8730996 Coordinates x=894 px, y=794 px
1686399310.8885722 Coordinates x=903 px, y=787 px
1686399310.9038348 Coordinates x=903 px, y=787 px
1686399310.9194725 Coordinates x=903 px, y=787 px
1686399310.9354613 Coordinates x=866 px, y=771 px
1686399310.9511652 Coordinates x=866 px, y=771 px
1686399310.966649 Coordinates x=531 px, y=758 px
1686399310.9823828 Coordinates x=531 px, y=758 px
1686399310.9983966 Coordinates x=452 px, y=760 px
1686399311.0135224 Coordinates x=452 px, y=760 px
1686399311.0291502 Coordinates x=363 px, y=755 px
1686399311.0454006 Coordinates x=363 px, y=755 px
1686399311.0611286 Coordinates x=302 px, y=754 px
1686399311.0772905 Coordinates x=302 px, y=754 px
1686399311.0924196 Coordinates x=247 px, y=753 px
1686399311.1084557 Coordinates x=247 px, y=753 px
