1686486716.721111 Coordinates x=585 px, y=421 px
1686486716.7368374 Coordinates x=585 px, y=421 px
1686486716.7581632 Coordinates x=586 px, y=418 px
1686486716.7732778 Coordinates x=586 px, y=418 px
1686486716.788741 Coordinates x=588 px, y=416 px
1686486716.8058927 Coordinates x=588 px, y=416 px
1686486716.8218288 Coordinates x=593 px, y=414 px
1686486716.8376796 Coordinates x=593 px, y=414 px
1686486716.8533096 Coordinates x=596 px, y=409 px
1686486716.8689406 Coordinates x=596 px, y=409 px
1686486716.8845508 Coordinates x=597 px, y=405 px
1686486716.9001606 Coordinates x=597 px, y=405 px
1686486716.9162157 Coordinates x=597 px, y=403 px
1686486716.9320264 Coordinates x=597 px, y=403 px
1686486716.947585 Coordinates x=598 px, y=403 px
1686486716.9632142 Coordinates x=598 px, y=403 px
1686486716.9790187 Coordinates x=598 px, y=403 px
1686486716.9941416 Coordinates x=599 px, y=400 px
1686486717.0097723 Coordinates x=599 px, y=400 px
1686486717.0251405 Coordinates x=600 px, y=399 px
1686486717.0409129 Coordinates x=600 px, y=399 px
1686486717.0560913 Coordinates x=600 px, y=398 px
1686486717.0720613 Coordinates x=600 px, y=398 px
1686486717.0875576 Coordinates x=597 px, y=395 px
1686486717.10303 Coordinates x=597 px, y=395 px
1686486717.1186051 Coordinates x=593 px, y=393 px
1686486717.1345732 Coordinates x=593 px, y=393 px
1686486717.1505978 Coordinates x=581 px, y=389 px
1686486717.1662564 Coordinates x=581 px, y=389 px
1686486717.1817636 Coordinates x=581 px, y=389 px
1686486717.1973715 Coordinates x=571 px, y=384 px
1686486717.2132041 Coordinates x=571 px, y=384 px
1686486717.228709 Coordinates x=558 px, y=380 px
1686486717.244165 Coordinates x=558 px, y=380 px
1686486717.2599003 Coordinates x=543 px, y=373 px
1686486717.2750292 Coordinates x=543 px, y=373 px
1686486717.2904828 Coordinates x=539 px, y=373 px
1686486717.3060777 Coordinates x=539 px, y=373 px
1686486717.3218231 Coordinates x=534 px, y=371 px
1686486717.3378212 Coordinates x=534 px, y=371 px
1686486717.353163 Coordinates x=528 px, y=371 px
1686486717.3689373 Coordinates x=528 px, y=371 px
1686486717.3847718 Coordinates x=526 px, y=371 px
1686486717.4007845 Coordinates x=526 px, y=371 px
1686486717.415957 Coordinates x=523 px, y=370 px
1686486717.4309392 Coordinates x=523 px, y=370 px
1686486717.4468255 Coordinates x=523 px, y=370 px
1686486717.462485 Coordinates x=522 px, y=368 px
1686486717.4882896 Coordinates x=522 px, y=368 px
1686486717.504063 Coordinates x=520 px, y=366 px
1686486717.5198846 Coordinates x=518 px, y=363 px
1686486717.5355303 Coordinates x=518 px, y=363 px
1686486717.5511558 Coordinates x=512 px, y=357 px
1686486717.5668256 Coordinates x=512 px, y=357 px
1686486717.5824287 Coordinates x=495 px, y=352 px
1686486717.5980296 Coordinates x=495 px, y=352 px
1686486717.6136558 Coordinates x=495 px, y=352 px
1686486717.6296978 Coordinates x=482 px, y=350 px
1686486717.64557 Coordinates x=482 px, y=350 px
1686486717.661205 Coordinates x=469 px, y=347 px
1686486717.6768258 Coordinates x=469 px, y=347 px
1686486717.6924658 Coordinates x=461 px, y=342 px
1686486717.7080371 Coordinates x=461 px, y=342 px
1686486717.7238772 Coordinates x=460 px, y=341 px
1686486717.7393658 Coordinates x=460 px, y=341 px
1686486717.7548656 Coordinates x=459 px, y=341 px
1686486717.7701812 Coordinates x=459 px, y=341 px
1686486717.7859042 Coordinates x=459 px, y=340 px
1686486717.8018196 Coordinates x=459 px, y=340 px
1686486717.817239 Coordinates x=461 px, y=340 px
1686486717.832757 Coordinates x=461 px, y=340 px
1686486717.8485575 Coordinates x=461 px, y=340 px
1686486717.864262 Coordinates x=465 px, y=339 px
1686486717.880197 Coordinates x=465 px, y=339 px
1686486717.8958752 Coordinates x=492 px, y=337 px
1686486717.921559 Coordinates x=532 px, y=335 px
1686486717.9373803 Coordinates x=532 px, y=335 px
1686486717.9530377 Coordinates x=565 px, y=336 px
1686486717.968547 Coordinates x=565 px, y=336 px
1686486717.9843013 Coordinates x=586 px, y=334 px
1686486717.9998071 Coordinates x=586 px, y=334 px
1686486718.0155003 Coordinates x=606 px, y=333 px
1686486718.031309 Coordinates x=606 px, y=333 px
1686486718.0472033 Coordinates x=606 px, y=333 px
1686486718.0630777 Coordinates x=625 px, y=330 px
1686486718.0787165 Coordinates x=625 px, y=330 px
1686486718.0942218 Coordinates x=638 px, y=327 px
1686486718.1097488 Coordinates x=638 px, y=327 px
1686486718.125817 Coordinates x=666 px, y=328 px
1686486718.1416678 Coordinates x=666 px, y=328 px
1686486718.15722 Coordinates x=707 px, y=333 px
1686486718.1724808 Coordinates x=707 px, y=333 px
1686486718.1876278 Coordinates x=724 px, y=335 px
1686486718.2035944 Coordinates x=724 px, y=335 px
1686486718.2188897 Coordinates x=742 px, y=331 px
1686486718.2344606 Coordinates x=742 px, y=331 px
1686486718.2501485 Coordinates x=746 px, y=330 px
1686486718.2661605 Coordinates x=746 px, y=330 px
1686486718.2821453 Coordinates x=751 px, y=332 px
1686486718.2977362 Coordinates x=751 px, y=332 px
1686486718.3135254 Coordinates x=751 px, y=332 px
1686486718.328984 Coordinates x=754 px, y=334 px
1686486718.3450837 Coordinates x=754 px, y=334 px
1686486718.3603287 Coordinates x=755 px, y=337 px
1686486718.3759072 Coordinates x=755 px, y=337 px
1686486718.392027 Coordinates x=755 px, y=337 px
1686486718.4080484 Coordinates x=755 px, y=337 px
1686486718.423547 Coordinates x=754 px, y=339 px
1686486718.4395473 Coordinates x=754 px, y=339 px
1686486718.4554677 Coordinates x=753 px, y=339 px
1686486718.4706233 Coordinates x=753 px, y=339 px
1686486718.4860518 Coordinates x=754 px, y=354 px
1686486718.5013657 Coordinates x=754 px, y=354 px
1686486718.516944 Coordinates x=754 px, y=354 px
1686486718.5326257 Coordinates x=748 px, y=368 px
1686486718.5477908 Coordinates x=746 px, y=372 px
1686486718.563888 Coordinates x=746 px, y=372 px
1686486718.57879 Coordinates x=746 px, y=372 px
1686486718.594179 Coordinates x=747 px, y=374 px
1686486718.610105 Coordinates x=747 px, y=374 px
1686486718.625695 Coordinates x=747 px, y=376 px
1686486718.6414871 Coordinates x=747 px, y=376 px
1686486718.6572325 Coordinates x=757 px, y=403 px
1686486718.672768 Coordinates x=757 px, y=403 px
1686486718.6888185 Coordinates x=771 px, y=413 px
1686486718.7048752 Coordinates x=771 px, y=413 px
1686486718.720494 Coordinates x=787 px, y=420 px
1686486718.736112 Coordinates x=787 px, y=420 px
1686486718.7519252 Coordinates x=820 px, y=432 px
1686486718.768083 Coordinates x=820 px, y=432 px
1686486718.7839317 Coordinates x=838 px, y=437 px
1686486718.7993188 Coordinates x=838 px, y=437 px
1686486718.8153043 Coordinates x=838 px, y=437 px
1686486718.8313522 Coordinates x=853 px, y=441 px
1686486718.8469281 Coordinates x=853 px, y=441 px
1686486718.8622415 Coordinates x=875 px, y=442 px
1686486718.8785293 Coordinates x=875 px, y=442 px
1686486718.8933282 Coordinates x=907 px, y=437 px
1686486718.9073951 Coordinates x=907 px, y=437 px
1686486718.922977 Coordinates x=927 px, y=434 px
1686486718.9388351 Coordinates x=927 px, y=434 px
1686486718.9544551 Coordinates x=939 px, y=432 px
1686486718.970071 Coordinates x=939 px, y=432 px
1686486718.9857066 Coordinates x=950 px, y=430 px
1686486719.001316 Coordinates x=950 px, y=430 px
1686486719.0175443 Coordinates x=959 px, y=429 px
