1686396127.8927367 Coordinates x=1164 px, y=254 px
1686396127.908166 Coordinates x=1164 px, y=254 px
1686396127.9234033 Coordinates x=1156 px, y=256 px
1686396127.9388156 Coordinates x=1156 px, y=256 px
1686396127.9541183 Coordinates x=1151 px, y=256 px
1686396127.9689255 Coordinates x=1151 px, y=256 px
1686396127.9840941 Coordinates x=1143 px, y=259 px
1686396127.999223 Coordinates x=1143 px, y=259 px
1686396128.0144036 Coordinates x=1142 px, y=261 px
1686396128.030411 Coordinates x=1142 px, y=261 px
1686396128.045442 Coordinates x=1140 px, y=260 px
1686396128.0608978 Coordinates x=1140 px, y=260 px
1686396128.0765865 Coordinates x=1140 px, y=260 px
1686396128.091845 Coordinates x=1137 px, y=259 px
1686396128.1076362 Coordinates x=1137 px, y=259 px
1686396128.1230083 Coordinates x=1134 px, y=259 px
1686396128.1381004 Coordinates x=1134 px, y=259 px
1686396128.1541388 Coordinates x=1128 px, y=257 px
1686396128.1694696 Coordinates x=1128 px, y=257 px
1686396128.1854405 Coordinates x=1118 px, y=257 px
1686396128.2010932 Coordinates x=1118 px, y=257 px
1686396128.2168448 Coordinates x=1116 px, y=256 px
1686396128.2317612 Coordinates x=1116 px, y=256 px
1686396128.2469237 Coordinates x=1116 px, y=252 px
1686396128.2628663 Coordinates x=1116 px, y=252 px
1686396128.2780743 Coordinates x=1118 px, y=251 px
1686396128.293499 Coordinates x=1118 px, y=251 px
1686396128.3088477 Coordinates x=1118 px, y=251 px
1686396128.3241568 Coordinates x=1121 px, y=251 px
1686396128.340096 Coordinates x=1121 px, y=251 px
1686396128.3552542 Coordinates x=1133 px, y=251 px
1686396128.3706815 Coordinates x=1133 px, y=251 px
1686396128.3858237 Coordinates x=1158 px, y=246 px
1686396128.401557 Coordinates x=1158 px, y=246 px
1686396128.4168248 Coordinates x=1162 px, y=245 px
1686396128.4320762 Coordinates x=1162 px, y=245 px
1686396128.447308 Coordinates x=1154 px, y=242 px
1686396128.4627662 Coordinates x=1154 px, y=242 px
1686396128.4779432 Coordinates x=1154 px, y=242 px
1686396128.4932258 Coordinates x=1154 px, y=242 px
1686396128.5090296 Coordinates x=1138 px, y=237 px
1686396128.5238943 Coordinates x=1122 px, y=228 px
1686396128.539958 Coordinates x=1122 px, y=228 px
1686396128.5552485 Coordinates x=1096 px, y=223 px
1686396128.5699422 Coordinates x=1096 px, y=223 px
1686396128.5847535 Coordinates x=1063 px, y=223 px
1686396128.6006587 Coordinates x=1063 px, y=223 px
1686396128.6158726 Coordinates x=1041 px, y=225 px
1686396128.6319299 Coordinates x=1041 px, y=225 px
1686396128.647918 Coordinates x=1032 px, y=226 px
1686396128.6639063 Coordinates x=1032 px, y=226 px
1686396128.6793275 Coordinates x=1028 px, y=229 px
1686396128.6950455 Coordinates x=1028 px, y=229 px
1686396128.7104003 Coordinates x=1028 px, y=229 px
1686396128.726685 Coordinates x=1020 px, y=233 px
1686396128.7421498 Coordinates x=1020 px, y=233 px
1686396128.7574842 Coordinates x=1005 px, y=243 px
1686396128.7732441 Coordinates x=1005 px, y=243 px
1686396128.7886655 Coordinates x=993 px, y=256 px
1686396128.804504 Coordinates x=993 px, y=256 px
1686396128.8204696 Coordinates x=989 px, y=262 px
1686396128.8365214 Coordinates x=989 px, y=262 px
1686396128.8516388 Coordinates x=988 px, y=263 px
1686396128.8672204 Coordinates x=988 px, y=263 px
1686396128.8828728 Coordinates x=989 px, y=263 px
1686396128.8980062 Coordinates x=989 px, y=263 px
1686396128.9133515 Coordinates x=994 px, y=265 px
1686396128.9284484 Coordinates x=994 px, y=265 px
1686396128.9440832 Coordinates x=994 px, y=265 px
1686396128.959598 Coordinates x=999 px, y=268 px
1686396128.9757888 Coordinates x=999 px, y=268 px
1686396128.991311 Coordinates x=1023 px, y=277 px
1686396129.0063682 Coordinates x=1023 px, y=277 px
1686396129.021816 Coordinates x=1046 px, y=287 px
1686396129.037005 Coordinates x=1046 px, y=287 px
1686396129.0525756 Coordinates x=1067 px, y=291 px
1686396129.068065 Coordinates x=1067 px, y=291 px
1686396129.0843344 Coordinates x=1100 px, y=290 px
1686396129.1004033 Coordinates x=1100 px, y=290 px
1686396129.115589 Coordinates x=1201 px, y=270 px
1686396129.1316278 Coordinates x=1201 px, y=270 px
1686396129.1475282 Coordinates x=1247 px, y=259 px
1686396129.163527 Coordinates x=1247 px, y=259 px
1686396129.178733 Coordinates x=1247 px, y=259 px
1686396129.1945038 Coordinates x=1283 px, y=252 px
1686396129.210037 Coordinates x=1283 px, y=252 px
1686396129.225172 Coordinates x=1304 px, y=259 px
1686396129.2405853 Coordinates x=1304 px, y=259 px
1686396129.2562768 Coordinates x=1320 px, y=261 px
1686396129.2714746 Coordinates x=1320 px, y=261 px
1686396129.2873485 Coordinates x=1346 px, y=263 px
1686396129.303006 Coordinates x=1346 px, y=263 px
1686396129.3185725 Coordinates x=1353 px, y=264 px
1686396129.3346596 Coordinates x=1353 px, y=264 px
1686396129.3504658 Coordinates x=1369 px, y=253 px
1686396129.3660123 Coordinates x=1369 px, y=253 px
1686396129.3816307 Coordinates x=1446 px, y=229 px
1686396129.3973591 Coordinates x=1446 px, y=229 px
1686396129.4132407 Coordinates x=1446 px, y=229 px
1686396129.4291723 Coordinates x=1482 px, y=223 px
1686396129.4448693 Coordinates x=1482 px, y=223 px
1686396129.460798 Coordinates x=1505 px, y=219 px
1686396129.4759538 Coordinates x=1505 px, y=219 px
1686396129.4908617 Coordinates x=1518 px, y=215 px
1686396129.5069962 Coordinates x=1518 px, y=215 px
1686396129.5223603 Coordinates x=1522 px, y=214 px
1686396129.5378902 Coordinates x=1522 px, y=214 px
1686396129.553085 Coordinates x=1522 px, y=214 px
1686396129.568201 Coordinates x=1522 px, y=214 px
1686396129.5841477 Coordinates x=1527 px, y=212 px
1686396129.5996304 Coordinates x=1527 px, y=212 px
1686396129.6148548 Coordinates x=1528 px, y=212 px
1686396129.6303878 Coordinates x=1528 px, y=212 px
1686396129.6465812 Coordinates x=1531 px, y=214 px
1686396129.6623085 Coordinates x=1531 px, y=214 px
1686396129.678286 Coordinates x=1531 px, y=214 px
1686396129.693794 Coordinates x=1530 px, y=217 px
1686396129.7095506 Coordinates x=1530 px, y=217 px
1686396129.7249868 Coordinates x=1530 px, y=217 px
1686396129.7409203 Coordinates x=1530 px, y=217 px
1686396129.7565715 Coordinates x=1523 px, y=217 px
1686396129.7726042 Coordinates x=1523 px, y=217 px
1686396129.7890368 Coordinates x=1520 px, y=215 px
1686396129.8042626 Coordinates x=1520 px, y=215 px
1686396129.820134 Coordinates x=1513 px, y=219 px
1686396129.8352523 Coordinates x=1513 px, y=219 px
