1687082975.508367 Coordinates x=1589 px, y=897 px
1687082975.524359 Coordinates x=1592 px, y=897 px
1687082975.540242 Coordinates x=1592 px, y=897 px
1687082975.5553932 Coordinates x=1594 px, y=897 px
1687082975.5716774 Coordinates x=1594 px, y=897 px
1687082975.5863597 Coordinates x=1601 px, y=897 px
1687082975.6023817 Coordinates x=1601 px, y=897 px
1687082975.6177177 Coordinates x=1609 px, y=899 px
1687082975.6337984 Coordinates x=1609 px, y=899 px
1687082975.64956 Coordinates x=1611 px, y=903 px
1687082975.664699 Coordinates x=1611 px, y=903 px
1687082975.680562 Coordinates x=1614 px, y=903 px
1687082975.6958582 Coordinates x=1614 px, y=903 px
1687082975.7114503 Coordinates x=1617 px, y=903 px
1687082975.7268977 Coordinates x=1617 px, y=903 px
1687082975.7430995 Coordinates x=1617 px, y=903 px
1687082975.7588658 Coordinates x=1618 px, y=903 px
1687082975.7745793 Coordinates x=1618 px, y=903 px
1687082975.790294 Coordinates x=1619 px, y=903 px
1687082975.8055491 Coordinates x=1619 px, y=903 px
1687082975.8213677 Coordinates x=1621 px, y=905 px
1687082975.836827 Coordinates x=1621 px, y=905 px
1687082975.8524468 Coordinates x=1544 px, y=890 px
1687082975.86809 Coordinates x=1544 px, y=890 px
1687082975.8830805 Coordinates x=1156 px, y=718 px
1687082975.8982508 Coordinates x=1156 px, y=718 px
1687082975.9142518 Coordinates x=1156 px, y=718 px
1687082975.9300573 Coordinates x=1077 px, y=658 px
1687082975.945674 Coordinates x=1077 px, y=658 px
1687082975.961449 Coordinates x=1013 px, y=611 px
1687082975.9770346 Coordinates x=1013 px, y=611 px
1687082975.9922094 Coordinates x=974 px, y=561 px
1687082976.0080547 Coordinates x=974 px, y=561 px
1687082976.023058 Coordinates x=959 px, y=537 px
1687082976.038541 Coordinates x=959 px, y=537 px
1687082976.0546772 Coordinates x=968 px, y=531 px
1687082976.0706089 Coordinates x=968 px, y=531 px
1687082976.0862265 Coordinates x=1060 px, y=531 px
1687082976.101829 Coordinates x=1060 px, y=531 px
1687082976.1179938 Coordinates x=1183 px, y=529 px
1687082976.1335938 Coordinates x=1183 px, y=529 px
1687082976.1495464 Coordinates x=1183 px, y=529 px
1687082976.1648982 Coordinates x=1275 px, y=520 px
1687082976.181021 Coordinates x=1275 px, y=520 px
1687082976.196117 Coordinates x=1333 px, y=524 px
1687082976.2109816 Coordinates x=1333 px, y=524 px
1687082976.2265363 Coordinates x=1342 px, y=522 px
1687082976.241794 Coordinates x=1342 px, y=522 px
1687082976.2578433 Coordinates x=1347 px, y=518 px
1687082976.2736642 Coordinates x=1347 px, y=518 px
1687082976.2893531 Coordinates x=1352 px, y=516 px
1687082976.3047614 Coordinates x=1352 px, y=516 px
1687082976.3203945 Coordinates x=1354 px, y=515 px
1687082976.3363364 Coordinates x=1354 px, y=515 px
1687082976.351585 Coordinates x=1355 px, y=517 px
1687082976.3673246 Coordinates x=1355 px, y=517 px
1687082976.3822415 Coordinates x=1428 px, y=525 px
1687082976.3983135 Coordinates x=1428 px, y=525 px
1687082976.413535 Coordinates x=1428 px, y=525 px
1687082976.4291582 Coordinates x=1569 px, y=536 px
1687082976.445077 Coordinates x=1569 px, y=536 px
1687082976.4607258 Coordinates x=1601 px, y=538 px
1687082976.4757967 Coordinates x=1601 px, y=538 px
1687082976.4911737 Coordinates x=1647 px, y=545 px
1687082976.5067625 Coordinates x=1647 px, y=545 px
1687082976.522076 Coordinates x=1680 px, y=544 px
1687082976.5376675 Coordinates x=1680 px, y=544 px
1687082976.5529451 Coordinates x=1697 px, y=544 px
1687082976.5690174 Coordinates x=1697 px, y=544 px
1687082976.5841506 Coordinates x=1709 px, y=544 px
1687082976.5993073 Coordinates x=1709 px, y=544 px
1687082976.6147563 Coordinates x=1711 px, y=544 px
1687082976.6298904 Coordinates x=1711 px, y=544 px
1687082976.6450791 Coordinates x=1711 px, y=544 px
1687082976.6609662 Coordinates x=1712 px, y=544 px
1687082976.676576 Coordinates x=1716 px, y=544 px
1687082976.692227 Coordinates x=1716 px, y=544 px
1687082976.7071967 Coordinates x=1716 px, y=544 px
1687082976.722901 Coordinates x=1716 px, y=544 px
1687082976.7379062 Coordinates x=1717 px, y=543 px
1687082976.7537398 Coordinates x=1719 px, y=545 px
1687082976.7699056 Coordinates x=1719 px, y=545 px
1687082976.7850292 Coordinates x=1721 px, y=550 px
1687082976.800698 Coordinates x=1721 px, y=550 px
1687082976.81609 Coordinates x=1724 px, y=553 px
1687082976.8317244 Coordinates x=1724 px, y=553 px
1687082976.8472674 Coordinates x=1724 px, y=553 px
1687082976.8628705 Coordinates x=1728 px, y=557 px
1687082976.8779573 Coordinates x=1728 px, y=557 px
1687082976.8942823 Coordinates x=1727 px, y=560 px
1687082976.9102228 Coordinates x=1727 px, y=560 px
1687082976.9254544 Coordinates x=1707 px, y=581 px
1687082976.940811 Coordinates x=1707 px, y=581 px
1687082976.9575849 Coordinates x=1686 px, y=601 px
1687082976.973483 Coordinates x=1686 px, y=601 px
1687082976.9892251 Coordinates x=1660 px, y=623 px
1687082977.0046966 Coordinates x=1660 px, y=623 px
1687082977.0204818 Coordinates x=1647 px, y=634 px
1687082977.0360553 Coordinates x=1647 px, y=634 px
1687082977.0518405 Coordinates x=1634 px, y=648 px
1687082977.066442 Coordinates x=1634 px, y=648 px
1687082977.0815842 Coordinates x=1634 px, y=648 px
1687082977.09747 Coordinates x=1610 px, y=670 px
1687082977.1129332 Coordinates x=1585 px, y=698 px
1687082977.128636 Coordinates x=1585 px, y=698 px
1687082977.1434662 Coordinates x=1585 px, y=698 px
1687082977.159398 Coordinates x=1528 px, y=760 px
1687082977.1751747 Coordinates x=1528 px, y=760 px
1687082977.1911159 Coordinates x=1475 px, y=808 px
1687082977.2057807 Coordinates x=1475 px, y=808 px
1687082977.221746 Coordinates x=1444 px, y=855 px
1687082977.2372725 Coordinates x=1444 px, y=855 px
1687082977.2527006 Coordinates x=1444 px, y=855 px
1687082977.2683296 Coordinates x=1437 px, y=875 px
1687082977.283409 Coordinates x=1434 px, y=895 px
1687082977.2986386 Coordinates x=1434 px, y=895 px
1687082977.3142784 Coordinates x=1434 px, y=909 px
1687082977.3294117 Coordinates x=1434 px, y=909 px
1687082977.3449104 Coordinates x=1434 px, y=909 px
1687082977.3602934 Coordinates x=1450 px, y=921 px
1687082977.37618 Coordinates x=1450 px, y=921 px
1687082977.3919146 Coordinates x=1486 px, y=929 px
1687082977.4074345 Coordinates x=1486 px, y=929 px
1687082977.42314 Coordinates x=1520 px, y=940 px
1687082977.43829 Coordinates x=1520 px, y=940 px
1687082977.4537318 Coordinates x=1546 px, y=949 px
1687082977.46923 Coordinates x=1546 px, y=949 px
1687082977.4848297 Coordinates x=1574 px, y=955 px
1687082977.5009894 Coordinates x=1574 px, y=955 px
1687082977.516179 Coordinates x=1596 px, y=959 px
1687082977.5317073 Coordinates x=1596 px, y=959 px
1687082977.547462 Coordinates x=1610 px, y=957 px
1687082977.5636272 Coordinates x=1610 px, y=957 px
1687082977.5789213 Coordinates x=1610 px, y=957 px
1687082977.5945232 Coordinates x=1618 px, y=917 px
1687082977.6100202 Coordinates x=1618 px, y=917 px
1687082977.6259077 Coordinates x=1606 px, y=825 px
1687082977.6412444 Coordinates x=1606 px, y=825 px
1687082977.65701 Coordinates x=1597 px, y=752 px
1687082977.672774 Coordinates x=1597 px, y=752 px
1687082977.688134 Coordinates x=1603 px, y=692 px
1687082977.7041438 Coordinates x=1603 px, y=692 px
1687082977.7196336 Coordinates x=1605 px, y=651 px
1687082977.7353852 Coordinates x=1605 px, y=651 px
1687082977.7507176 Coordinates x=1609 px, y=633 px
1687082977.7666132 Coordinates x=1609 px, y=633 px
1687082977.7817695 Coordinates x=1610 px, y=620 px
1687082977.796982 Coordinates x=1610 px, y=620 px
1687082977.8124886 Coordinates x=1610 px, y=620 px
1687082977.8282995 Coordinates x=1612 px, y=611 px
1687082977.843608 Coordinates x=1612 px, y=611 px
1687082977.858919 Coordinates x=1617 px, y=600 px
1687082977.8744867 Coordinates x=1617 px, y=600 px
1687082977.8908591 Coordinates x=1623 px, y=591 px
1687082977.9068003 Coordinates x=1623 px, y=591 px
1687082977.9226599 Coordinates x=1631 px, y=585 px
1687082977.9371703 Coordinates x=1631 px, y=585 px
1687082977.9528615 Coordinates x=1641 px, y=572 px
1687082977.9691103 Coordinates x=1641 px, y=572 px
1687082977.9840896 Coordinates x=1653 px, y=566 px
1687082977.999834 Coordinates x=1653 px, y=566 px
1687082978.0146055 Coordinates x=1659 px, y=558 px
1687082978.0299113 Coordinates x=1659 px, y=558 px
1687082978.0452178 Coordinates x=1659 px, y=558 px
1687082978.0608268 Coordinates x=1667 px, y=555 px
1687082978.0760107 Coordinates x=1667 px, y=555 px
1687082978.0913801 Coordinates x=1671 px, y=549 px
1687082978.1073825 Coordinates x=1671 px, y=549 px
1687082978.123381 Coordinates x=1663 px, y=543 px
1687082978.1383986 Coordinates x=1663 px, y=543 px
1687082978.1544473 Coordinates x=1625 px, y=536 px
1687082978.1701477 Coordinates x=1625 px, y=536 px
1687082978.1861453 Coordinates x=1581 px, y=540 px
1687082978.202128 Coordinates x=1581 px, y=540 px
1687082978.2180488 Coordinates x=1581 px, y=540 px
1687082978.234048 Coordinates x=1560 px, y=536 px
1687082978.2501326 Coordinates x=1536 px, y=536 px
