1686484093.43045 Coordinates x=1023 px, y=170 px
1686484093.4625802 Coordinates x=1023 px, y=168 px
1686484093.4854507 Coordinates x=1023 px, y=168 px
1686484093.500663 Coordinates x=1022 px, y=163 px
1686484093.5198143 Coordinates x=1019 px, y=158 px
1686484093.5356753 Coordinates x=1019 px, y=158 px
1686484093.551617 Coordinates x=1019 px, y=152 px
1686484093.56744 Coordinates x=1019 px, y=152 px
1686484093.5830905 Coordinates x=1016 px, y=148 px
1686484093.5986185 Coordinates x=1016 px, y=148 px
1686484093.6143467 Coordinates x=1012 px, y=144 px
1686484093.6299806 Coordinates x=1012 px, y=144 px
1686484093.6453874 Coordinates x=1012 px, y=144 px
1686484093.6614232 Coordinates x=1009 px, y=139 px
1686484093.6772666 Coordinates x=1009 px, y=139 px
1686484093.6928866 Coordinates x=1007 px, y=134 px
1686484093.708492 Coordinates x=1007 px, y=134 px
1686484093.7241163 Coordinates x=1006 px, y=131 px
1686484093.7396035 Coordinates x=1006 px, y=131 px
1686484093.7556763 Coordinates x=1005 px, y=126 px
1686484093.7717893 Coordinates x=1005 px, y=126 px
1686484093.7878587 Coordinates x=1005 px, y=118 px
1686484093.803422 Coordinates x=1005 px, y=118 px
1686484093.8188353 Coordinates x=1002 px, y=106 px
1686484093.8350244 Coordinates x=1002 px, y=106 px
1686484093.8499577 Coordinates x=895 px, y=93 px
1686484093.8654666 Coordinates x=895 px, y=93 px
1686484093.8811035 Coordinates x=539 px, y=112 px
1686484093.896291 Coordinates x=539 px, y=112 px
1686484093.9112923 Coordinates x=539 px, y=112 px
1686484093.9272757 Coordinates x=539 px, y=112 px
1686484093.9534752 Coordinates x=507 px, y=115 px
1686484093.9693284 Coordinates x=453 px, y=121 px
1686484093.984944 Coordinates x=404 px, y=125 px
1686484094.0005267 Coordinates x=404 px, y=125 px
1686484094.0161467 Coordinates x=376 px, y=126 px
1686484094.0316358 Coordinates x=376 px, y=126 px
1686484094.0473444 Coordinates x=366 px, y=127 px
1686484094.0634823 Coordinates x=366 px, y=127 px
1686484094.0792367 Coordinates x=366 px, y=127 px
1686484094.0947797 Coordinates x=354 px, y=125 px
1686484094.11038 Coordinates x=354 px, y=125 px
1686484094.1260235 Coordinates x=346 px, y=122 px
1686484094.141676 Coordinates x=346 px, y=122 px
1686484094.1574104 Coordinates x=339 px, y=121 px
1686484094.1731565 Coordinates x=339 px, y=121 px
1686484094.1887827 Coordinates x=330 px, y=121 px
1686484094.2044294 Coordinates x=330 px, y=121 px
1686484094.220045 Coordinates x=323 px, y=124 px
1686484094.2352495 Coordinates x=323 px, y=124 px
1686484094.2508104 Coordinates x=323 px, y=125 px
1686484094.2665117 Coordinates x=323 px, y=125 px
1686484094.2818983 Coordinates x=350 px, y=135 px
1686484094.2969549 Coordinates x=350 px, y=135 px
1686484094.3128812 Coordinates x=350 px, y=135 px
1686484094.3281333 Coordinates x=409 px, y=150 px
1686484094.3442297 Coordinates x=409 px, y=150 px
1686484094.359849 Coordinates x=454 px, y=160 px
1686484094.386885 Coordinates x=454 px, y=160 px
1686484094.402503 Coordinates x=495 px, y=173 px
1686484094.4180996 Coordinates x=520 px, y=179 px
1686484094.4336517 Coordinates x=520 px, y=179 px
1686484094.4493177 Coordinates x=531 px, y=186 px
1686484094.464981 Coordinates x=531 px, y=186 px
1686484094.4811044 Coordinates x=536 px, y=189 px
1686484094.506103 Coordinates x=536 px, y=189 px
1686484094.5216238 Coordinates x=541 px, y=190 px
1686484094.537451 Coordinates x=541 px, y=190 px
1686484094.5533795 Coordinates x=546 px, y=190 px
1686484094.569219 Coordinates x=546 px, y=190 px
1686484094.5846376 Coordinates x=608 px, y=197 px
1686484094.5998201 Coordinates x=608 px, y=197 px
1686484094.6149683 Coordinates x=677 px, y=192 px
1686484094.6301641 Coordinates x=677 px, y=192 px
1686484094.6460562 Coordinates x=677 px, y=192 px
1686484094.660803 Coordinates x=711 px, y=184 px
1686484094.6765904 Coordinates x=711 px, y=184 px
1686484094.692044 Coordinates x=742 px, y=176 px
1686484094.7074509 Coordinates x=742 px, y=176 px
1686484094.7235184 Coordinates x=742 px, y=176 px
1686484094.7390018 Coordinates x=763 px, y=172 px
1686484094.7549357 Coordinates x=763 px, y=172 px
1686484094.7701464 Coordinates x=789 px, y=161 px
1686484094.784991 Coordinates x=789 px, y=161 px
1686484094.8007066 Coordinates x=831 px, y=138 px
1686484094.8167691 Coordinates x=858 px, y=121 px
1686484094.8325114 Coordinates x=858 px, y=121 px
1686484094.8478587 Coordinates x=858 px, y=121 px
1686484094.8638546 Coordinates x=876 px, y=109 px
1686484094.8787515 Coordinates x=876 px, y=109 px
1686484094.8941753 Coordinates x=890 px, y=101 px
1686484094.9099567 Coordinates x=890 px, y=101 px
1686484094.9259903 Coordinates x=899 px, y=95 px
1686484094.9414494 Coordinates x=899 px, y=95 px
1686484094.9556103 Coordinates x=904 px, y=92 px
1686484094.9712548 Coordinates x=904 px, y=92 px
1686484094.9871056 Coordinates x=920 px, y=84 px
1686484095.0027254 Coordinates x=920 px, y=84 px
1686484095.0181777 Coordinates x=930 px, y=81 px
1686484095.0333366 Coordinates x=930 px, y=81 px
1686484095.0491347 Coordinates x=945 px, y=75 px
1686484095.0651138 Coordinates x=945 px, y=75 px
1686484095.0811908 Coordinates x=945 px, y=75 px
1686484095.0971544 Coordinates x=948 px, y=74 px
1686484095.1119268 Coordinates x=948 px, y=74 px
1686484095.1371374 Coordinates x=941 px, y=72 px
1686484095.1530013 Coordinates x=917 px, y=72 px
1686484095.1688368 Coordinates x=917 px, y=72 px
1686484095.184454 Coordinates x=885 px, y=78 px
1686484095.20009 Coordinates x=885 px, y=78 px
1686484095.2157059 Coordinates x=883 px, y=77 px
1686484095.2313511 Coordinates x=883 px, y=77 px
1686484095.246984 Coordinates x=883 px, y=77 px
1686484095.2628558 Coordinates x=896 px, y=77 px
1686484095.2782156 Coordinates x=896 px, y=77 px
1686484095.2941954 Coordinates x=959 px, y=74 px
1686484095.3098168 Coordinates x=959 px, y=74 px
1686484095.3250496 Coordinates x=1010 px, y=73 px
1686484095.3409843 Coordinates x=1010 px, y=73 px
1686484095.3551726 Coordinates x=1041 px, y=73 px
1686484095.3708167 Coordinates x=1041 px, y=73 px
1686484095.3866148 Coordinates x=1075 px, y=70 px
1686484095.4020178 Coordinates x=1075 px, y=70 px
1686484095.4178274 Coordinates x=1101 px, y=71 px
1686484095.4369395 Coordinates x=1101 px, y=71 px
1686484095.4520495 Coordinates x=1119 px, y=73 px
1686484095.4680889 Coordinates x=1119 px, y=73 px
1686484095.4871805 Coordinates x=1130 px, y=72 px
1686484095.5027056 Coordinates x=1130 px, y=72 px
1686484095.518334 Coordinates x=1137 px, y=75 px
1686484095.533785 Coordinates x=1137 px, y=75 px
1686484095.5488887 Coordinates x=1276 px, y=196 px
1686484095.5647902 Coordinates x=1276 px, y=196 px
1686484095.5809333 Coordinates x=1276 px, y=196 px
1686484095.5961301 Coordinates x=1414 px, y=309 px
1686484095.6198957 Coordinates x=1414 px, y=309 px
1686484095.6346803 Coordinates x=1454 px, y=329 px
1686484095.6501627 Coordinates x=1479 px, y=333 px
1686484095.6702986 Coordinates x=1479 px, y=333 px
1686484095.6862001 Coordinates x=1523 px, y=392 px
1686484095.7013958 Coordinates x=1523 px, y=392 px
1686484095.7204208 Coordinates x=1523 px, y=392 px
1686484095.7361023 Coordinates x=1539 px, y=418 px
1686484095.75162 Coordinates x=1548 px, y=431 px
1686484095.7708812 Coordinates x=1548 px, y=431 px
1686484095.7863653 Coordinates x=1555 px, y=436 px
1686484095.8010054 Coordinates x=1555 px, y=436 px
1686484095.8165543 Coordinates x=1567 px, y=444 px
1686484095.8372176 Coordinates x=1567 px, y=444 px
1686484095.8531287 Coordinates x=1580 px, y=439 px
1686484095.8689716 Coordinates x=1580 px, y=439 px
1686484095.8845813 Coordinates x=1605 px, y=400 px
1686484095.9001825 Coordinates x=1605 px, y=400 px
1686484095.9157314 Coordinates x=1631 px, y=284 px
1686484095.9314728 Coordinates x=1631 px, y=284 px
1686484095.9471138 Coordinates x=1631 px, y=284 px
1686484095.9629633 Coordinates x=1640 px, y=209 px
1686484095.9787123 Coordinates x=1640 px, y=209 px
1686484095.9944203 Coordinates x=1664 px, y=152 px
1686484096.0100667 Coordinates x=1664 px, y=152 px
1686484096.0256784 Coordinates x=1677 px, y=129 px
1686484096.0413089 Coordinates x=1677 px, y=129 px
1686484096.057215 Coordinates x=1684 px, y=115 px
1686484096.0729783 Coordinates x=1684 px, y=115 px
1686484096.0885882 Coordinates x=1692 px, y=105 px
1686484096.1042485 Coordinates x=1692 px, y=105 px
1686484096.119911 Coordinates x=1703 px, y=96 px
1686484096.1355634 Coordinates x=1703 px, y=96 px
1686484096.1511948 Coordinates x=1704 px, y=95 px
1686484096.167531 Coordinates x=1704 px, y=95 px
1686484096.1832054 Coordinates x=1704 px, y=95 px
