1687080392.1567445 Coordinates x=2260 px, y=1187 px
1687080392.1728191 Coordinates x=2260 px, y=1187 px
1687080392.1887257 Coordinates x=2267 px, y=1190 px
1687080392.204175 Coordinates x=2267 px, y=1190 px
1687080392.2197902 Coordinates x=2281 px, y=1198 px
1687080392.2350295 Coordinates x=2281 px, y=1198 px
1687080392.2506812 Coordinates x=2292 px, y=1204 px
1687080392.2662907 Coordinates x=2292 px, y=1204 px
1687080392.2822435 Coordinates x=2297 px, y=1205 px
1687080392.297423 Coordinates x=2297 px, y=1205 px
1687080392.3134944 Coordinates x=2301 px, y=1205 px
1687080392.3286972 Coordinates x=2301 px, y=1205 px
1687080392.3442829 Coordinates x=2309 px, y=1208 px
1687080392.360032 Coordinates x=2309 px, y=1208 px
1687080392.3751948 Coordinates x=2309 px, y=1208 px
1687080392.391632 Coordinates x=2310 px, y=1210 px
1687080392.4068134 Coordinates x=2310 px, y=1210 px
1687080392.4220207 Coordinates x=2307 px, y=1203 px
1687080392.437529 Coordinates x=2307 px, y=1203 px
1687080392.4538004 Coordinates x=2309 px, y=1194 px
1687080392.4691627 Coordinates x=2309 px, y=1194 px
1687080392.4856431 Coordinates x=2300 px, y=1187 px
1687080392.5007894 Coordinates x=2300 px, y=1187 px
1687080392.5167577 Coordinates x=1509 px, y=799 px
1687080392.532316 Coordinates x=1509 px, y=799 px
1687080392.547232 Coordinates x=943 px, y=498 px
1687080392.56353 Coordinates x=943 px, y=498 px
1687080392.5786495 Coordinates x=824 px, y=407 px
1687080392.5947635 Coordinates x=824 px, y=407 px
1687080392.6100163 Coordinates x=824 px, y=407 px
1687080392.625573 Coordinates x=771 px, y=361 px
1687080392.6415162 Coordinates x=771 px, y=361 px
1687080392.6575541 Coordinates x=743 px, y=335 px
1687080392.6732686 Coordinates x=743 px, y=335 px
1687080392.688961 Coordinates x=618 px, y=280 px
1687080392.7051325 Coordinates x=618 px, y=280 px
1687080392.720979 Coordinates x=480 px, y=230 px
1687080392.7355814 Coordinates x=480 px, y=230 px
1687080392.75118 Coordinates x=437 px, y=222 px
1687080392.7666924 Coordinates x=437 px, y=222 px
1687080392.782109 Coordinates x=410 px, y=207 px
1687080392.7980227 Coordinates x=410 px, y=207 px
1687080392.813468 Coordinates x=410 px, y=207 px
1687080392.8294358 Coordinates x=387 px, y=192 px
1687080392.8451521 Coordinates x=387 px, y=192 px
1687080392.860945 Coordinates x=381 px, y=193 px
1687080392.8766248 Coordinates x=381 px, y=193 px
1687080392.8923566 Coordinates x=361 px, y=216 px
1687080392.9079273 Coordinates x=361 px, y=216 px
1687080392.924 Coordinates x=340 px, y=281 px
1687080392.9401834 Coordinates x=340 px, y=281 px
1687080392.9555712 Coordinates x=347 px, y=293 px
1687080392.9707048 Coordinates x=347 px, y=293 px
1687080392.9858522 Coordinates x=383 px, y=331 px
1687080393.001084 Coordinates x=383 px, y=331 px
1687080393.0170245 Coordinates x=437 px, y=376 px
1687080393.0322807 Coordinates x=437 px, y=376 px
1687080393.0482445 Coordinates x=437 px, y=376 px
1687080393.0637896 Coordinates x=501 px, y=392 px
1687080393.079608 Coordinates x=501 px, y=392 px
