1687008445.9227996 Coordinates x=1124 px, y=629 px
1687008445.9385464 Coordinates x=1124 px, y=629 px
1687008445.954417 Coordinates x=1124 px, y=629 px
1687008445.9705622 Coordinates x=1124 px, y=629 px
1687008445.9860342 Coordinates x=1120 px, y=627 px
1687008446.0012736 Coordinates x=1118 px, y=626 px
1687008446.0171587 Coordinates x=1118 px, y=626 px
1687008446.0322766 Coordinates x=1115 px, y=625 px
1687008446.0474362 Coordinates x=1115 px, y=625 px
1687008446.0633028 Coordinates x=1115 px, y=625 px
1687008446.0793371 Coordinates x=1115 px, y=625 px
1687008446.094177 Coordinates x=1115 px, y=625 px
1687008446.1095772 Coordinates x=1114 px, y=624 px
1687008446.1255205 Coordinates x=1112 px, y=624 px
1687008446.1415663 Coordinates x=1112 px, y=624 px
1687008446.156569 Coordinates x=1101 px, y=621 px
1687008446.172562 Coordinates x=1101 px, y=621 px
1687008446.1885655 Coordinates x=1093 px, y=619 px
1687008446.2044868 Coordinates x=1093 px, y=619 px
1687008446.2196617 Coordinates x=1087 px, y=616 px
1687008446.2356324 Coordinates x=1087 px, y=616 px
1687008446.2516315 Coordinates x=1037 px, y=602 px
1687008446.2668421 Coordinates x=1037 px, y=602 px
1687008446.2828403 Coordinates x=545 px, y=454 px
1687008446.298247 Coordinates x=545 px, y=454 px
1687008446.3141863 Coordinates x=545 px, y=454 px
1687008446.329733 Coordinates x=439 px, y=422 px
1687008446.345419 Coordinates x=439 px, y=422 px
1687008446.361509 Coordinates x=379 px, y=377 px
1687008446.3771312 Coordinates x=379 px, y=377 px
1687008446.3923585 Coordinates x=358 px, y=355 px
1687008446.4084516 Coordinates x=358 px, y=355 px
1687008446.4241922 Coordinates x=283 px, y=302 px
1687008446.439176 Coordinates x=283 px, y=302 px
1687008446.4551322 Coordinates x=257 px, y=286 px
1687008446.471366 Coordinates x=257 px, y=286 px
1687008446.486763 Coordinates x=241 px, y=276 px
1687008446.5020616 Coordinates x=241 px, y=276 px
1687008446.5173967 Coordinates x=232 px, y=271 px
1687008446.532985 Coordinates x=232 px, y=271 px
1687008446.5481582 Coordinates x=232 px, y=271 px
1687008446.5643218 Coordinates x=222 px, y=264 px
1687008446.5797672 Coordinates x=222 px, y=264 px
1687008446.595233 Coordinates x=212 px, y=259 px
1687008446.610667 Coordinates x=212 px, y=259 px
1687008446.6261566 Coordinates x=205 px, y=256 px
1687008446.64215 Coordinates x=205 px, y=256 px
1687008446.65803 Coordinates x=199 px, y=257 px
1687008446.6732156 Coordinates x=199 px, y=257 px
1687008446.6895587 Coordinates x=199 px, y=257 px
1687008446.7050655 Coordinates x=199 px, y=257 px
1687008446.7200918 Coordinates x=199 px, y=257 px
1687008446.7353253 Coordinates x=210 px, y=255 px
1687008446.7508442 Coordinates x=210 px, y=255 px
1687008446.7667418 Coordinates x=248 px, y=251 px
1687008446.782568 Coordinates x=248 px, y=251 px
1687008446.7978513 Coordinates x=269 px, y=248 px
1687008446.8131497 Coordinates x=269 px, y=248 px
1687008446.8289328 Coordinates x=307 px, y=247 px
1687008446.8441749 Coordinates x=307 px, y=247 px
1687008446.860548 Coordinates x=357 px, y=241 px
1687008446.8762043 Coordinates x=357 px, y=241 px
1687008446.8913193 Coordinates x=424 px, y=229 px
1687008446.9065454 Coordinates x=424 px, y=229 px
1687008446.9219196 Coordinates x=424 px, y=229 px
1687008446.9380572 Coordinates x=455 px, y=214 px
1687008446.953472 Coordinates x=455 px, y=214 px
1687008446.968718 Coordinates x=481 px, y=202 px
1687008446.9845426 Coordinates x=481 px, y=202 px
1687008447.0001454 Coordinates x=500 px, y=200 px
1687008447.0161428 Coordinates x=500 px, y=200 px
1687008447.0318727 Coordinates x=519 px, y=199 px
1687008447.047334 Coordinates x=519 px, y=199 px
1687008447.062355 Coordinates x=526 px, y=202 px
1687008447.0778565 Coordinates x=526 px, y=202 px
1687008447.0941184 Coordinates x=534 px, y=208 px
1687008447.1096644 Coordinates x=534 px, y=208 px
1687008447.12571 Coordinates x=539 px, y=213 px
1687008447.1411102 Coordinates x=539 px, y=213 px
1687008447.1568112 Coordinates x=543 px, y=217 px
1687008447.1723816 Coordinates x=543 px, y=217 px
1687008447.188299 Coordinates x=549 px, y=221 px
1687008447.2042754 Coordinates x=549 px, y=221 px
1687008447.2199857 Coordinates x=549 px, y=221 px
1687008447.2358053 Coordinates x=551 px, y=222 px
1687008447.2510197 Coordinates x=551 px, y=222 px
1687008447.2665792 Coordinates x=558 px, y=219 px
1687008447.2818449 Coordinates x=558 px, y=219 px
1687008447.2972312 Coordinates x=596 px, y=219 px
1687008447.3127875 Coordinates x=596 px, y=219 px
1687008447.3282166 Coordinates x=678 px, y=207 px
1687008447.34471 Coordinates x=678 px, y=207 px
1687008447.3597574 Coordinates x=739 px, y=199 px
1687008447.3753078 Coordinates x=739 px, y=199 px
1687008447.390969 Coordinates x=793 px, y=182 px
1687008447.4064245 Coordinates x=793 px, y=182 px
1687008447.4213033 Coordinates x=863 px, y=148 px
1687008447.4368963 Coordinates x=863 px, y=148 px
1687008447.4516604 Coordinates x=863 px, y=148 px
1687008447.4675126 Coordinates x=863 px, y=148 px
1687008447.4826381 Coordinates x=933 px, y=86 px
1687008447.4978936 Coordinates x=933 px, y=86 px
1687008447.5134678 Coordinates x=949 px, y=63 px
1687008447.5295825 Coordinates x=947 px, y=53 px
1687008447.545195 Coordinates x=947 px, y=53 px
1687008447.5604632 Coordinates x=947 px, y=53 px
1687008447.5759616 Coordinates x=949 px, y=46 px
1687008447.5921524 Coordinates x=991 px, y=30 px
1687008447.6073813 Coordinates x=991 px, y=30 px
1687008447.6228604 Coordinates x=1073 px, y=16 px
1687008447.6389678 Coordinates x=1073 px, y=16 px
1687008447.6546595 Coordinates x=1144 px, y=15 px
1687008447.6700618 Coordinates x=1144 px, y=15 px
1687008447.6860178 Coordinates x=1229 px, y=36 px
1687008447.7009444 Coordinates x=1229 px, y=36 px
1687008447.716886 Coordinates x=1299 px, y=99 px
1687008447.7323935 Coordinates x=1299 px, y=99 px
1687008447.7477388 Coordinates x=1299 px, y=99 px
