timestamp,x,y
1686480074.6987877,770,101
1686480074.724639,802,80
1686480074.7402592,802,80
1686480074.7554119,802,80
1686480074.770963,809,78
1686480074.7862763,809,78
1686480074.8022604,809,78
1686480074.8181722,811,77
1686480074.8338938,812,76
1686480074.8493414,812,76
1686480074.8653789,814,73
1686480074.881288,814,73
1686480074.8967528,816,68
1686480074.9128897,816,68
1686480074.9280286,820,66
1686480074.955239,820,66
1686480074.9711688,821,64
1686480074.9869125,821,64
1686480075.0026445,825,64
1686480075.0182428,825,64
1686480075.0338638,831,65
1686480075.0493214,831,65
1686480075.0651386,828,63
1686480075.081034,828,63
1686480075.0967808,786,55
1686480075.1124065,786,55
1686480075.1280293,698,46
1686480075.1435533,698,46
1686480075.1587417,698,46
1686480075.1744642,671,44
1686480075.1895666,671,44
1686480075.205213,662,42
1686480075.22074,662,42
1686480075.2369583,653,45
1686480075.2557018,653,45
1686480075.2708921,633,82
1686480075.2864377,633,82
1686480075.3018644,594,192
1686480075.3178759,594,192
1686480075.339269,582,236
1686480075.354778,582,236
1686480075.3712623,578,273
1686480075.3891783,578,273
1686480075.404645,578,289
1686480075.4204361,578,289
1686480075.4360602,575,298
1686480075.4516742,575,298
1686480075.4673116,572,304
1686480075.4832592,572,304
1686480075.4990964,572,308
1686480075.5147235,572,308
1686480075.5302649,572,310
1686480075.5459416,572,310
1686480075.5615206,580,321
1686480075.5777533,580,321
1686480075.5935075,745,503
1686480075.609025,745,503
1686480075.624789,754,512
1686480075.6402771,754,512
1686480075.655907,754,512
1686480075.6717026,756,515
1686480075.6873424,756,515
1686480075.7027872,758,516
1686480075.718606,758,516
1686480075.734238,760,517
1686480075.7498062,760,517
1686480075.765425,763,519
1686480075.7813044,763,519
1686480075.7973535,768,520
1686480075.8133159,768,520
1686480075.8292031,857,553
1686480075.8448255,857,553
1686480075.860444,1411,654
1686480075.8764608,1411,654
1686480075.8923295,1410,654
1686480075.907918,1410,654
1686480075.9235213,1410,655
1686480075.9392061,1410,655
1686480075.9548433,1410,655
1686480075.970458,1409,655
1686480075.9868026,1409,655
1686480076.0026803,1409,655
1686480076.0182946,1409,655
1686480076.033899,1416,658
1686480076.0495086,1416,658
1686480076.065128,1416,658
1686480076.0810025,1416,658
1686480076.0967908,1411,709
1686480076.112417,1411,709
