1687008883.3248982 Coordinates x=322 px, y=686 px
1687008883.3458595 Coordinates x=322 px, y=686 px
1687008883.360848 Coordinates x=322 px, y=686 px
1687008883.3764353 Coordinates x=325 px, y=688 px
1687008883.3922815 Coordinates x=325 px, y=688 px
1687008883.4075239 Coordinates x=327 px, y=689 px
1687008883.423178 Coordinates x=327 px, y=689 px
1687008883.439131 Coordinates x=328 px, y=690 px
1687008883.4552395 Coordinates x=328 px, y=690 px
1687008883.470965 Coordinates x=329 px, y=691 px
1687008883.486578 Coordinates x=329 px, y=691 px
1687008883.5017462 Coordinates x=330 px, y=692 px
1687008883.517086 Coordinates x=330 px, y=692 px
1687008883.53285 Coordinates x=332 px, y=693 px
1687008883.5480187 Coordinates x=332 px, y=693 px
1687008883.5641296 Coordinates x=333 px, y=694 px
1687008883.5802448 Coordinates x=333 px, y=694 px
1687008883.5958836 Coordinates x=333 px, y=694 px
1687008883.612103 Coordinates x=334 px, y=695 px
1687008883.6279266 Coordinates x=334 px, y=695 px
1687008883.6430428 Coordinates x=335 px, y=696 px
1687008883.6588397 Coordinates x=335 px, y=696 px
1687008883.674588 Coordinates x=324 px, y=693 px
1687008883.6901004 Coordinates x=324 px, y=693 px
1687008883.7054584 Coordinates x=273 px, y=658 px
1687008883.721107 Coordinates x=273 px, y=658 px
1687008883.7366807 Coordinates x=98 px, y=606 px
1687008883.7517538 Coordinates x=98 px, y=606 px
1687008883.7677498 Coordinates x=72 px, y=594 px
1687008883.7833214 Coordinates x=72 px, y=594 px
1687008883.7990153 Coordinates x=56 px, y=584 px
1687008883.8150063 Coordinates x=56 px, y=584 px
1687008883.830077 Coordinates x=46 px, y=576 px
1687008883.846055 Coordinates x=46 px, y=576 px
1687008883.8620427 Coordinates x=35 px, y=555 px
1687008883.8776834 Coordinates x=35 px, y=555 px
1687008883.893622 Coordinates x=35 px, y=555 px
1687008883.9097488 Coordinates x=30 px, y=547 px
1687008883.9247494 Coordinates x=30 px, y=547 px
1687008883.940725 Coordinates x=26 px, y=541 px
1687008883.9565983 Coordinates x=26 px, y=541 px
1687008883.9727402 Coordinates x=23 px, y=538 px
1687008883.9887455 Coordinates x=23 px, y=538 px
1687008884.0052087 Coordinates x=19 px, y=529 px
1687008884.0203326 Coordinates x=19 px, y=529 px
1687008884.036341 Coordinates x=42 px, y=512 px
1687008884.0519543 Coordinates x=42 px, y=512 px
1687008884.0676954 Coordinates x=68 px, y=499 px
1687008884.082723 Coordinates x=68 px, y=499 px
1687008884.0979316 Coordinates x=83 px, y=485 px
1687008884.1136029 Coordinates x=83 px, y=485 px
1687008884.129153 Coordinates x=83 px, y=485 px
1687008884.1443202 Coordinates x=98 px, y=470 px
1687008884.159921 Coordinates x=98 px, y=470 px
1687008884.1755052 Coordinates x=102 px, y=459 px
1687008884.1906369 Coordinates x=102 px, y=459 px
1687008884.2062218 Coordinates x=145 px, y=438 px
1687008884.2218437 Coordinates x=145 px, y=438 px
1687008884.2372353 Coordinates x=186 px, y=427 px
1687008884.2524686 Coordinates x=186 px, y=427 px
1687008884.268028 Coordinates x=243 px, y=417 px
1687008884.2836163 Coordinates x=243 px, y=417 px
1687008884.2991831 Coordinates x=287 px, y=408 px
1687008884.3150127 Coordinates x=287 px, y=408 px
1687008884.331223 Coordinates x=345 px, y=391 px
1687008884.3462477 Coordinates x=345 px, y=391 px
1687008884.3611634 Coordinates x=345 px, y=391 px
1687008884.3767343 Coordinates x=424 px, y=367 px
1687008884.3919806 Coordinates x=424 px, y=367 px
1687008884.40753 Coordinates x=470 px, y=348 px
1687008884.422899 Coordinates x=470 px, y=348 px
1687008884.4388294 Coordinates x=495 px, y=340 px
1687008884.4539456 Coordinates x=495 px, y=340 px
1687008884.4690752 Coordinates x=512 px, y=334 px
1687008884.4849544 Coordinates x=512 px, y=334 px
1687008884.5008655 Coordinates x=545 px, y=328 px
1687008884.5167966 Coordinates x=545 px, y=328 px
1687008884.5317965 Coordinates x=627 px, y=310 px
1687008884.547789 Coordinates x=627 px, y=310 px
1687008884.5638475 Coordinates x=706 px, y=303 px
1687008884.5794687 Coordinates x=706 px, y=303 px
1687008884.5954702 Coordinates x=706 px, y=303 px
1687008884.6107266 Coordinates x=752 px, y=302 px
1687008884.6257823 Coordinates x=752 px, y=302 px
1687008884.6417751 Coordinates x=793 px, y=300 px
1687008884.6578143 Coordinates x=793 px, y=300 px
1687008884.6734557 Coordinates x=812 px, y=298 px
1687008884.6895607 Coordinates x=812 px, y=298 px
1687008884.7055712 Coordinates x=824 px, y=296 px
1687008884.7215188 Coordinates x=824 px, y=296 px
1687008884.73756 Coordinates x=833 px, y=294 px
1687008884.7535603 Coordinates x=833 px, y=294 px
1687008884.7695954 Coordinates x=839 px, y=292 px
1687008884.7852995 Coordinates x=839 px, y=292 px
1687008884.800249 Coordinates x=841 px, y=292 px
1687008884.815836 Coordinates x=841 px, y=292 px
1687008884.8315747 Coordinates x=841 px, y=292 px
1687008884.846603 Coordinates x=844 px, y=292 px
1687008884.8624403 Coordinates x=844 px, y=292 px
1687008884.8778057 Coordinates x=999 px, y=280 px
1687008884.8929648 Coordinates x=999 px, y=280 px
1687008884.9083838 Coordinates x=1079 px, y=266 px
1687008884.923577 Coordinates x=1079 px, y=266 px
1687008884.9387445 Coordinates x=1131 px, y=259 px
1687008884.9546773 Coordinates x=1131 px, y=259 px
1687008884.970819 Coordinates x=1131 px, y=259 px
1687008884.9860709 Coordinates x=1201 px, y=247 px
1687008885.0011823 Coordinates x=1201 px, y=247 px
1687008885.0173829 Coordinates x=1253 px, y=231 px
1687008885.0327396 Coordinates x=1253 px, y=231 px
1687008885.0489912 Coordinates x=1270 px, y=225 px
1687008885.0642426 Coordinates x=1270 px, y=225 px
1687008885.0805798 Coordinates x=1341 px, y=219 px
1687008885.0961587 Coordinates x=1341 px, y=219 px
1687008885.1124964 Coordinates x=1435 px, y=212 px
1687008885.127655 Coordinates x=1435 px, y=212 px
1687008885.143407 Coordinates x=1478 px, y=209 px
1687008885.1587431 Coordinates x=1478 px, y=209 px
1687008885.17464 Coordinates x=1486 px, y=210 px
1687008885.1897929 Coordinates x=1486 px, y=210 px
1687008885.2051964 Coordinates x=1500 px, y=211 px
1687008885.221464 Coordinates x=1500 px, y=211 px
1687008885.237292 Coordinates x=1519 px, y=210 px
1687008885.2527525 Coordinates x=1519 px, y=210 px
1687008885.2686143 Coordinates x=1554 px, y=203 px
1687008885.2839997 Coordinates x=1554 px, y=203 px
1687008885.2992525 Coordinates x=1625 px, y=198 px
1687008885.3153577 Coordinates x=1625 px, y=198 px
1687008885.330583 Coordinates x=1625 px, y=198 px
1687008885.3463366 Coordinates x=1649 px, y=197 px
1687008885.3612065 Coordinates x=1649 px, y=197 px
1687008885.377215 Coordinates x=1676 px, y=197 px
1687008885.3922555 Coordinates x=1676 px, y=197 px
1687008885.4079707 Coordinates x=1679 px, y=200 px
1687008885.4241402 Coordinates x=1679 px, y=200 px
1687008885.4396899 Coordinates x=1042 px, y=291 px
