1686399839.9690132 Coordinates x=842 px, y=1006 px
1686399839.9840093 Coordinates x=960 px, y=881 px
1686399839.9995108 Coordinates x=960 px, y=881 px
1686399840.0149288 Coordinates x=1036 px, y=785 px
1686399840.0309699 Coordinates x=1036 px, y=785 px
1686399840.0464914 Coordinates x=1056 px, y=766 px
1686399840.062491 Coordinates x=1056 px, y=766 px
1686399840.0785055 Coordinates x=1073 px, y=743 px
1686399840.094505 Coordinates x=1073 px, y=743 px
1686399840.110505 Coordinates x=1073 px, y=743 px
1686399840.1255336 Coordinates x=1080 px, y=735 px
1686399840.1410792 Coordinates x=1080 px, y=735 px
1686399840.1570816 Coordinates x=1080 px, y=733 px
1686399840.1730855 Coordinates x=1080 px, y=733 px
1686399840.1892138 Coordinates x=1083 px, y=730 px
1686399840.2044296 Coordinates x=1083 px, y=730 px
1686399840.219831 Coordinates x=1083 px, y=730 px
1686399840.2354088 Coordinates x=1083 px, y=730 px
1686399840.2511222 Coordinates x=1082 px, y=732 px
1686399840.266882 Coordinates x=1082 px, y=732 px
1686399840.2819932 Coordinates x=1082 px, y=733 px
1686399840.297948 Coordinates x=1082 px, y=733 px
1686399840.3138533 Coordinates x=1081 px, y=734 px
1686399840.3294373 Coordinates x=1081 px, y=734 px
1686399840.3451946 Coordinates x=808 px, y=729 px
1686399840.3609002 Coordinates x=808 px, y=729 px
1686399840.3766863 Coordinates x=808 px, y=729 px
1686399840.3926682 Coordinates x=713 px, y=707 px
1686399840.4084136 Coordinates x=647 px, y=699 px
1686399840.4235911 Coordinates x=647 px, y=699 px
1686399840.4383926 Coordinates x=647 px, y=699 px
1686399840.4538527 Coordinates x=616 px, y=696 px
1686399840.4698067 Coordinates x=616 px, y=696 px
1686399840.4853723 Coordinates x=600 px, y=691 px
1686399840.5012386 Coordinates x=600 px, y=691 px
1686399840.5164452 Coordinates x=581 px, y=688 px
1686399840.5324583 Coordinates x=581 px, y=688 px
1686399840.5481894 Coordinates x=576 px, y=687 px
1686399840.563522 Coordinates x=576 px, y=687 px
1686399840.578704 Coordinates x=567 px, y=681 px
1686399840.593944 Coordinates x=567 px, y=681 px
1686399840.608621 Coordinates x=567 px, y=681 px
1686399840.6242244 Coordinates x=551 px, y=671 px
1686399840.6398895 Coordinates x=551 px, y=671 px
1686399840.6558902 Coordinates x=536 px, y=682 px
1686399840.6718907 Coordinates x=536 px, y=682 px
1686399840.687853 Coordinates x=536 px, y=683 px
1686399840.7033055 Coordinates x=536 px, y=683 px
1686399840.7186663 Coordinates x=533 px, y=684 px
1686399840.7347486 Coordinates x=533 px, y=684 px
1686399840.7498927 Coordinates x=532 px, y=685 px
1686399840.7650251 Coordinates x=532 px, y=685 px
1686399840.780158 Coordinates x=532 px, y=683 px
1686399840.7951663 Coordinates x=532 px, y=683 px
