1687688775.6105723 Coordinates x=1 px, y=1592 px
1687688775.6258748 Coordinates x=1 px, y=1592 px
1687688775.641174 Coordinates x=1 px, y=1592 px
1687688775.6559105 Coordinates x=1 px, y=1592 px
1687688775.6714268 Coordinates x=1 px, y=1592 px
1687688775.6935978 Coordinates x=1 px, y=1592 px
1687688775.7087245 Coordinates x=1 px, y=1592 px
1687688775.7239826 Coordinates x=1 px, y=1592 px
1687688775.7391877 Coordinates x=1 px, y=1592 px
1687688775.7595346 Coordinates x=1 px, y=1592 px
1687688775.7746701 Coordinates x=1 px, y=1592 px
1687688775.7900214 Coordinates x=1 px, y=1592 px
1687688775.8056784 Coordinates x=1 px, y=1592 px
1687688775.8208923 Coordinates x=1 px, y=1592 px
1687688775.8361945 Coordinates x=1 px, y=1592 px
1687688775.8520215 Coordinates x=1 px, y=1593 px
1687688775.8679872 Coordinates x=1 px, y=1593 px
1687688775.8833394 Coordinates x=1 px, y=1593 px
1687688775.898916 Coordinates x=1 px, y=1593 px
1687688775.9260461 Coordinates x=1 px, y=1593 px
1687688775.9415379 Coordinates x=0 px, y=1593 px
1687688775.9571905 Coordinates x=0 px, y=1593 px
1687688775.9765875 Coordinates x=0 px, y=1593 px
1687688775.9917378 Coordinates x=55 px, y=1311 px
1687688776.007768 Coordinates x=55 px, y=1311 px
1687688776.0230737 Coordinates x=126 px, y=1183 px
1687688776.0386434 Coordinates x=126 px, y=1183 px
1687688776.054399 Coordinates x=176 px, y=1107 px
1687688776.0700073 Coordinates x=176 px, y=1107 px
1687688776.0851016 Coordinates x=176 px, y=1107 px
1687688776.10966 Coordinates x=217 px, y=1036 px
1687688776.1249075 Coordinates x=234 px, y=1003 px
1687688776.1402988 Coordinates x=234 px, y=1003 px
1687688776.1554294 Coordinates x=242 px, y=989 px
1687688776.1707914 Coordinates x=242 px, y=989 px
1687688776.1867695 Coordinates x=250 px, y=978 px
1687688776.2026677 Coordinates x=250 px, y=978 px
1687688776.226336 Coordinates x=250 px, y=978 px
1687688776.2417357 Coordinates x=255 px, y=972 px
1687688776.257701 Coordinates x=260 px, y=970 px
1687688776.273389 Coordinates x=260 px, y=970 px
1687688776.288726 Coordinates x=265 px, y=966 px
1687688776.3047068 Coordinates x=265 px, y=966 px
1687688776.3204606 Coordinates x=265 px, y=966 px
1687688776.3363261 Coordinates x=272 px, y=959 px
1687688776.351714 Coordinates x=726 px, y=947 px
1687688776.366934 Coordinates x=726 px, y=947 px
1687688776.382343 Coordinates x=726 px, y=947 px
1687688776.4088137 Coordinates x=888 px, y=965 px
1687688776.4264207 Coordinates x=964 px, y=972 px
1687688776.4418178 Coordinates x=964 px, y=972 px
1687688776.457377 Coordinates x=1007 px, y=977 px
1687688776.4727213 Coordinates x=1007 px, y=977 px
1687688776.4882 Coordinates x=1007 px, y=977 px
1687688776.503467 Coordinates x=1035 px, y=980 px
1687688776.5190523 Coordinates x=1043 px, y=980 px
1687688776.5351164 Coordinates x=1043 px, y=980 px
1687688776.5515785 Coordinates x=1043 px, y=980 px
1687688776.5668159 Coordinates x=1049 px, y=980 px
1687688776.5817466 Coordinates x=1049 px, y=980 px
1687688776.5971065 Coordinates x=1061 px, y=979 px
1687688776.6127348 Coordinates x=1061 px, y=979 px
1687688776.628551 Coordinates x=1078 px, y=979 px
1687688776.643831 Coordinates x=1078 px, y=979 px
1687688776.6591775 Coordinates x=1109 px, y=983 px
1687688776.6746285 Coordinates x=1109 px, y=983 px
1687688776.693539 Coordinates x=1136 px, y=986 px
1687688776.7089467 Coordinates x=1136 px, y=986 px
1687688776.7247763 Coordinates x=1156 px, y=994 px
1687688776.7404008 Coordinates x=1156 px, y=994 px
1687688776.7564 Coordinates x=1156 px, y=994 px
1687688776.77219 Coordinates x=1167 px, y=1001 px
1687688776.7879097 Coordinates x=1167 px, y=1001 px
1687688776.803505 Coordinates x=1179 px, y=1010 px
1687688776.8191261 Coordinates x=1179 px, y=1010 px
1687688776.8347936 Coordinates x=1190 px, y=1014 px
1687688776.8504064 Coordinates x=1190 px, y=1014 px
1687688776.8659523 Coordinates x=1194 px, y=1016 px
1687688776.881368 Coordinates x=1194 px, y=1016 px
1687688776.897486 Coordinates x=1198 px, y=1017 px
1687688776.9126472 Coordinates x=1198 px, y=1017 px
1687688776.928016 Coordinates x=1201 px, y=1018 px
1687688776.943569 Coordinates x=1201 px, y=1018 px
1687688776.9594524 Coordinates x=1203 px, y=1019 px
1687688776.9754522 Coordinates x=1203 px, y=1019 px
1687688776.9908392 Coordinates x=1206 px, y=1018 px
1687688777.0066597 Coordinates x=1206 px, y=1018 px
1687688777.0228727 Coordinates x=1210 px, y=1019 px
1687688777.038269 Coordinates x=1210 px, y=1019 px
1687688777.054236 Coordinates x=1210 px, y=1019 px
1687688777.0695667 Coordinates x=1215 px, y=1021 px
1687688777.0922427 Coordinates x=1217 px, y=1022 px
1687688777.1080716 Coordinates x=1217 px, y=1022 px
1687688777.123579 Coordinates x=1219 px, y=1022 px
1687688777.1392171 Coordinates x=1219 px, y=1022 px
1687688777.1551163 Coordinates x=1220 px, y=1022 px
1687688777.1709087 Coordinates x=1220 px, y=1022 px
1687688777.186591 Coordinates x=1220 px, y=1022 px
1687688777.202225 Coordinates x=1220 px, y=1022 px
1687688777.2178402 Coordinates x=1222 px, y=1023 px
1687688777.233285 Coordinates x=1222 px, y=1023 px
1687688777.2479851 Coordinates x=1222 px, y=1023 px
1687688777.263337 Coordinates x=1225 px, y=1026 px
1687688777.2786727 Coordinates x=1225 px, y=1026 px
1687688777.2944229 Coordinates x=1229 px, y=1033 px
1687688777.309522 Coordinates x=1229 px, y=1033 px
1687688777.324966 Coordinates x=1232 px, y=1038 px
1687688777.3406336 Coordinates x=1232 px, y=1038 px
1687688777.356288 Coordinates x=1234 px, y=1040 px
1687688777.3716748 Coordinates x=1234 px, y=1040 px
1687688777.3874807 Coordinates x=1235 px, y=1041 px
1687688777.4036732 Coordinates x=1235 px, y=1041 px
1687688777.4257302 Coordinates x=1235 px, y=1041 px
1687688777.4417148 Coordinates x=1236 px, y=1042 px
1687688777.4577212 Coordinates x=1239 px, y=1042 px
1687688777.47353 Coordinates x=1239 px, y=1042 px
1687688777.489205 Coordinates x=1242 px, y=1042 px
1687688777.504715 Coordinates x=1242 px, y=1042 px
1687688777.5202837 Coordinates x=1245 px, y=1040 px
1687688777.5358245 Coordinates x=1245 px, y=1040 px
1687688777.5510993 Coordinates x=1245 px, y=1040 px
1687688777.5664098 Coordinates x=1249 px, y=1036 px
1687688777.5821004 Coordinates x=1249 px, y=1036 px
1687688777.597992 Coordinates x=1253 px, y=1033 px
1687688777.613237 Coordinates x=1253 px, y=1033 px
1687688777.6292849 Coordinates x=1257 px, y=1030 px
1687688777.6447172 Coordinates x=1257 px, y=1030 px
1687688777.6606333 Coordinates x=1261 px, y=1027 px
1687688777.6762931 Coordinates x=1261 px, y=1027 px
1687688777.6922853 Coordinates x=1264 px, y=1023 px
1687688777.70811 Coordinates x=1264 px, y=1023 px
1687688777.7231104 Coordinates x=1266 px, y=1018 px
1687688777.738585 Coordinates x=1266 px, y=1018 px
1687688777.75483 Coordinates x=1268 px, y=1013 px
1687688777.7701147 Coordinates x=1268 px, y=1013 px
1687688777.78497 Coordinates x=1271 px, y=1004 px
1687688777.8009686 Coordinates x=1271 px, y=1004 px
1687688777.8161957 Coordinates x=1271 px, y=1004 px
1687688777.8322191 Coordinates x=1272 px, y=1001 px
1687688777.8477788 Coordinates x=1272 px, y=1001 px
1687688777.8631222 Coordinates x=1273 px, y=999 px
1687688777.8783534 Coordinates x=1273 px, y=999 px
1687688777.894415 Coordinates x=1274 px, y=999 px
1687688777.9105704 Coordinates x=1274 px, y=999 px
1687688777.926047 Coordinates x=1275 px, y=999 px
1687688777.9413242 Coordinates x=1275 px, y=999 px
1687688777.9594443 Coordinates x=1275 px, y=999 px
1687688777.9752636 Coordinates x=1275 px, y=999 px
1687688777.990864 Coordinates x=1275 px, y=999 px
1687688778.006542 Coordinates x=1275 px, y=999 px
1687688778.0221562 Coordinates x=1276 px, y=999 px
1687688778.0377061 Coordinates x=1276 px, y=999 px
1687688778.0534306 Coordinates x=1276 px, y=999 px
1687688778.0697763 Coordinates x=1276 px, y=999 px
1687688778.085614 Coordinates x=1276 px, y=999 px
1687688778.1012454 Coordinates x=1276 px, y=998 px
1687688778.1168728 Coordinates x=1276 px, y=998 px
1687688778.1325004 Coordinates x=1275 px, y=998 px
1687688778.1481252 Coordinates x=1275 px, y=998 px
1687688778.1640663 Coordinates x=1275 px, y=998 px
1687688778.1799076 Coordinates x=1275 px, y=998 px
1687688778.1953502 Coordinates x=1275 px, y=998 px
1687688778.2110481 Coordinates x=1275 px, y=998 px
1687688778.2265916 Coordinates x=1274 px, y=999 px
1687688778.2419698 Coordinates x=1274 px, y=999 px
1687688778.2575643 Coordinates x=1274 px, y=999 px
1687688778.275289 Coordinates x=1274 px, y=999 px
1687688778.2905152 Coordinates x=1273 px, y=1003 px
1687688778.3065846 Coordinates x=1273 px, y=1003 px
1687688778.3226259 Coordinates x=1273 px, y=1006 px
1687688778.3387263 Coordinates x=1273 px, y=1006 px
1687688778.3546176 Coordinates x=1273 px, y=1006 px
1687688778.376331 Coordinates x=1273 px, y=1007 px
1687688778.3918574 Coordinates x=1273 px, y=1007 px
1687688778.4071503 Coordinates x=1273 px, y=1007 px
1687688778.423259 Coordinates x=1273 px, y=1007 px
1687688778.4377475 Coordinates x=1273 px, y=1007 px
1687688778.4534779 Coordinates x=1273 px, y=1007 px
1687688778.4769087 Coordinates x=1273 px, y=1007 px
1687688778.492539 Coordinates x=1273 px, y=1007 px
1687688778.5081487 Coordinates x=1273 px, y=1007 px
1687688778.5237775 Coordinates x=1275 px, y=1006 px
1687688778.5393906 Coordinates x=1275 px, y=1006 px
1687688778.5550663 Coordinates x=1276 px, y=1006 px
1687688778.5708213 Coordinates x=1276 px, y=1006 px
1687688778.5865297 Coordinates x=1276 px, y=1006 px
