1686390983.6627097 Coordinates x=684 px, y=162 px
1686390983.6776614 Coordinates x=684 px, y=162 px
1686390983.693734 Coordinates x=684 px, y=139 px
1686390983.7091331 Coordinates x=661 px, y=105 px
1686390983.7252147 Coordinates x=661 px, y=105 px
1686390983.7406187 Coordinates x=632 px, y=73 px
1686390983.7554843 Coordinates x=632 px, y=73 px
1686390983.7706327 Coordinates x=609 px, y=52 px
1686390983.7861595 Coordinates x=609 px, y=52 px
1686390983.80236 Coordinates x=596 px, y=42 px
1686390983.8181565 Coordinates x=596 px, y=42 px
1686390983.8334932 Coordinates x=596 px, y=42 px
1686390983.849534 Coordinates x=582 px, y=33 px
1686390983.8650658 Coordinates x=564 px, y=26 px
1686390983.881171 Coordinates x=564 px, y=26 px
1686390983.896709 Coordinates x=564 px, y=26 px
1686390983.9119925 Coordinates x=551 px, y=21 px
1686390983.9279103 Coordinates x=551 px, y=21 px
1686390983.9435318 Coordinates x=544 px, y=18 px
1686390983.9595146 Coordinates x=544 px, y=18 px
1686390983.9754794 Coordinates x=537 px, y=16 px
1686390983.9911494 Coordinates x=537 px, y=16 px
1686390984.0068855 Coordinates x=531 px, y=14 px
1686390984.0223043 Coordinates x=531 px, y=14 px
1686390984.0381308 Coordinates x=507 px, y=10 px
1686390984.0541847 Coordinates x=507 px, y=10 px
1686390984.0702894 Coordinates x=477 px, y=7 px
1686390984.085907 Coordinates x=477 px, y=7 px
1686390984.1005666 Coordinates x=477 px, y=7 px
1686390984.115703 Coordinates x=458 px, y=6 px
1686390984.1316478 Coordinates x=458 px, y=6 px
1686390984.1469314 Coordinates x=435 px, y=4 px
1686390984.1626353 Coordinates x=435 px, y=4 px
1686390984.1779394 Coordinates x=410 px, y=3 px
1686390984.1927743 Coordinates x=410 px, y=3 px
1686390984.208209 Coordinates x=391 px, y=2 px
1686390984.2233596 Coordinates x=391 px, y=2 px
1686390984.2380219 Coordinates x=388 px, y=2 px
1686390984.2535837 Coordinates x=388 px, y=2 px
1686390984.2696187 Coordinates x=388 px, y=2 px
1686390984.2846506 Coordinates x=388 px, y=2 px
1686390984.3002942 Coordinates x=392 px, y=2 px
1686390984.3159556 Coordinates x=392 px, y=2 px
1686390984.3317707 Coordinates x=396 px, y=1 px
1686390984.3478675 Coordinates x=396 px, y=1 px
1686390984.3632457 Coordinates x=396 px, y=1 px
1686390984.3790252 Coordinates x=398 px, y=1 px
1686390984.394476 Coordinates x=398 px, y=1 px
1686390984.410143 Coordinates x=402 px, y=1 px
1686390984.426076 Coordinates x=402 px, y=1 px
1686390984.4407892 Coordinates x=405 px, y=1 px
1686390984.4561658 Coordinates x=405 px, y=1 px
1686390984.4718564 Coordinates x=415 px, y=1 px
1686390984.4875598 Coordinates x=415 px, y=1 px
1686390984.5035987 Coordinates x=430 px, y=1 px
1686390984.5195928 Coordinates x=430 px, y=1 px
1686390984.5353966 Coordinates x=440 px, y=0 px
1686390984.5511932 Coordinates x=440 px, y=0 px
1686390984.5664072 Coordinates x=440 px, y=0 px
1686390984.5824077 Coordinates x=453 px, y=0 px
1686390984.598666 Coordinates x=453 px, y=0 px
1686390984.6137657 Coordinates x=481 px, y=0 px
1686390984.6294203 Coordinates x=481 px, y=0 px
1686390984.645454 Coordinates x=533 px, y=0 px
1686390984.6606178 Coordinates x=533 px, y=0 px
1686390984.6757615 Coordinates x=581 px, y=0 px
1686390984.6910543 Coordinates x=581 px, y=0 px
1686390984.70703 Coordinates x=609 px, y=0 px
1686390984.7223432 Coordinates x=609 px, y=0 px
1686390984.7383735 Coordinates x=626 px, y=0 px
1686390984.7544243 Coordinates x=626 px, y=0 px
1686390984.7704468 Coordinates x=640 px, y=0 px
1686390984.7864494 Coordinates x=640 px, y=0 px
1686390984.8020587 Coordinates x=648 px, y=0 px
1686390984.8180606 Coordinates x=648 px, y=0 px
1686390984.83322 Coordinates x=650 px, y=0 px
1686390984.8492198 Coordinates x=650 px, y=0 px
1686390984.8647583 Coordinates x=650 px, y=0 px
1686390984.8797665 Coordinates x=645 px, y=0 px
1686390984.8958619 Coordinates x=645 px, y=0 px
1686390984.911865 Coordinates x=618 px, y=0 px
1686390984.9268916 Coordinates x=618 px, y=0 px
1686390984.9429727 Coordinates x=574 px, y=0 px
1686390984.9587023 Coordinates x=574 px, y=0 px
1686390984.974706 Coordinates x=538 px, y=0 px
1686390984.9905944 Coordinates x=538 px, y=0 px
1686390985.0058253 Coordinates x=519 px, y=0 px
1686390985.0217733 Coordinates x=519 px, y=0 px
1686390985.0377347 Coordinates x=498 px, y=0 px
1686390985.0532947 Coordinates x=498 px, y=0 px
1686390985.0693092 Coordinates x=495 px, y=0 px
1686390985.0847611 Coordinates x=495 px, y=0 px
1686390985.1006536 Coordinates x=500 px, y=0 px
1686390985.1164641 Coordinates x=500 px, y=0 px
1686390985.1321762 Coordinates x=500 px, y=0 px
1686390985.1481814 Coordinates x=524 px, y=0 px
1686390985.1634436 Coordinates x=524 px, y=0 px
1686390985.1794317 Coordinates x=564 px, y=0 px
1686390985.1954892 Coordinates x=564 px, y=0 px
1686390985.210992 Coordinates x=600 px, y=0 px
1686390985.227007 Coordinates x=600 px, y=0 px
1686390985.2430098 Coordinates x=638 px, y=0 px
1686390985.258247 Coordinates x=638 px, y=0 px
1686390985.2736773 Coordinates x=660 px, y=0 px
1686390985.289038 Coordinates x=660 px, y=0 px
1686390985.3041909 Coordinates x=711 px, y=0 px
1686390985.3199785 Coordinates x=711 px, y=0 px
1686390985.3351917 Coordinates x=747 px, y=0 px
1686390985.351032 Coordinates x=747 px, y=0 px
1686390985.3664472 Coordinates x=769 px, y=0 px
1686390985.3823442 Coordinates x=769 px, y=0 px
1686390985.3980167 Coordinates x=769 px, y=0 px
1686390985.4137766 Coordinates x=790 px, y=0 px
1686390985.4297967 Coordinates x=790 px, y=0 px
1686390985.4449492 Coordinates x=808 px, y=0 px
1686390985.4601672 Coordinates x=808 px, y=0 px
1686390985.4753826 Coordinates x=820 px, y=0 px
1686390985.4906163 Coordinates x=820 px, y=0 px
1686390985.505887 Coordinates x=830 px, y=0 px
1686390985.5211565 Coordinates x=830 px, y=0 px
1686390985.5371563 Coordinates x=833 px, y=0 px
1686390985.5529485 Coordinates x=833 px, y=0 px
1686390985.5684512 Coordinates x=833 px, y=0 px
1686390985.584526 Coordinates x=833 px, y=0 px
1686390985.6005046 Coordinates x=833 px, y=0 px
1686390985.6161475 Coordinates x=833 px, y=0 px
1686390985.6314313 Coordinates x=833 px, y=0 px
1686390985.6472006 Coordinates x=833 px, y=0 px
1686390985.662752 Coordinates x=833 px, y=0 px
1686390985.6781764 Coordinates x=833 px, y=0 px
1686390985.6937983 Coordinates x=833 px, y=0 px
1686390985.7090168 Coordinates x=833 px, y=0 px
1686390985.7241893 Coordinates x=833 px, y=0 px
1686390985.7400498 Coordinates x=833 px, y=0 px
1686390985.756118 Coordinates x=833 px, y=0 px
1686390985.772045 Coordinates x=835 px, y=0 px
1686390985.7877634 Coordinates x=835 px, y=0 px
1686390985.8036418 Coordinates x=841 px, y=0 px
1686390985.8195767 Coordinates x=841 px, y=0 px
1686390985.835812 Coordinates x=845 px, y=0 px
1686390985.8512537 Coordinates x=845 px, y=0 px
1686390985.8665342 Coordinates x=847 px, y=0 px
1686390985.882549 Coordinates x=847 px, y=0 px
1686390985.8976903 Coordinates x=855 px, y=0 px
1686390985.91269 Coordinates x=855 px, y=0 px
1686390985.9276907 Coordinates x=855 px, y=0 px
1686390985.9437191 Coordinates x=863 px, y=0 px
1686390985.9595315 Coordinates x=863 px, y=0 px
1686390985.9746642 Coordinates x=863 px, y=0 px
1686390985.989805 Coordinates x=889 px, y=0 px
1686390986.005578 Coordinates x=920 px, y=0 px
1686390986.0205953 Coordinates x=920 px, y=0 px
1686390986.0361447 Coordinates x=947 px, y=0 px
1686390986.051345 Coordinates x=947 px, y=0 px
1686390986.0670292 Coordinates x=978 px, y=0 px
1686390986.0824518 Coordinates x=978 px, y=0 px
1686390986.0981345 Coordinates x=978 px, y=0 px
1686390986.1134644 Coordinates x=1003 px, y=0 px
1686390986.128764 Coordinates x=1003 px, y=0 px
1686390986.1440938 Coordinates x=1026 px, y=0 px
1686390986.1597972 Coordinates x=1026 px, y=0 px
1686390986.1754506 Coordinates x=1046 px, y=0 px
1686390986.1911972 Coordinates x=1046 px, y=0 px
1686390986.2071173 Coordinates x=1057 px, y=0 px
1686390986.2226293 Coordinates x=1057 px, y=0 px
1686390986.2379713 Coordinates x=1065 px, y=0 px
1686390986.2537243 Coordinates x=1065 px, y=0 px
1686390986.2694774 Coordinates x=1070 px, y=0 px
1686390986.2850845 Coordinates x=1070 px, y=0 px
1686390986.3010383 Coordinates x=1076 px, y=0 px
1686390986.3174756 Coordinates x=1076 px, y=0 px
1686390986.3325973 Coordinates x=1080 px, y=0 px
1686390986.3483665 Coordinates x=1080 px, y=0 px
1686390986.363699 Coordinates x=1080 px, y=0 px
1686390986.378943 Coordinates x=1094 px, y=0 px
1686390986.3948898 Coordinates x=1094 px, y=0 px
1686390986.4100716 Coordinates x=1112 px, y=0 px
1686390986.4255853 Coordinates x=1112 px, y=0 px
1686390986.4416032 Coordinates x=1133 px, y=0 px
1686390986.4572124 Coordinates x=1133 px, y=0 px
