timestamp,x,y
1687009744.0745037,1380,498
1687009744.0895667,1384,503
1687009744.104743,1384,503
1687009744.1207955,1384,503
1687009744.1362119,1388,508
1687009744.1516926,1388,508
1687009744.1681898,1389,511
1687009744.1829548,1389,511
1687009744.1987948,1389,515
1687009744.214633,1389,515
1687009744.2302167,1392,522
1687009744.2453969,1392,522
1687009744.2613952,1394,531
1687009744.277363,1394,531
1687009744.2930489,1389,541
1687009744.3083572,1389,541
1687009744.323553,1387,547
1687009744.3389227,1387,547
1687009744.3542795,1387,547
1687009744.3698542,1387,554
1687009744.3860152,1387,554
1687009744.401413,1385,553
1687009744.416987,1385,553
1687009744.4330378,1365,513
1687009744.448352,1365,513
1687009744.4641833,1345,456
1687009744.4796407,1345,456
1687009744.495587,1346,416
1687009744.5107388,1346,416
1687009744.5267322,1333,390
1687009744.5425375,1333,390
1687009744.5580003,1333,390
1687009744.5738313,1320,365
1687009744.589065,1304,334
1687009744.6046548,1304,334
1687009744.6197786,1304,334
1687009744.6362052,1290,317
1687009744.6517699,1290,317
1687009744.6671941,1275,310
1687009744.6824002,1275,310
1687009744.6975255,1272,306
1687009744.713593,1272,306
1687009744.7289422,1272,296
1687009744.7441492,1272,296
1687009744.7596173,1276,292
1687009744.7754996,1276,292
1687009744.7907753,1282,291
1687009744.8064542,1282,291
1687009744.8221803,1282,291
1687009744.8374803,1299,288
1687009744.852524,1299,288
1687009744.8686085,1319,282
1687009744.8847616,1319,282
1687009744.9001956,1347,283
1687009744.9151886,1347,283
1687009744.9306679,1362,283
1687009744.9461832,1362,283
1687009744.9614246,1367,300
1687009744.9769037,1367,300
1687009744.9923577,1354,346
1687009745.0075994,1354,346
1687009745.0230865,1334,383
1687009745.0379145,1334,383
1687009745.053257,1313,419
1687009745.0682921,1313,419
1687009745.0839093,1313,419
1687009745.099715,1288,434
1687009745.1155462,1288,434
1687009745.1306722,1280,442
1687009745.1461937,1280,442
1687009745.161728,1279,446
1687009745.1773071,1279,446
1687009745.1928396,1280,448
1687009745.2090018,1280,448
1687009745.225195,1303,453
1687009745.2398999,1303,453
1687009745.2554803,1333,459
1687009745.2706318,1333,459
1687009745.2854788,1333,459
1687009745.3010073,1355,464
1687009745.3173823,1355,464
1687009745.3328564,1399,467
1687009745.3484445,1399,467
1687009745.3646023,1429,469
1687009745.3801203,1429,469
1687009745.3962831,1455,466
1687009745.4120657,1455,466
1687009745.4281182,1471,464
1687009745.4440627,1471,464
1687009745.4589906,1473,475
1687009745.475196,1473,475
1687009745.490161,1451,518
1687009745.5052912,1451,518
1687009745.5215337,1451,518
1687009745.5371237,1435,554
1687009745.5531309,1416,594
1687009745.5677786,1416,594
1687009745.5832314,1416,594
1687009745.5986078,1409,606
1687009745.61428,1409,606
1687009745.6295736,1401,619
1687009745.6452043,1401,619
1687009745.6609728,1396,628
1687009745.676359,1396,628
1687009745.692312,1394,632
1687009745.7085052,1394,632
1687009745.7241325,1396,634
1687009745.7397108,1396,634
1687009745.7554238,1396,634
1687009745.7712748,1402,638
1687009745.7865005,1402,638
1687009745.802241,1410,638
1687009745.8172405,1410,638
1687009745.8329995,1421,637
1687009745.848715,1421,637
1687009745.8648055,1429,637
1687009745.880305,1429,637
1687009745.8965695,1437,636
1687009745.9121358,1437,636
1687009745.9272494,1462,638
1687009745.9425893,1462,638
1687009745.9577637,1510,641
1687009745.9731426,1510,641
1687009745.9885075,1556,640
1687009746.0045295,1556,640
1687009746.0205936,1556,640
1687009746.035751,1579,637
1687009746.0507555,1579,637
1687009746.0663254,1577,636
1687009746.0820673,1577,636
1687009746.0975552,1564,635
1687009746.1134958,1564,635
1687009746.1292608,1515,630
1687009746.144329,1515,630
1687009746.1602294,1455,627
1687009746.175619,1455,627
1687009746.1909368,1418,624
1687009746.2062995,1418,624
1687009746.2218828,1356,494
1687009746.2369635,1356,494
1687009746.2523346,1303,362
1687009746.2680986,1303,362
1687009746.2827618,1303,362
1687009746.2979379,1290,321
1687009746.313226,1290,321
1687009746.328555,1293,288
1687009746.3439791,1293,288
1687009746.3594415,1292,272
1687009746.3746755,1292,272
1687009746.390035,1291,262
1687009746.4052863,1291,262
1687009746.42167,1291,262
1687009746.4369817,1291,256
1687009746.452122,1291,256
1687009746.4677086,1291,256
1687009746.4836614,1291,252
1687009746.499352,1295,237
1687009746.514804,1295,237
1687009746.5312252,1295,237
1687009746.546815,1305,224
1687009746.5628214,1352,201
1687009746.578635,1352,201
1687009746.5943692,1442,173
1687009746.6100125,1442,173
1687009746.626088,1487,150
1687009746.6422086,1487,150
1687009746.6579998,1508,140
1687009746.6738186,1508,140
1687009746.6892521,1533,133
1687009746.7050767,1533,133
1687009746.7210681,1556,129
1687009746.7370725,1556,129
1687009746.7523842,1556,129
1687009746.7683735,1575,130
1687009746.7843306,1575,130
1687009746.799175,1594,133
1687009746.8146,1594,133
1687009746.8306043,1602,139
1687009746.8461392,1602,139
1687009746.862078,1571,191
1687009746.877449,1571,191
1687009746.8928618,1500,251
1687009746.9089909,1500,251
1687009746.9245439,1452,306
1687009746.9405725,1452,306
1687009746.9565673,1414,335
1687009746.9721665,1414,335
1687009746.988225,1380,356
1687009747.0035589,1380,356
1687009747.0195866,1380,356
1687009747.0351744,1374,364
1687009747.0504415,1374,364
1687009747.0656786,1375,367
1687009747.0817735,1375,367
1687009747.0974946,1392,373
1687009747.113199,1392,373
1687009747.1286273,1441,382
1687009747.1449513,1441,382
1687009747.1604884,1483,388
1687009747.1759956,1483,388
1687009747.1920118,1515,394
1687009747.2079513,1515,394
1687009747.2235017,1545,397
1687009747.2387831,1545,397
1687009747.2540247,1570,400
1687009747.2698398,1570,400
1687009747.2850797,1570,400
1687009747.3002887,1580,400
1687009747.315392,1580,400
1687009747.3306484,1585,399
1687009747.3465018,1585,399
1687009747.362134,1592,393
1687009747.3773355,1592,393
1687009747.393293,1598,384
