1686395267.2273068 Coordinates x=65 px, y=1331 px
1686395267.2432923 Coordinates x=65 px, y=1331 px
1686395267.2595036 Coordinates x=65 px, y=1329 px
1686395267.274673 Coordinates x=65 px, y=1329 px
1686395267.2907317 Coordinates x=65 px, y=1329 px
1686395267.3064563 Coordinates x=65 px, y=1329 px
1686395267.3221245 Coordinates x=66 px, y=1329 px
1686395267.3375888 Coordinates x=66 px, y=1329 px
1686395267.3535793 Coordinates x=66 px, y=1329 px
1686395267.3690445 Coordinates x=68 px, y=1333 px
1686395267.3847322 Coordinates x=70 px, y=1337 px
1686395267.4006035 Coordinates x=70 px, y=1337 px
1686395267.4164698 Coordinates x=71 px, y=1343 px
1686395267.4321506 Coordinates x=71 px, y=1343 px
1686395267.4481373 Coordinates x=71 px, y=1344 px
1686395267.464176 Coordinates x=71 px, y=1344 px
1686395267.4790618 Coordinates x=71 px, y=1344 px
1686395267.495063 Coordinates x=70 px, y=1345 px
1686395267.5107708 Coordinates x=70 px, y=1345 px
1686395267.5259027 Coordinates x=70 px, y=1347 px
1686395267.5410686 Coordinates x=70 px, y=1347 px
1686395267.5564764 Coordinates x=70 px, y=1347 px
1686395267.5716968 Coordinates x=69 px, y=1351 px
1686395267.587693 Coordinates x=69 px, y=1351 px
1686395267.6033082 Coordinates x=66 px, y=1356 px
1686395267.6187286 Coordinates x=66 px, y=1356 px
1686395267.633978 Coordinates x=63 px, y=1358 px
1686395267.649794 Coordinates x=61 px, y=1358 px
1686395267.6654298 Coordinates x=61 px, y=1358 px
1686395267.6805542 Coordinates x=60 px, y=1357 px
1686395267.6963997 Coordinates x=60 px, y=1357 px
1686395267.7127755 Coordinates x=57 px, y=1356 px
1686395267.7279165 Coordinates x=57 px, y=1356 px
1686395267.7435095 Coordinates x=57 px, y=1356 px
1686395267.7591548 Coordinates x=57 px, y=1356 px
1686395267.774757 Coordinates x=54 px, y=1355 px
1686395267.7898262 Coordinates x=54 px, y=1355 px
1686395267.8055217 Coordinates x=50 px, y=1355 px
1686395267.821078 Coordinates x=49 px, y=1355 px
1686395267.8370695 Coordinates x=49 px, y=1355 px
1686395267.8527544 Coordinates x=48 px, y=1355 px
1686395267.8686013 Coordinates x=48 px, y=1355 px
1686395267.8845146 Coordinates x=45 px, y=1354 px
1686395267.9002745 Coordinates x=45 px, y=1354 px
1686395267.9155529 Coordinates x=39 px, y=1352 px
1686395267.9310694 Coordinates x=39 px, y=1352 px
1686395267.9463966 Coordinates x=167 px, y=1310 px
1686395267.9620225 Coordinates x=167 px, y=1310 px
1686395267.9767785 Coordinates x=167 px, y=1310 px
1686395267.992297 Coordinates x=869 px, y=1063 px
1686395268.0076962 Coordinates x=869 px, y=1063 px
1686395268.0236464 Coordinates x=1007 px, y=972 px
1686395268.0392509 Coordinates x=1007 px, y=972 px
1686395268.0550334 Coordinates x=1078 px, y=901 px
1686395268.07097 Coordinates x=1078 px, y=901 px
1686395268.086339 Coordinates x=1115 px, y=873 px
1686395268.102203 Coordinates x=1115 px, y=873 px
1686395268.1178155 Coordinates x=1137 px, y=855 px
1686395268.1337793 Coordinates x=1137 px, y=855 px
1686395268.1488724 Coordinates x=1163 px, y=827 px
1686395268.1646693 Coordinates x=1163 px, y=827 px
1686395268.1811354 Coordinates x=1191 px, y=798 px
1686395268.1966202 Coordinates x=1191 px, y=798 px
1686395268.2119853 Coordinates x=1189 px, y=714 px
1686395268.2269907 Coordinates x=1189 px, y=714 px
1686395268.242202 Coordinates x=1189 px, y=714 px
1686395268.2573452 Coordinates x=1194 px, y=568 px
1686395268.2733362 Coordinates x=1194 px, y=568 px
1686395268.2890213 Coordinates x=1192 px, y=519 px
1686395268.304278 Coordinates x=1192 px, y=519 px
1686395268.3202882 Coordinates x=1187 px, y=472 px
1686395268.3358083 Coordinates x=1187 px, y=472 px
1686395268.3513064 Coordinates x=1181 px, y=444 px
1686395268.366976 Coordinates x=1181 px, y=444 px
1686395268.3827817 Coordinates x=1180 px, y=440 px
1686395268.398339 Coordinates x=1180 px, y=440 px
1686395268.4142394 Coordinates x=1182 px, y=434 px
1686395268.4299426 Coordinates x=1182 px, y=434 px
1686395268.4457524 Coordinates x=1182 px, y=430 px
1686395268.461859 Coordinates x=1182 px, y=430 px
1686395268.4775953 Coordinates x=1167 px, y=422 px
1686395268.493279 Coordinates x=1167 px, y=422 px
1686395268.5086102 Coordinates x=1167 px, y=422 px
1686395268.5242841 Coordinates x=1040 px, y=395 px
1686395268.5395055 Coordinates x=1040 px, y=395 px
1686395268.555556 Coordinates x=989 px, y=393 px
1686395268.57179 Coordinates x=989 px, y=393 px
1686395268.5881178 Coordinates x=918 px, y=388 px
1686395268.6034875 Coordinates x=918 px, y=388 px
1686395268.6184711 Coordinates x=853 px, y=399 px
1686395268.6338458 Coordinates x=853 px, y=399 px
1686395268.6497338 Coordinates x=811 px, y=405 px
1686395268.6653733 Coordinates x=811 px, y=405 px
1686395268.681462 Coordinates x=787 px, y=402 px
1686395268.6974597 Coordinates x=787 px, y=402 px
1686395268.7126532 Coordinates x=787 px, y=402 px
1686395268.7279377 Coordinates x=542 px, y=385 px
1686395268.7430518 Coordinates x=475 px, y=397 px
1686395268.7582421 Coordinates x=475 px, y=397 px
1686395268.7743795 Coordinates x=475 px, y=397 px
1686395268.789617 Coordinates x=448 px, y=394 px
1686395268.804965 Coordinates x=448 px, y=394 px
1686395268.8205156 Coordinates x=417 px, y=398 px
1686395268.8362138 Coordinates x=417 px, y=398 px
1686395268.851331 Coordinates x=390 px, y=409 px
1686395268.8673053 Coordinates x=390 px, y=409 px
1686395268.8833053 Coordinates x=378 px, y=411 px
1686395268.8986905 Coordinates x=378 px, y=411 px
1686395268.9141223 Coordinates x=345 px, y=424 px
1686395268.9297886 Coordinates x=345 px, y=424 px
1686395268.9455342 Coordinates x=324 px, y=432 px
1686395268.9606662 Coordinates x=324 px, y=432 px
1686395268.9766154 Coordinates x=324 px, y=432 px
1686395268.9918067 Coordinates x=308 px, y=434 px
1686395269.0079112 Coordinates x=308 px, y=434 px
1686395269.0233047 Coordinates x=296 px, y=434 px
1686395269.039301 Coordinates x=296 px, y=434 px
1686395269.0548372 Coordinates x=281 px, y=436 px
1686395269.0699544 Coordinates x=281 px, y=436 px
1686395269.085529 Coordinates x=276 px, y=438 px
1686395269.1017513 Coordinates x=276 px, y=438 px
1686395269.1160052 Coordinates x=274 px, y=440 px
1686395269.1317434 Coordinates x=274 px, y=440 px
1686395269.1474204 Coordinates x=273 px, y=440 px
1686395269.1633441 Coordinates x=273 px, y=440 px
1686395269.1786416 Coordinates x=266 px, y=443 px
1686395269.1939764 Coordinates x=266 px, y=443 px
1686395269.2092733 Coordinates x=266 px, y=443 px
1686395269.2248628 Coordinates x=266 px, y=443 px
1686395269.2402072 Coordinates x=266 px, y=443 px
1686395269.2557893 Coordinates x=266 px, y=444 px
1686395269.270956 Coordinates x=266 px, y=444 px
1686395269.2871227 Coordinates x=275 px, y=446 px
1686395269.3023813 Coordinates x=275 px, y=446 px
1686395269.3178043 Coordinates x=290 px, y=449 px
1686395269.333198 Coordinates x=290 px, y=449 px
1686395269.3487675 Coordinates x=295 px, y=451 px
1686395269.3651083 Coordinates x=295 px, y=451 px
1686395269.3804657 Coordinates x=300 px, y=452 px
1686395269.3957057 Coordinates x=300 px, y=452 px
1686395269.4112587 Coordinates x=300 px, y=452 px
1686395269.426802 Coordinates x=306 px, y=452 px
1686395269.4421163 Coordinates x=306 px, y=452 px
1686395269.4577065 Coordinates x=310 px, y=453 px
1686395269.4730327 Coordinates x=310 px, y=453 px
1686395269.4885201 Coordinates x=316 px, y=456 px
1686395269.5044804 Coordinates x=316 px, y=456 px
1686395269.5198994 Coordinates x=321 px, y=457 px
1686395269.5361147 Coordinates x=321 px, y=457 px
1686395269.5517082 Coordinates x=541 px, y=457 px
1686395269.5681984 Coordinates x=541 px, y=457 px
1686395269.5835419 Coordinates x=638 px, y=463 px
1686395269.5987425 Coordinates x=638 px, y=463 px
1686395269.61438 Coordinates x=688 px, y=458 px
1686395269.6301389 Coordinates x=688 px, y=458 px
1686395269.6458893 Coordinates x=776 px, y=453 px
1686395269.6611238 Coordinates x=776 px, y=453 px
1686395269.6769168 Coordinates x=776 px, y=453 px
1686395269.6926723 Coordinates x=790 px, y=455 px
1686395269.7080505 Coordinates x=790 px, y=455 px
1686395269.7239401 Coordinates x=801 px, y=454 px
1686395269.7393837 Coordinates x=801 px, y=454 px
1686395269.7550786 Coordinates x=805 px, y=451 px
1686395269.770472 Coordinates x=805 px, y=451 px
1686395269.7868538 Coordinates x=814 px, y=450 px
1686395269.801873 Coordinates x=814 px, y=450 px
1686395269.8181038 Coordinates x=818 px, y=450 px
1686395269.8333423 Coordinates x=818 px, y=450 px
1686395269.8494518 Coordinates x=820 px, y=448 px
1686395269.864647 Coordinates x=820 px, y=448 px
1686395269.8802574 Coordinates x=820 px, y=448 px
1686395269.895684 Coordinates x=820 px, y=448 px
1686395269.9121134 Coordinates x=820 px, y=448 px
1686395269.9274375 Coordinates x=818 px, y=447 px
1686395269.9430869 Coordinates x=818 px, y=447 px
1686395269.9586852 Coordinates x=818 px, y=447 px
1686395269.974606 Coordinates x=818 px, y=447 px
1686395269.9902322 Coordinates x=828 px, y=447 px
1686395270.00544 Coordinates x=828 px, y=447 px
1686395270.0210164 Coordinates x=881 px, y=452 px
1686395270.0362523 Coordinates x=881 px, y=452 px
1686395270.0523207 Coordinates x=908 px, y=444 px
1686395270.0673568 Coordinates x=908 px, y=444 px
1686395270.0828538 Coordinates x=940 px, y=440 px
1686395270.0982387 Coordinates x=940 px, y=440 px
1686395270.114144 Coordinates x=940 px, y=440 px
1686395270.130122 Coordinates x=956 px, y=433 px
1686395270.145554 Coordinates x=956 px, y=433 px
1686395270.1609528 Coordinates x=959 px, y=431 px
1686395270.176618 Coordinates x=959 px, y=431 px
1686395270.193013 Coordinates x=970 px, y=432 px
1686395270.2087555 Coordinates x=970 px, y=432 px
1686395270.2245343 Coordinates x=1062 px, y=427 px
1686395270.2399743 Coordinates x=1062 px, y=427 px
1686395270.256028 Coordinates x=1092 px, y=421 px
1686395270.2712274 Coordinates x=1092 px, y=421 px
1686395270.2868266 Coordinates x=1102 px, y=419 px
1686395270.301941 Coordinates x=1102 px, y=419 px
1686395270.3171082 Coordinates x=1116 px, y=419 px
1686395270.3328555 Coordinates x=1116 px, y=419 px
1686395270.348756 Coordinates x=1140 px, y=420 px
1686395270.3636727 Coordinates x=1140 px, y=420 px
1686395270.3788843 Coordinates x=1156 px, y=425 px
1686395270.394267 Coordinates x=1156 px, y=425 px
1686395270.409889 Coordinates x=1156 px, y=425 px
1686395270.4254901 Coordinates x=1182 px, y=437 px
1686395270.4406185 Coordinates x=1182 px, y=437 px
1686395270.4556365 Coordinates x=1186 px, y=439 px
1686395270.4711764 Coordinates x=1186 px, y=439 px
1686395270.486386 Coordinates x=1187 px, y=440 px
1686395270.502117 Coordinates x=1187 px, y=440 px
1686395270.5171268 Coordinates x=1190 px, y=454 px
1686395270.5326593 Coordinates x=1190 px, y=454 px
1686395270.5476604 Coordinates x=1189 px, y=461 px
1686395270.563658 Coordinates x=1189 px, y=461 px
1686395270.578657 Coordinates x=1189 px, y=461 px
1686395270.594656 Coordinates x=1189 px, y=464 px
1686395270.6106734 Coordinates x=1187 px, y=466 px
1686395270.6262052 Coordinates x=1187 px, y=466 px
1686395270.6420372 Coordinates x=1187 px, y=466 px
1686395270.6580331 Coordinates x=1185 px, y=469 px
1686395270.674033 Coordinates x=1185 px, y=469 px
1686395270.6900325 Coordinates x=1186 px, y=472 px
1686395270.7060359 Coordinates x=1186 px, y=472 px
1686395270.7212546 Coordinates x=1190 px, y=482 px
1686395270.7365043 Coordinates x=1190 px, y=482 px
1686395270.752666 Coordinates x=1190 px, y=487 px
1686395270.7679422 Coordinates x=1190 px, y=487 px
1686395270.783205 Coordinates x=1193 px, y=492 px
1686395270.7992048 Coordinates x=1193 px, y=492 px
1686395270.814966 Coordinates x=1195 px, y=493 px
1686395270.830514 Coordinates x=1195 px, y=493 px
1686395270.8463707 Coordinates x=1209 px, y=494 px
1686395270.8617213 Coordinates x=1209 px, y=494 px
1686395270.8776946 Coordinates x=1209 px, y=494 px
1686395270.8937168 Coordinates x=1363 px, y=487 px
1686395270.9090753 Coordinates x=1363 px, y=487 px
1686395270.9247692 Coordinates x=1467 px, y=496 px
1686395270.9407854 Coordinates x=1467 px, y=496 px
1686395270.9564488 Coordinates x=1509 px, y=495 px
1686395270.9722867 Coordinates x=1509 px, y=495 px
1686395270.9878728 Coordinates x=1538 px, y=493 px
1686395271.0038395 Coordinates x=1538 px, y=493 px
1686395271.019251 Coordinates x=1567 px, y=492 px
1686395271.0350273 Coordinates x=1567 px, y=492 px
1686395271.0503247 Coordinates x=1581 px, y=493 px
1686395271.0653212 Coordinates x=1581 px, y=493 px
1686395271.0812407 Coordinates x=1586 px, y=493 px
1686395271.0967646 Coordinates x=1586 px, y=493 px
1686395271.1121264 Coordinates x=1586 px, y=493 px
1686395271.1276197 Coordinates x=1590 px, y=493 px
1686395271.1430888 Coordinates x=1590 px, y=493 px
1686395271.1587136 Coordinates x=1591 px, y=493 px
1686395271.1741214 Coordinates x=1591 px, y=493 px
1686395271.1903832 Coordinates x=1597 px, y=491 px
1686395271.2059455 Coordinates x=1597 px, y=491 px
1686395271.2220533 Coordinates x=1604 px, y=488 px
1686395271.2373226 Coordinates x=1604 px, y=488 px
1686395271.2527072 Coordinates x=1606 px, y=488 px
1686395271.2678828 Coordinates x=1606 px, y=488 px
1686395271.283531 Coordinates x=1606 px, y=488 px
1686395271.298641 Coordinates x=1614 px, y=490 px
1686395271.3142734 Coordinates x=1630 px, y=488 px
1686395271.3290749 Coordinates x=1630 px, y=488 px
1686395271.3450024 Coordinates x=1630 px, y=488 px
1686395271.3603055 Coordinates x=1635 px, y=487 px
1686395271.3762918 Coordinates x=1635 px, y=487 px
1686395271.391695 Coordinates x=1636 px, y=490 px
1686395271.4075902 Coordinates x=1636 px, y=490 px
1686395271.423521 Coordinates x=1624 px, y=500 px
1686395271.438682 Coordinates x=1624 px, y=500 px
1686395271.4539492 Coordinates x=1599 px, y=505 px
1686395271.4695914 Coordinates x=1599 px, y=505 px
1686395271.4855084 Coordinates x=1564 px, y=512 px
1686395271.5015059 Coordinates x=1564 px, y=512 px
1686395271.5176013 Coordinates x=1531 px, y=520 px
1686395271.5331159 Coordinates x=1531 px, y=520 px
1686395271.5488162 Coordinates x=1521 px, y=526 px
