timestamp,x,y
1687008359.3014276,678,450
1687008359.3284924,683,447
1687008359.3435278,683,447
1687008359.3590517,688,445
1687008359.3751109,688,445
1687008359.39045,689,443
1687008359.4064507,689,443
1687008359.4214525,692,441
1687008359.4371421,692,441
1687008359.4527216,695,439
1687008359.467802,695,439
1687008359.4832158,695,439
1687008359.4990149,698,438
1687008359.5145109,698,438
1687008359.5306756,710,434
1687008359.5458956,710,434
1687008359.5613806,710,434
1687008359.57707,733,430
1687008359.5927377,733,430
1687008359.6078632,748,429
1687008359.6232717,748,429
1687008359.6389325,771,424
1687008359.6546938,782,422
1687008359.6699402,782,422
1687008359.6851015,785,421
1687008359.7003582,785,421
1687008359.7164109,940,423
1687008359.7324038,940,423
1687008359.7480261,940,423
1687008359.763077,1052,425
1687008359.7781165,1052,425
1687008359.7941248,1101,423
1687008359.8101304,1101,423
1687008359.825154,1149,429
1687008359.840346,1149,429
1687008359.8554804,1180,438
1687008359.8707714,1180,438
1687008359.8869302,1180,438
1687008359.902861,1178,428
1687008359.9189537,1157,400
1687008359.9350615,1157,400
1687008359.950581,1157,400
1687008359.9659033,1108,328
1687008359.9812176,1108,328
1687008359.997311,1056,269
1687008360.0128503,1056,269
1687008360.0286958,999,230
1687008360.044818,999,230
1687008360.0601342,969,201
1687008360.0754797,969,201
1687008360.0906832,960,192
1687008360.1064687,960,192
1687008360.1224186,947,180
1687008360.137547,947,180
1687008360.1533697,950,172
1687008360.1692452,950,172
1687008360.1846924,968,159
1687008360.201039,968,159
1687008360.2164228,1002,133
1687008360.2317545,1002,133
1687008360.2472885,1002,133
1687008360.2628403,1045,109
1687008360.277951,1045,109
1687008360.293707,1081,97
1687008360.3092873,1081,97
1687008360.3252158,1161,82
1687008360.340763,1161,82
1687008360.3566978,1266,77
1687008360.372463,1266,77
1687008360.3880115,1315,76
1687008360.4036257,1315,76
1687008360.4192548,1342,72
1687008360.435034,1342,72
1687008360.4499943,1403,68
1687008360.46548,1403,68
1687008360.481739,1494,66
1687008360.4968061,1494,66
1687008360.5123656,1494,66
1687008360.5278928,1553,68
1687008360.543935,1553,68
1687008360.5594234,1585,72
1687008360.5748928,1585,72
1687008360.5905356,1602,72
1687008360.6056461,1602,72
1687008360.6213894,1611,73
1687008360.6368482,1611,73
1687008360.652824,1611,73
1687008360.6680973,1493,68
1687008360.6838226,1493,68
1687008360.6990058,1183,66
1687008360.7147503,1183,66
1687008360.7312016,1124,68
1687008360.746973,1124,68
1687008360.7625036,1001,82
1687008360.7782385,1001,82
1687008360.793571,938,88
1687008360.8100064,938,88
1687008360.8251696,936,89
1687008360.8404713,936,89
1687008360.8560653,936,89
1687008360.8713548,936,89
1687008360.887264,939,90
1687008360.9032903,939,90
1687008360.9186044,940,90
1687008360.9347339,940,90
1687008360.9498396,941,89
1687008360.9655375,941,89
1687008360.9810252,941,89
1687008360.9962163,944,89
1687008361.0119207,944,89
1687008361.0271647,958,89
1687008361.0431218,958,89
1687008361.058772,979,87
1687008361.0740972,979,87
1687008361.090131,992,88
1687008361.105336,992,88
1687008361.1210237,1004,84
1687008361.1363204,1004,84
1687008361.1517172,1008,84
1687008361.1667721,1008,84
1687008361.1823955,1008,84
1687008361.1977832,1009,83
1687008361.213035,1009,83
1687008361.228738,1009,84
1687008361.2450058,1009,84
1687008361.2605975,1008,86
1687008361.2765827,1008,86
1687008361.292352,1007,88
1687008361.308339,1007,88
1687008361.3241343,977,97
1687008361.3390253,977,97
1687008361.35477,943,102
1687008361.370504,943,102
1687008361.385649,924,108
1687008361.4008567,924,108
1687008361.4169745,921,108
1687008361.4331996,921,108
1687008361.4480867,921,108
1687008361.4640512,921,109
1687008361.4790323,921,109
1687008361.4946356,921,109
1687008361.5102835,921,109
1687008361.526232,921,109
1687008361.541781,921,109
1687008361.5572147,921,108
1687008361.5731776,921,108
1687008361.5881462,922,107
1687008361.6041868,922,107
1687008361.6198893,940,102
1687008361.636073,940,102
1687008361.6512065,1059,83
1687008361.6669247,1059,83
1687008361.6824243,1149,78
1687008361.6979566,1149,78
1687008361.7136464,1149,78
1687008361.7289264,1202,80
1687008361.7447362,1202,80
1687008361.7610338,1225,82
1687008361.7766833,1225,82
1687008361.7923076,1243,81
1687008361.807585,1243,81
1687008361.823111,1262,76
1687008361.839471,1262,76
1687008361.8544452,1270,73
1687008361.869916,1270,73
1687008361.8859842,1282,68
1687008361.901131,1282,68
1687008361.9160898,1282,68
1687008361.9318738,1286,65
1687008361.9471276,1286,65
1687008361.9629035,1292,63
1687008361.9777935,1292,63
1687008361.9934618,1318,62
1687008362.0095081,1318,62
1687008362.025043,1356,55
1687008362.041132,1356,55
1687008362.056366,1393,46
1687008362.0722206,1393,46
1687008362.087457,1417,38
1687008362.1030557,1417,38
1687008362.1181347,1433,35
1687008362.1335347,1433,35
1687008362.1492074,1433,35
1687008362.1641488,1453,34
1687008362.1800623,1453,34
1687008362.195321,1504,35
1687008362.2109528,1504,35
1687008362.2266576,1555,38
1687008362.2430148,1555,38
1687008362.258234,1598,37
1687008362.274675,1598,37
1687008362.2899745,1649,29
1687008362.3059788,1649,29
1687008362.3215425,1691,26
1687008362.3366272,1691,26
1687008362.3522198,1733,25
1687008362.3673427,1733,25
1687008362.3828661,1767,18
1687008362.3984077,1767,18
1687008362.4135451,1789,13
1687008362.4291286,1789,13
1687008362.4447634,1789,13
1687008362.4597101,1796,11
1687008362.4753728,1796,11
1687008362.49113,1302,132
1687008362.5064776,1302,132
1687008362.5221043,920,279
1687008362.5374308,920,279
1687008362.5540373,878,302
1687008362.5700188,878,302
1687008362.5861042,834,334
1687008362.6019275,834,334
1687008362.6172144,798,346
1687008362.6324358,798,346
1687008362.6475532,798,346
1687008362.6632674,781,357
1687008362.679267,781,357
1687008362.6952689,779,359
1687008362.711166,779,359
1687008362.727162,777,367
1687008362.7431705,777,367
1687008362.7586818,776,368
1687008362.7746818,776,368
1687008362.7906206,777,372
