1686492279.0475647 Coordinates x=203 px, y=1422 px
1686492279.0636606 Coordinates x=203 px, y=1422 px
1686492279.0817966 Coordinates x=193 px, y=1484 px
1686492279.0976348 Coordinates x=193 px, y=1484 px
1686492279.1132429 Coordinates x=187 px, y=1514 px
1686492279.1288428 Coordinates x=187 px, y=1514 px
1686492279.1447186 Coordinates x=183 px, y=1538 px
1686492279.1605663 Coordinates x=183 px, y=1538 px
1686492279.1761963 Coordinates x=180 px, y=1546 px
1686492279.1917608 Coordinates x=180 px, y=1546 px
1686492279.2074327 Coordinates x=199 px, y=1257 px
1686492279.2228842 Coordinates x=199 px, y=1257 px
1686492279.2387848 Coordinates x=282 px, y=909 px
1686492279.2544982 Coordinates x=282 px, y=909 px
1686492279.2702615 Coordinates x=310 px, y=814 px
1686492279.2858775 Coordinates x=310 px, y=814 px
1686492279.3015015 Coordinates x=310 px, y=814 px
1686492279.3169336 Coordinates x=338 px, y=757 px
1686492279.331912 Coordinates x=338 px, y=757 px
1686492279.347957 Coordinates x=357 px, y=712 px
1686492279.3633835 Coordinates x=357 px, y=712 px
1686492279.3825018 Coordinates x=374 px, y=689 px
1686492279.3981242 Coordinates x=374 px, y=689 px
1686492279.4139109 Coordinates x=391 px, y=667 px
1686492279.4293466 Coordinates x=391 px, y=667 px
1686492279.4444454 Coordinates x=398 px, y=658 px
1686492279.4596667 Coordinates x=398 px, y=658 px
1686492279.4751303 Coordinates x=401 px, y=654 px
1686492279.4911397 Coordinates x=401 px, y=654 px
1686492279.5066247 Coordinates x=408 px, y=643 px
1686492279.5220683 Coordinates x=408 px, y=643 px
1686492279.5483084 Coordinates x=410 px, y=639 px
1686492279.5641527 Coordinates x=410 px, y=639 px
1686492279.5797842 Coordinates x=412 px, y=636 px
1686492279.5954068 Coordinates x=412 px, y=636 px
1686492279.6110406 Coordinates x=417 px, y=635 px
1686492279.626653 Coordinates x=417 px, y=635 px
1686492279.6428094 Coordinates x=421 px, y=635 px
1686492279.6585305 Coordinates x=421 px, y=635 px
1686492279.6743731 Coordinates x=426 px, y=635 px
1686492279.6899102 Coordinates x=426 px, y=635 px
1686492279.7056231 Coordinates x=424 px, y=635 px
1686492279.7211168 Coordinates x=424 px, y=635 px
1686492279.736863 Coordinates x=415 px, y=633 px
1686492279.752523 Coordinates x=415 px, y=633 px
1686492279.7683053 Coordinates x=415 px, y=633 px
1686492279.7839348 Coordinates x=396 px, y=629 px
1686492279.7994015 Coordinates x=396 px, y=629 px
1686492279.8150291 Coordinates x=373 px, y=625 px
1686492279.8308332 Coordinates x=373 px, y=625 px
1686492279.847075 Coordinates x=357 px, y=621 px
1686492279.8629146 Coordinates x=357 px, y=621 px
1686492279.878276 Coordinates x=341 px, y=612 px
1686492279.894016 Coordinates x=341 px, y=612 px
1686492279.9100208 Coordinates x=328 px, y=609 px
1686492279.925999 Coordinates x=328 px, y=609 px
1686492279.9416893 Coordinates x=313 px, y=608 px
1686492279.956931 Coordinates x=313 px, y=608 px
1686492279.9728856 Coordinates x=309 px, y=607 px
1686492279.9882147 Coordinates x=309 px, y=607 px
1686492280.00343 Coordinates x=309 px, y=607 px
1686492280.0190876 Coordinates x=307 px, y=605 px
1686492280.0346837 Coordinates x=307 px, y=605 px
1686492280.050562 Coordinates x=307 px, y=605 px
1686492280.0663412 Coordinates x=307 px, y=605 px
1686492280.08204 Coordinates x=306 px, y=604 px
1686492280.0972872 Coordinates x=306 px, y=604 px
1686492280.1127806 Coordinates x=306 px, y=604 px
1686492280.1286395 Coordinates x=306 px, y=604 px
1686492280.143974 Coordinates x=307 px, y=604 px
1686492280.1595647 Coordinates x=307 px, y=604 px
1686492280.1746547 Coordinates x=305 px, y=605 px
1686492280.189823 Coordinates x=305 px, y=605 px
1686492280.204844 Coordinates x=303 px, y=605 px
1686492280.2201352 Coordinates x=303 px, y=605 px
1686492280.2358098 Coordinates x=303 px, y=605 px
1686492280.2513893 Coordinates x=299 px, y=604 px
1686492280.2668433 Coordinates x=299 px, y=604 px
1686492280.282217 Coordinates x=292 px, y=602 px
1686492280.297343 Coordinates x=292 px, y=602 px
1686492280.3126972 Coordinates x=291 px, y=601 px
1686492280.3280115 Coordinates x=291 px, y=601 px
1686492280.3431578 Coordinates x=292 px, y=600 px
1686492280.3587027 Coordinates x=292 px, y=600 px
1686492280.3740315 Coordinates x=297 px, y=599 px
