1686487049.9291618 Coordinates x=296 px, y=952 px
1686487049.9493263 Coordinates x=296 px, y=952 px
1686487049.964931 Coordinates x=452 px, y=619 px
1686487049.980587 Coordinates x=452 px, y=619 px
1686487049.9964488 Coordinates x=483 px, y=574 px
1686487050.0122962 Coordinates x=483 px, y=574 px
1686487050.0277255 Coordinates x=483 px, y=574 px
1686487050.043529 Coordinates x=516 px, y=535 px
1686487050.0591657 Coordinates x=516 px, y=535 px
1686487050.0748 Coordinates x=539 px, y=507 px
1686487050.0911086 Coordinates x=539 px, y=507 px
1686487050.1069424 Coordinates x=552 px, y=493 px
1686487050.1225483 Coordinates x=552 px, y=493 px
1686487050.1381664 Coordinates x=560 px, y=487 px
1686487050.153689 Coordinates x=560 px, y=487 px
1686487050.1687572 Coordinates x=562 px, y=485 px
1686487050.184924 Coordinates x=562 px, y=485 px
1686487050.2010782 Coordinates x=566 px, y=482 px
1686487050.2166579 Coordinates x=566 px, y=482 px
1686487050.2317045 Coordinates x=574 px, y=477 px
1686487050.247503 Coordinates x=574 px, y=477 px
1686487050.2693474 Coordinates x=585 px, y=469 px
1686487050.2850585 Coordinates x=585 px, y=469 px
1686487050.3003118 Coordinates x=590 px, y=462 px
1686487050.3162518 Coordinates x=590 px, y=462 px
1686487050.3315308 Coordinates x=594 px, y=458 px
1686487050.347524 Coordinates x=594 px, y=458 px
1686487050.363535 Coordinates x=597 px, y=456 px
1686487050.3791847 Coordinates x=597 px, y=456 px
1686487050.3950236 Coordinates x=597 px, y=455 px
1686487050.4109948 Coordinates x=597 px, y=455 px
1686487050.4263477 Coordinates x=597 px, y=455 px
1686487050.4419801 Coordinates x=600 px, y=455 px
1686487050.4579406 Coordinates x=600 px, y=455 px
1686487050.4823415 Coordinates x=601 px, y=454 px
1686487050.4981043 Coordinates x=603 px, y=454 px
1686487050.5138662 Coordinates x=603 px, y=454 px
1686487050.5295532 Coordinates x=603 px, y=453 px
1686487050.5450146 Coordinates x=603 px, y=453 px
1686487050.5607843 Coordinates x=603 px, y=453 px
1686487050.5764632 Coordinates x=604 px, y=452 px
1686487050.5923648 Coordinates x=604 px, y=452 px
1686487050.6080873 Coordinates x=574 px, y=447 px
1686487050.623828 Coordinates x=574 px, y=447 px
1686487050.6394625 Coordinates x=513 px, y=434 px
1686487050.6550684 Coordinates x=513 px, y=434 px
1686487050.670674 Coordinates x=474 px, y=426 px
1686487050.6843207 Coordinates x=474 px, y=426 px
1686487050.7000563 Coordinates x=449 px, y=423 px
1686487050.7159052 Coordinates x=449 px, y=423 px
1686487050.731086 Coordinates x=415 px, y=411 px
1686487050.7467134 Coordinates x=415 px, y=411 px
1686487050.761869 Coordinates x=389 px, y=407 px
1686487050.7776608 Coordinates x=389 px, y=407 px
1686487050.7931247 Coordinates x=371 px, y=404 px
1686487050.8088892 Coordinates x=371 px, y=404 px
1686487050.8242557 Coordinates x=371 px, y=404 px
1686487050.8392732 Coordinates x=357 px, y=401 px
1686487050.8551354 Coordinates x=357 px, y=401 px
1686487050.870971 Coordinates x=345 px, y=394 px
1686487050.8870046 Coordinates x=345 px, y=394 px
