1686486663.187127 Coordinates x=1185 px, y=536 px
1686486663.206893 Coordinates x=1185 px, y=536 px
1686486663.2222445 Coordinates x=1187 px, y=531 px
1686486663.2378845 Coordinates x=1187 px, y=531 px
1686486663.253473 Coordinates x=1190 px, y=530 px
1686486663.269183 Coordinates x=1190 px, y=530 px
1686486663.2844584 Coordinates x=1191 px, y=526 px
1686486663.300415 Coordinates x=1191 px, y=526 px
1686486663.3159468 Coordinates x=1195 px, y=523 px
1686486663.3313107 Coordinates x=1195 px, y=523 px
1686486663.347254 Coordinates x=1198 px, y=522 px
1686486663.3627586 Coordinates x=1198 px, y=522 px
1686486663.3785293 Coordinates x=1201 px, y=522 px
1686486663.394634 Coordinates x=1201 px, y=522 px
1686486663.4102733 Coordinates x=1203 px, y=523 px
1686486663.426039 Coordinates x=1203 px, y=523 px
1686486663.4412203 Coordinates x=1205 px, y=523 px
1686486663.4571657 Coordinates x=1205 px, y=523 px
1686486663.4727836 Coordinates x=1205 px, y=523 px
1686486663.4887104 Coordinates x=1207 px, y=524 px
1686486663.504352 Coordinates x=1207 px, y=524 px
1686486663.5197976 Coordinates x=1207 px, y=525 px
1686486663.5356557 Coordinates x=1207 px, y=525 px
1686486663.5508344 Coordinates x=1209 px, y=526 px
1686486663.5664167 Coordinates x=1209 px, y=526 px
1686486663.582515 Coordinates x=1213 px, y=529 px
1686486663.598262 Coordinates x=1213 px, y=529 px
1686486663.6144116 Coordinates x=1219 px, y=532 px
1686486663.629483 Coordinates x=1219 px, y=532 px
1686486663.6449635 Coordinates x=1230 px, y=546 px
1686486663.6609254 Coordinates x=1230 px, y=546 px
1686486663.6762676 Coordinates x=1230 px, y=546 px
1686486663.6917584 Coordinates x=1238 px, y=559 px
1686486663.7074327 Coordinates x=1238 px, y=559 px
1686486663.7236006 Coordinates x=1241 px, y=566 px
1686486663.7394195 Coordinates x=1241 px, y=566 px
1686486663.7548633 Coordinates x=1237 px, y=576 px
1686486663.7700753 Coordinates x=1237 px, y=576 px
1686486663.7859163 Coordinates x=1235 px, y=591 px
1686486663.8016453 Coordinates x=1235 px, y=591 px
1686486663.8174107 Coordinates x=1232 px, y=596 px
1686486663.8333645 Coordinates x=1232 px, y=596 px
1686486663.8483474 Coordinates x=1231 px, y=595 px
1686486663.8738816 Coordinates x=1231 px, y=595 px
1686486663.8895812 Coordinates x=1229 px, y=559 px
