1687693666.886381 Coordinates x=1055 px, y=691 px
1687693666.9032755 Coordinates x=1055 px, y=691 px
1687693666.918587 Coordinates x=1070 px, y=685 px
1687693666.9341679 Coordinates x=1070 px, y=685 px
1687693666.9495907 Coordinates x=1086 px, y=686 px
1687693666.9676192 Coordinates x=1086 px, y=686 px
1687693666.983056 Coordinates x=1094 px, y=681 px
1687693667.0012145 Coordinates x=1094 px, y=681 px
1687693667.016912 Coordinates x=1096 px, y=680 px
1687693667.0325367 Coordinates x=1096 px, y=680 px
1687693667.048231 Coordinates x=1100 px, y=674 px
1687693667.0640354 Coordinates x=1100 px, y=674 px
1687693667.0794709 Coordinates x=1100 px, y=674 px
1687693667.1024244 Coordinates x=1101 px, y=638 px
1687693667.11761 Coordinates x=1073 px, y=575 px
1687693667.1335943 Coordinates x=1073 px, y=575 px
1687693667.1489031 Coordinates x=1021 px, y=535 px
1687693667.164168 Coordinates x=1021 px, y=535 px
1687693667.179511 Coordinates x=1021 px, y=535 px
1687693667.1954947 Coordinates x=953 px, y=501 px
1687693667.210811 Coordinates x=953 px, y=501 px
1687693667.2264636 Coordinates x=945 px, y=496 px
1687693667.2424152 Coordinates x=945 px, y=496 px
1687693667.257803 Coordinates x=931 px, y=482 px
1687693667.273239 Coordinates x=931 px, y=482 px
1687693667.2888708 Coordinates x=925 px, y=475 px
1687693667.3043642 Coordinates x=925 px, y=475 px
1687693667.3199716 Coordinates x=899 px, y=465 px
1687693667.3359823 Coordinates x=899 px, y=465 px
1687693667.3513596 Coordinates x=791 px, y=424 px
1687693667.3666456 Coordinates x=791 px, y=424 px
1687693667.3818166 Coordinates x=725 px, y=405 px
1687693667.3973136 Coordinates x=725 px, y=405 px
1687693667.4132652 Coordinates x=696 px, y=398 px
1687693667.4282422 Coordinates x=696 px, y=398 px
1687693667.443954 Coordinates x=696 px, y=398 px
1687693667.4599152 Coordinates x=678 px, y=397 px
1687693667.4753935 Coordinates x=678 px, y=397 px
1687693667.490241 Coordinates x=658 px, y=391 px
1687693667.5063093 Coordinates x=658 px, y=391 px
1687693667.5217514 Coordinates x=629 px, y=377 px
1687693667.5373762 Coordinates x=629 px, y=377 px
1687693667.5531194 Coordinates x=599 px, y=358 px
1687693667.5683393 Coordinates x=599 px, y=358 px
1687693667.5837355 Coordinates x=574 px, y=344 px
1687693667.5992098 Coordinates x=574 px, y=344 px
1687693667.6142123 Coordinates x=574 px, y=344 px
1687693667.6301177 Coordinates x=548 px, y=331 px
1687693667.6519115 Coordinates x=548 px, y=331 px
1687693667.6679194 Coordinates x=542 px, y=320 px
1687693667.6839004 Coordinates x=516 px, y=297 px
1687693667.6996467 Coordinates x=516 px, y=297 px
1687693667.7150583 Coordinates x=502 px, y=289 px
1687693667.7306347 Coordinates x=502 px, y=289 px
