1687693795.7610915 Coordinates x=8 px, y=761 px
1687693795.776433 Coordinates x=8 px, y=761 px
1687693795.7920103 Coordinates x=7 px, y=759 px
1687693795.807167 Coordinates x=7 px, y=759 px
1687693795.8230944 Coordinates x=7 px, y=759 px
1687693795.8384485 Coordinates x=7 px, y=759 px
1687693795.866481 Coordinates x=7 px, y=757 px
1687693795.8813927 Coordinates x=7 px, y=757 px
1687693795.8968036 Coordinates x=6 px, y=750 px
1687693795.9134576 Coordinates x=6 px, y=750 px
1687693795.9325101 Coordinates x=511 px, y=532 px
1687693795.947849 Coordinates x=511 px, y=532 px
1687693795.9635081 Coordinates x=757 px, y=430 px
1687693795.984262 Coordinates x=757 px, y=430 px
1687693796.0001147 Coordinates x=822 px, y=385 px
1687693796.01601 Coordinates x=822 px, y=385 px
1687693796.0318162 Coordinates x=848 px, y=365 px
1687693796.0473359 Coordinates x=848 px, y=365 px
1687693796.066405 Coordinates x=861 px, y=355 px
1687693796.0821216 Coordinates x=861 px, y=355 px
1687693796.0976412 Coordinates x=877 px, y=349 px
1687693796.1130989 Coordinates x=877 px, y=349 px
1687693796.1290178 Coordinates x=886 px, y=347 px
1687693796.1442158 Coordinates x=886 px, y=347 px
1687693796.1599936 Coordinates x=898 px, y=347 px
1687693796.175382 Coordinates x=898 px, y=347 px
1687693796.1912496 Coordinates x=971 px, y=328 px
1687693796.2064795 Coordinates x=971 px, y=328 px
1687693796.221687 Coordinates x=1058 px, y=313 px
1687693796.2371333 Coordinates x=1058 px, y=313 px
1687693796.2522898 Coordinates x=1090 px, y=307 px
1687693796.2681417 Coordinates x=1090 px, y=307 px
1687693796.284212 Coordinates x=1108 px, y=306 px
1687693796.3001053 Coordinates x=1108 px, y=306 px
1687693796.3161545 Coordinates x=1119 px, y=303 px
1687693796.3319297 Coordinates x=1119 px, y=303 px
1687693796.3476841 Coordinates x=1119 px, y=303 px
1687693796.3633783 Coordinates x=1138 px, y=305 px
1687693796.3793614 Coordinates x=1138 px, y=305 px
1687693796.3948345 Coordinates x=1149 px, y=305 px
1687693796.4108324 Coordinates x=1149 px, y=305 px
1687693796.4260874 Coordinates x=1155 px, y=308 px
1687693796.4409866 Coordinates x=1155 px, y=308 px
1687693796.4568486 Coordinates x=1162 px, y=313 px
1687693796.4722552 Coordinates x=1162 px, y=313 px
1687693796.4884355 Coordinates x=1162 px, y=313 px
1687693796.5040083 Coordinates x=1166 px, y=312 px
1687693796.5198503 Coordinates x=1167 px, y=312 px
1687693796.5358036 Coordinates x=1167 px, y=312 px
1687693796.5519245 Coordinates x=1167 px, y=312 px
1687693796.567762 Coordinates x=1160 px, y=308 px
1687693796.5829282 Coordinates x=1160 px, y=308 px
1687693796.5983083 Coordinates x=1142 px, y=303 px
1687693796.6133318 Coordinates x=1142 px, y=303 px
1687693796.629441 Coordinates x=1116 px, y=295 px
1687693796.6442566 Coordinates x=1116 px, y=295 px
1687693796.6599998 Coordinates x=1099 px, y=297 px
1687693796.675459 Coordinates x=1099 px, y=297 px
1687693796.6916351 Coordinates x=1092 px, y=299 px
1687693796.7068522 Coordinates x=1092 px, y=299 px
1687693796.722938 Coordinates x=1087 px, y=301 px
1687693796.7390096 Coordinates x=1087 px, y=301 px
1687693796.754959 Coordinates x=1084 px, y=308 px
1687693796.7707705 Coordinates x=1084 px, y=308 px
1687693796.7856925 Coordinates x=1084 px, y=308 px
1687693796.8014448 Coordinates x=1084 px, y=308 px
1687693796.8166509 Coordinates x=1084 px, y=308 px
1687693796.832367 Coordinates x=1078 px, y=312 px
1687693796.8483973 Coordinates x=1073 px, y=318 px
1687693796.8641229 Coordinates x=1072 px, y=328 px
1687693796.8798788 Coordinates x=1072 px, y=328 px
1687693796.900318 Coordinates x=1072 px, y=328 px
1687693796.9165573 Coordinates x=1082 px, y=330 px
1687693796.932437 Coordinates x=1096 px, y=333 px
1687693796.9480546 Coordinates x=1096 px, y=333 px
1687693796.963702 Coordinates x=1096 px, y=333 px
1687693796.9793053 Coordinates x=1120 px, y=333 px
1687693796.994922 Coordinates x=1138 px, y=346 px
1687693797.0105474 Coordinates x=1138 px, y=346 px
1687693797.0264986 Coordinates x=1138 px, y=346 px
1687693797.0423634 Coordinates x=1169 px, y=371 px
1687693797.0579734 Coordinates x=1249 px, y=408 px
1687693797.0735857 Coordinates x=1249 px, y=408 px
1687693797.0892692 Coordinates x=1249 px, y=408 px
1687693797.106716 Coordinates x=1249 px, y=408 px
1687693797.1226215 Coordinates x=1310 px, y=423 px
1687693797.1384563 Coordinates x=1351 px, y=431 px
1687693797.15405 Coordinates x=1351 px, y=431 px
1687693797.169667 Coordinates x=1351 px, y=431 px
1687693797.1852453 Coordinates x=1383 px, y=447 px
1687693797.2007735 Coordinates x=1394 px, y=452 px
1687693797.216893 Coordinates x=1394 px, y=452 px
1687693797.232643 Coordinates x=1394 px, y=452 px
1687693797.2483664 Coordinates x=1398 px, y=453 px
1687693797.2639902 Coordinates x=1408 px, y=444 px
1687693797.2796054 Coordinates x=1408 px, y=444 px
1687693797.2951505 Coordinates x=1408 px, y=444 px
1687693797.3107135 Coordinates x=1418 px, y=434 px
1687693797.3269792 Coordinates x=1432 px, y=428 px
1687693797.3428202 Coordinates x=1432 px, y=428 px
1687693797.3583267 Coordinates x=1432 px, y=428 px
1687693797.3740413 Coordinates x=1433 px, y=426 px
1687693797.3896525 Coordinates x=1423 px, y=423 px
1687693797.405338 Coordinates x=1423 px, y=423 px
1687693797.4214942 Coordinates x=1423 px, y=423 px
1687693797.43721 Coordinates x=1423 px, y=423 px
1687693797.4529285 Coordinates x=1358 px, y=409 px
1687693797.4684653 Coordinates x=1278 px, y=411 px
1687693797.4840348 Coordinates x=1278 px, y=411 px
1687693797.4998376 Coordinates x=1245 px, y=414 px
1687693797.5154617 Coordinates x=1245 px, y=414 px
1687693797.5316534 Coordinates x=1216 px, y=415 px
1687693797.547489 Coordinates x=1216 px, y=415 px
1687693797.563053 Coordinates x=1204 px, y=415 px
1687693797.5787504 Coordinates x=1204 px, y=415 px
1687693797.5943615 Coordinates x=1203 px, y=418 px
1687693797.6099555 Coordinates x=1203 px, y=418 px
1687693797.626209 Coordinates x=1197 px, y=421 px
1687693797.6420233 Coordinates x=1197 px, y=421 px
1687693797.65765 Coordinates x=1202 px, y=431 px
1687693797.6732585 Coordinates x=1202 px, y=431 px
1687693797.6889422 Coordinates x=1239 px, y=450 px
1687693797.7045515 Coordinates x=1239 px, y=450 px
1687693797.7208343 Coordinates x=1239 px, y=450 px
1687693797.736671 Coordinates x=1239 px, y=450 px
1687693797.7522156 Coordinates x=1239 px, y=450 px
1687693797.7677383 Coordinates x=1298 px, y=473 px
1687693797.7834587 Coordinates x=1332 px, y=481 px
1687693797.7991788 Coordinates x=1332 px, y=481 px
1687693797.814785 Coordinates x=1332 px, y=481 px
1687693797.8310199 Coordinates x=1359 px, y=482 px
1687693797.8468587 Coordinates x=1387 px, y=485 px
1687693797.8624825 Coordinates x=1387 px, y=485 px
1687693797.8780293 Coordinates x=1387 px, y=485 px
1687693797.8936417 Coordinates x=1439 px, y=491 px
1687693797.909368 Coordinates x=1475 px, y=486 px
1687693797.9255648 Coordinates x=1475 px, y=486 px
1687693797.9413743 Coordinates x=1475 px, y=486 px
1687693797.957003 Coordinates x=1475 px, y=486 px
1687693797.9726157 Coordinates x=1524 px, y=486 px
1687693797.9882555 Coordinates x=1560 px, y=485 px
1687693798.0039012 Coordinates x=1585 px, y=484 px
