1687693787.4804542 Coordinates x=1232 px, y=372 px
1687693787.502758 Coordinates x=1240 px, y=365 px
1687693787.518774 Coordinates x=1240 px, y=365 px
1687693787.5344934 Coordinates x=1246 px, y=367 px
1687693787.5505106 Coordinates x=1246 px, y=367 px
1687693787.567791 Coordinates x=1249 px, y=367 px
1687693787.583657 Coordinates x=1249 px, y=367 px
1687693787.6007228 Coordinates x=1250 px, y=367 px
1687693787.6165574 Coordinates x=1250 px, y=367 px
1687693787.632186 Coordinates x=1250 px, y=367 px
1687693787.647823 Coordinates x=1250 px, y=367 px
1687693787.663267 Coordinates x=1250 px, y=365 px
1687693787.6790738 Coordinates x=1250 px, y=365 px
1687693787.6946929 Coordinates x=1250 px, y=364 px
1687693787.7110221 Coordinates x=1250 px, y=364 px
1687693787.7268615 Coordinates x=1253 px, y=363 px
1687693787.7424924 Coordinates x=1253 px, y=363 px
1687693787.758086 Coordinates x=1257 px, y=363 px
1687693787.773657 Coordinates x=1257 px, y=363 px
1687693787.7893705 Coordinates x=1263 px, y=365 px
1687693787.8041246 Coordinates x=1263 px, y=365 px
1687693787.819968 Coordinates x=1263 px, y=365 px
1687693787.83595 Coordinates x=1265 px, y=364 px
1687693787.8513098 Coordinates x=1268 px, y=360 px
1687693787.8670895 Coordinates x=1268 px, y=360 px
1687693787.8830998 Coordinates x=1268 px, y=360 px
1687693787.8986259 Coordinates x=1268 px, y=354 px
1687693787.9146311 Coordinates x=1268 px, y=354 px
1687693787.930655 Coordinates x=1266 px, y=346 px
1687693787.94666 Coordinates x=1266 px, y=346 px
1687693787.9626827 Coordinates x=1260 px, y=335 px
1687693787.9780173 Coordinates x=1260 px, y=335 px
1687693787.9932775 Coordinates x=1267 px, y=322 px
1687693788.0088727 Coordinates x=1267 px, y=322 px
1687693788.0241377 Coordinates x=1280 px, y=315 px
1687693788.0397575 Coordinates x=1280 px, y=315 px
1687693788.0544572 Coordinates x=1306 px, y=311 px
1687693788.0705376 Coordinates x=1306 px, y=311 px
1687693788.0856597 Coordinates x=1329 px, y=310 px
1687693788.1018705 Coordinates x=1329 px, y=310 px
1687693788.1170664 Coordinates x=1348 px, y=311 px
1687693788.13282 Coordinates x=1348 px, y=311 px
1687693788.1480327 Coordinates x=1348 px, y=311 px
1687693788.1636744 Coordinates x=1372 px, y=313 px
1687693788.1791773 Coordinates x=1372 px, y=313 px
1687693788.2001297 Coordinates x=1379 px, y=313 px
1687693788.2159817 Coordinates x=1379 px, y=313 px
1687693788.2316108 Coordinates x=1377 px, y=318 px
1687693788.24723 Coordinates x=1377 px, y=318 px
1687693788.2628546 Coordinates x=1367 px, y=331 px
1687693788.2784812 Coordinates x=1367 px, y=331 px
1687693788.2940793 Coordinates x=1350 px, y=343 px
1687693788.310308 Coordinates x=1350 px, y=343 px
1687693788.3260648 Coordinates x=1340 px, y=351 px
1687693788.341689 Coordinates x=1340 px, y=351 px
1687693788.3573737 Coordinates x=1325 px, y=374 px
1687693788.372987 Coordinates x=1325 px, y=374 px
1687693788.388609 Coordinates x=1303 px, y=393 px
1687693788.4045587 Coordinates x=1303 px, y=393 px
1687693788.42041 Coordinates x=1287 px, y=411 px
1687693788.4358327 Coordinates x=1287 px, y=411 px
1687693788.4515536 Coordinates x=1287 px, y=411 px
1687693788.467232 Coordinates x=1279 px, y=419 px
1687693788.4828794 Coordinates x=1279 px, y=419 px
1687693788.4987547 Coordinates x=1273 px, y=425 px
1687693788.5145693 Coordinates x=1273 px, y=425 px
1687693788.5302408 Coordinates x=1279 px, y=427 px
1687693788.54581 Coordinates x=1279 px, y=427 px
1687693788.5614882 Coordinates x=1309 px, y=432 px
1687693788.577092 Coordinates x=1309 px, y=432 px
1687693788.5927339 Coordinates x=1336 px, y=433 px
1687693788.608657 Coordinates x=1336 px, y=433 px
1687693788.6244965 Coordinates x=1354 px, y=445 px
