timestamp,x,y
1686400548.186945,1168,-163
1686400548.2027142,1170,-161
1686400548.2179453,1170,-161
1686400548.2332401,1173,-160
1686400548.2485328,1173,-160
1686400548.2634351,1173,-160
1686400548.2785296,1181,-159
1686400548.2941499,1181,-159
1686400548.309335,1191,-154
1686400548.325423,1191,-154
1686400548.341228,1195,-154
1686400548.3567305,1195,-154
1686400548.3723783,1197,-155
1686400548.3875165,1197,-155
1686400548.4027624,1198,-155
1686400548.4187083,1198,-155
1686400548.4347064,1198,-155
1686400548.4508164,1198,-155
1686400548.4660425,1198,-154
1686400548.481553,1198,-154
1686400548.4975421,1202,-150
1686400548.513539,1202,-150
1686400548.5295808,1202,-150
1686400548.545255,1202,-144
1686400548.561183,1202,-144
1686400548.5772982,1197,-136
1686400548.5929277,1197,-136
1686400548.6089165,1169,-118
1686400548.6239183,1169,-118
1686400548.6393814,1151,-97
1686400548.6553516,1151,-97
1686400548.6705508,1134,-89
1686400548.6862776,1134,-89
1686400548.7019157,1110,-78
1686400548.7175596,1110,-78
1686400548.7333784,949,-64
1686400548.7484803,949,-64
1686400548.7636435,815,-53
1686400548.7790256,815,-53
1686400548.7945578,772,-51
1686400548.8097095,772,-51
1686400548.8252194,742,-54
1686400548.8415775,742,-54
1686400548.8570845,742,-54
1686400548.87271,703,-61
1686400548.888387,703,-61
1686400548.903707,668,-59
1686400548.919404,668,-59
1686400548.9345677,652,-55
1686400548.9497192,652,-55
1686400548.965081,644,-54
1686400548.9805872,644,-54
1686400548.9961984,644,-54
1686400549.0118825,642,-54
1686400549.0269094,642,-54
1686400549.0429657,639,-53
1686400549.0577402,639,-53
1686400549.0737576,635,-52
1686400549.0887794,635,-52
1686400549.1046689,627,-50
1686400549.1205993,627,-50
1686400549.1365752,620,-44
1686400549.1519942,620,-44
1686400549.1671925,618,-43
1686400549.183018,618,-43
1686400549.1990569,614,-41
1686400549.214564,614,-41
1686400549.2306652,614,-41
1686400549.246083,609,-39
1686400549.2616546,606,-35
1686400549.2768633,606,-35
1686400549.2922738,590,-28
1686400549.3082035,590,-28
1686400549.3232644,590,-28
1686400549.3392718,588,-29
1686400549.3553166,588,-29
1686400549.371139,588,-29
1686400549.3863118,588,-29
1686400549.401894,588,-29
1686400549.416648,588,-29
1686400549.4319482,598,-30
1686400549.4469948,598,-30
1686400549.46255,628,-28
1686400549.4772842,628,-28
1686400549.4933596,691,-21
1686400549.5092802,691,-21
1686400549.524401,691,-21
1686400549.5398493,734,-19
1686400549.5552948,734,-19
1686400549.5707126,772,-24
1686400549.5863273,772,-24
1686400549.6019118,816,-20
1686400549.6176558,816,-20
1686400549.6334345,833,-18
1686400549.6489506,833,-18
1686400549.6649828,838,-21
1686400549.6805906,838,-21
1686400549.6964488,843,-31
1686400549.7125533,843,-31
1686400549.7279787,862,-39
1686400549.743704,862,-39
1686400549.7594075,918,-43
1686400549.7745814,918,-43
1686400549.7902522,918,-43
1686400549.806593,952,-43
1686400549.8220065,952,-43
1686400549.837203,980,-47
1686400549.8523338,980,-47
1686400549.8682897,999,-50
1686400549.884319,999,-50
1686400549.9002244,1018,-50
1686400549.915358,1018,-50
1686400549.931519,1040,-47
1686400549.9475386,1040,-47
1686400549.9635372,1040,-47
1686400549.9795685,1075,-40
1686400549.995349,1132,-26
1686400550.0113878,1132,-26
1686400550.0273921,1132,-26
1686400550.0433846,1157,-29
1686400550.0593858,1157,-29
1686400550.0754094,1169,-29
1686400550.0910504,1169,-29
1686400550.1062067,1199,-29
1686400550.1220646,1199,-29
1686400550.1374097,1214,-27
1686400550.1528468,1214,-27
1686400550.1680586,1220,-23
1686400550.1833355,1220,-23
1686400550.1984558,1223,-18
1686400550.2144518,1223,-18
1686400550.2293527,1223,-18
1686400550.2449825,1225,-16
1686400550.2604399,1225,-16
1686400550.2758515,1225,-15
1686400550.291735,1225,-15
1686400550.3071005,1225,-14
1686400550.3231382,1225,-14
1686400550.33809,1223,-13
1686400550.3540833,1223,-13
1686400550.369695,1222,-13
1686400550.3855116,1222,-13
1686400550.40095,1218,-11
1686400550.417017,1218,-11
1686400550.4331138,1216,-11
1686400550.4482944,1216,-11
1686400550.4642978,1216,-11
1686400550.4802856,1216,-11
1686400550.4958596,1214,-12
1686400550.5119112,1214,-12
1686400550.5279186,1214,-12
1686400550.54392,1197,-7
1686400550.559918,1197,-7
1686400550.5759842,1193,-7
1686400550.5915918,1193,-7
1686400550.6075923,1193,-7
1686400550.6234899,1193,-7
1686400550.6386144,1193,-8
1686400550.6544828,1193,-8
1686400550.670541,1194,-10
1686400550.6861863,1194,-10
1686400550.7022395,1211,-23
1686400550.7179863,1211,-23
1686400550.7342508,1269,-44
1686400550.7502642,1269,-44
1686400550.76626,1326,-52
1686400550.7813237,1326,-52
1686400550.796589,1326,-52
1686400550.8125987,1376,-63
1686400550.8276002,1403,-73
1686400550.8435855,1403,-73
1686400550.8592489,1403,-73
1686400550.874796,1415,-78
1686400550.8907616,1415,-78
1686400550.906694,1432,-78
1686400550.9226096,1432,-78
1686400550.9376469,1454,-83
1686400550.9532025,1454,-83
1686400550.9688575,1465,-85
1686400550.984619,1465,-85
1686400551.000456,1474,-81
1686400551.0151389,1474,-81
1686400551.0310597,1484,-76
1686400551.0465562,1484,-76
1686400551.0623577,1484,-76
1686400551.0775816,1493,-72
1686400551.0930443,1493,-72
1686400551.1089957,1497,-71
1686400551.1240659,1497,-71
1686400551.1400337,1503,-68
1686400551.1555157,1503,-68
1686400551.1712234,1510,-66
1686400551.186475,1510,-66
1686400551.2024574,1518,-62
1686400551.2175155,1518,-62
1686400551.2328444,1540,-55
1686400551.2485132,1540,-55
1686400551.2641318,1590,-41
1686400551.2795265,1590,-41
