1686480443.113854 Coordinates x=620 px, y=584 px
1686480443.1344585 Coordinates x=620 px, y=584 px
1686480443.1500309 Coordinates x=623 px, y=575 px
1686480443.166021 Coordinates x=623 px, y=575 px
1686480443.1817064 Coordinates x=625 px, y=570 px
1686480443.1973522 Coordinates x=625 px, y=570 px
1686480443.213016 Coordinates x=627 px, y=564 px
1686480443.2284286 Coordinates x=627 px, y=564 px
1686480443.243796 Coordinates x=630 px, y=555 px
1686480443.2587605 Coordinates x=630 px, y=555 px
1686480443.2738476 Coordinates x=635 px, y=547 px
1686480443.2898724 Coordinates x=635 px, y=547 px
1686480443.30523 Coordinates x=641 px, y=539 px
1686480443.3207347 Coordinates x=641 px, y=539 px
1686480443.3487923 Coordinates x=644 px, y=535 px
1686480443.3644173 Coordinates x=644 px, y=535 px
1686480443.380107 Coordinates x=647 px, y=531 px
1686480443.395417 Coordinates x=647 px, y=531 px
1686480443.415399 Coordinates x=647 px, y=531 px
1686480443.4316058 Coordinates x=653 px, y=526 px
1686480443.447405 Coordinates x=657 px, y=523 px
1686480443.4630506 Coordinates x=657 px, y=523 px
1686480443.4786656 Coordinates x=659 px, y=518 px
1686480443.4943144 Coordinates x=659 px, y=518 px
1686480443.509953 Coordinates x=659 px, y=516 px
1686480443.5251548 Coordinates x=659 px, y=516 px
1686480443.5410018 Coordinates x=660 px, y=514 px
1686480443.5566063 Coordinates x=660 px, y=514 px
1686480443.5722306 Coordinates x=658 px, y=512 px
1686480443.5876837 Coordinates x=658 px, y=512 px
1686480443.6035144 Coordinates x=653 px, y=508 px
1686480443.61903 Coordinates x=653 px, y=508 px
1686480443.6352623 Coordinates x=643 px, y=506 px
1686480443.650975 Coordinates x=643 px, y=506 px
1686480443.6666157 Coordinates x=643 px, y=506 px
1686480443.6823523 Coordinates x=628 px, y=503 px
1686480443.6979706 Coordinates x=628 px, y=503 px
1686480443.7136233 Coordinates x=613 px, y=499 px
1686480443.7295542 Coordinates x=613 px, y=499 px
1686480443.7454078 Coordinates x=601 px, y=497 px
1686480443.7610312 Coordinates x=601 px, y=497 px
1686480443.776636 Coordinates x=598 px, y=495 px
1686480443.7922406 Coordinates x=598 px, y=495 px
1686480443.8078911 Coordinates x=595 px, y=493 px
1686480443.823486 Coordinates x=595 px, y=493 px
1686480443.8392882 Coordinates x=594 px, y=493 px
1686480443.855104 Coordinates x=594 px, y=493 px
1686480443.870733 Coordinates x=595 px, y=493 px
1686480443.8863902 Coordinates x=595 px, y=493 px
1686480443.9020112 Coordinates x=595 px, y=493 px
1686480443.917439 Coordinates x=602 px, y=493 px
1686480443.9331691 Coordinates x=602 px, y=493 px
1686480443.9489276 Coordinates x=610 px, y=493 px
1686480443.964561 Coordinates x=610 px, y=493 px
1686480443.980084 Coordinates x=615 px, y=492 px
1686480443.995885 Coordinates x=615 px, y=492 px
1686480444.0115063 Coordinates x=626 px, y=489 px
1686480444.0272286 Coordinates x=626 px, y=489 px
1686480444.0430772 Coordinates x=637 px, y=481 px
1686480444.0586927 Coordinates x=637 px, y=481 px
1686480444.074326 Coordinates x=649 px, y=472 px
1686480444.08983 Coordinates x=649 px, y=472 px
1686480444.1058402 Coordinates x=658 px, y=467 px
1686480444.1276054 Coordinates x=658 px, y=467 px
1686480444.1474633 Coordinates x=663 px, y=463 px
1686480444.1630778 Coordinates x=663 px, y=463 px
1686480444.1788096 Coordinates x=668 px, y=457 px
1686480444.194411 Coordinates x=668 px, y=457 px
1686480444.2100213 Coordinates x=669 px, y=456 px
1686480444.2256484 Coordinates x=669 px, y=456 px
1686480444.2418993 Coordinates x=671 px, y=455 px
1686480444.2577438 Coordinates x=671 px, y=455 px
1686480444.273369 Coordinates x=671 px, y=455 px
1686480444.288906 Coordinates x=671 px, y=455 px
1686480444.3045812 Coordinates x=671 px, y=454 px
1686480444.3202074 Coordinates x=671 px, y=454 px
1686480444.3360791 Coordinates x=671 px, y=453 px
1686480444.3518758 Coordinates x=671 px, y=453 px
1686480444.3677168 Coordinates x=677 px, y=447 px
1686480444.3831966 Coordinates x=677 px, y=447 px
1686480444.399102 Coordinates x=677 px, y=447 px
1686480444.4141517 Coordinates x=686 px, y=444 px
1686480444.4293554 Coordinates x=686 px, y=444 px
1686480444.4483745 Coordinates x=705 px, y=440 px
1686480444.464101 Coordinates x=705 px, y=440 px
1686480444.4797306 Coordinates x=719 px, y=436 px
1686480444.4953542 Coordinates x=719 px, y=436 px
1686480444.5109742 Coordinates x=728 px, y=433 px
1686480444.5266116 Coordinates x=728 px, y=433 px
1686480444.5425045 Coordinates x=739 px, y=433 px
1686480444.5583696 Coordinates x=739 px, y=433 px
1686480444.5739956 Coordinates x=749 px, y=435 px
1686480444.589538 Coordinates x=749 px, y=435 px
1686480444.6052315 Coordinates x=769 px, y=440 px
1686480444.6208868 Coordinates x=769 px, y=440 px
1686480444.636867 Coordinates x=801 px, y=444 px
1686480444.6527274 Coordinates x=801 px, y=444 px
1686480444.668343 Coordinates x=801 px, y=444 px
1686480444.683907 Coordinates x=812 px, y=466 px
1686480444.6995249 Coordinates x=812 px, y=466 px
1686480444.7152436 Coordinates x=816 px, y=486 px
1686480444.7312496 Coordinates x=816 px, y=486 px
1686480444.7471201 Coordinates x=817 px, y=498 px
1686480444.7625883 Coordinates x=817 px, y=498 px
1686480444.77838 Coordinates x=816 px, y=504 px
1686480444.793778 Coordinates x=816 px, y=504 px
1686480444.8096287 Coordinates x=816 px, y=504 px
1686480444.8252442 Coordinates x=817 px, y=509 px
1686480444.84125 Coordinates x=828 px, y=518 px
1686480444.8570268 Coordinates x=828 px, y=518 px
1686480444.8727486 Coordinates x=849 px, y=525 px
1686480444.8882132 Coordinates x=849 px, y=525 px
1686480444.9039767 Coordinates x=885 px, y=524 px
1686480444.919483 Coordinates x=885 px, y=524 px
1686480444.9354436 Coordinates x=885 px, y=524 px
1686480444.9512236 Coordinates x=916 px, y=518 px
1686480444.9668493 Coordinates x=945 px, y=511 px
1686480444.9825728 Coordinates x=945 px, y=511 px
1686480444.998158 Coordinates x=945 px, y=511 px
1686480445.0138125 Coordinates x=958 px, y=504 px
1686480445.0294552 Coordinates x=958 px, y=504 px
1686480445.045787 Coordinates x=964 px, y=500 px
1686480445.0616674 Coordinates x=964 px, y=500 px
1686480445.0772955 Coordinates x=970 px, y=496 px
1686480445.0929224 Coordinates x=970 px, y=496 px
1686480445.108501 Coordinates x=976 px, y=493 px
1686480445.1241248 Coordinates x=976 px, y=493 px
1686480445.1400812 Coordinates x=984 px, y=491 px
1686480445.1557672 Coordinates x=984 px, y=491 px
1686480445.1716006 Coordinates x=990 px, y=489 px
1686480445.187114 Coordinates x=990 px, y=489 px
1686480445.2026415 Coordinates x=993 px, y=487 px
1686480445.2189062 Coordinates x=993 px, y=487 px
1686480445.2347913 Coordinates x=993 px, y=486 px
1686480445.2505944 Coordinates x=993 px, y=486 px
1686480445.2661297 Coordinates x=993 px, y=486 px
1686480445.2819223 Coordinates x=993 px, y=485 px
1686480445.2975478 Coordinates x=993 px, y=485 px
1686480445.3130023 Coordinates x=994 px, y=485 px
1686480445.3287816 Coordinates x=994 px, y=485 px
1686480445.3450458 Coordinates x=1009 px, y=483 px
1686480445.3608859 Coordinates x=1009 px, y=483 px
1686480445.3765225 Coordinates x=1031 px, y=486 px
1686480445.3921368 Coordinates x=1031 px, y=486 px
1686480445.4077961 Coordinates x=1059 px, y=484 px
1686480445.4232676 Coordinates x=1059 px, y=484 px
1686480445.4391434 Coordinates x=1091 px, y=486 px
1686480445.4548788 Coordinates x=1091 px, y=486 px
1686480445.4706411 Coordinates x=1121 px, y=484 px
1686480445.486269 Coordinates x=1121 px, y=484 px
1686480445.5018618 Coordinates x=1137 px, y=477 px
1686480445.5174181 Coordinates x=1137 px, y=477 px
1686480445.5332165 Coordinates x=1150 px, y=476 px
1686480445.5490007 Coordinates x=1150 px, y=476 px
1686480445.5645285 Coordinates x=1183 px, y=472 px
1686480445.5801675 Coordinates x=1183 px, y=472 px
1686480445.5959685 Coordinates x=1183 px, y=472 px
1686480445.611594 Coordinates x=1297 px, y=467 px
1686480445.6272159 Coordinates x=1297 px, y=467 px
1686480445.643134 Coordinates x=1389 px, y=467 px
1686480445.6590157 Coordinates x=1389 px, y=467 px
1686480445.6744187 Coordinates x=1429 px, y=462 px
1686480445.6900458 Coordinates x=1429 px, y=462 px
1686480445.7058413 Coordinates x=1463 px, y=465 px
1686480445.7214756 Coordinates x=1463 px, y=465 px
1686480445.7377715 Coordinates x=1493 px, y=465 px
1686480445.753549 Coordinates x=1493 px, y=465 px
1686480445.7692652 Coordinates x=1518 px, y=462 px
1686480445.7847476 Coordinates x=1518 px, y=462 px
1686480445.8004575 Coordinates x=1528 px, y=459 px
1686480445.816055 Coordinates x=1528 px, y=459 px
1686480445.831648 Coordinates x=1528 px, y=459 px
1686480445.8475347 Coordinates x=1531 px, y=458 px
1686480445.8634186 Coordinates x=1531 px, y=458 px
1686480445.8790498 Coordinates x=1532 px, y=458 px
1686480445.8946836 Coordinates x=1532 px, y=458 px
1686480445.9102378 Coordinates x=1536 px, y=458 px
1686480445.9259226 Coordinates x=1536 px, y=458 px
1686480445.9422946 Coordinates x=1586 px, y=463 px
1686480445.9581668 Coordinates x=1586 px, y=463 px
1686480445.9737957 Coordinates x=1677 px, y=483 px
