1686479230.7257285 Coordinates x=906 px, y=440 px
1686479230.7454689 Coordinates x=977 px, y=380 px
1686479230.7660713 Coordinates x=977 px, y=380 px
1686479230.7822604 Coordinates x=1022 px, y=343 px
1686479230.8043082 Coordinates x=1022 px, y=343 px
1686479230.8199599 Coordinates x=1044 px, y=320 px
1686479230.8357646 Coordinates x=1044 px, y=320 px
1686479230.8513684 Coordinates x=1056 px, y=305 px
1686479230.8670244 Coordinates x=1056 px, y=305 px
1686479230.8825564 Coordinates x=1069 px, y=287 px
1686479230.898675 Coordinates x=1069 px, y=287 px
1686479230.9144166 Coordinates x=1080 px, y=270 px
1686479230.9299417 Coordinates x=1080 px, y=270 px
1686479230.9457786 Coordinates x=1090 px, y=229 px
1686479230.9614024 Coordinates x=1090 px, y=229 px
1686479230.9770148 Coordinates x=1079 px, y=165 px
1686479230.9926078 Coordinates x=1079 px, y=165 px
1686479231.0085151 Coordinates x=1065 px, y=125 px
1686479231.0243359 Coordinates x=1065 px, y=125 px
1686479231.0399253 Coordinates x=1055 px, y=101 px
1686479231.055482 Coordinates x=1055 px, y=101 px
1686479231.0712357 Coordinates x=1049 px, y=85 px
1686479231.0868711 Coordinates x=1049 px, y=85 px
1686479231.1027977 Coordinates x=1048 px, y=79 px
1686479231.1185608 Coordinates x=1048 px, y=79 px
1686479231.1342773 Coordinates x=1048 px, y=79 px
1686479231.149819 Coordinates x=1050 px, y=74 px
1686479231.165535 Coordinates x=1055 px, y=71 px
1686479231.1810422 Coordinates x=1055 px, y=71 px
1686479231.196679 Coordinates x=1055 px, y=71 px
1686479231.2128856 Coordinates x=1061 px, y=67 px
1686479231.227917 Coordinates x=1061 px, y=67 px
1686479231.2544396 Coordinates x=1074 px, y=59 px
1686479231.2702918 Coordinates x=1079 px, y=54 px
1686479231.2857246 Coordinates x=1079 px, y=54 px
1686479231.301671 Coordinates x=1205 px, y=273 px
1686479231.3175092 Coordinates x=1205 px, y=273 px
1686479231.3327882 Coordinates x=1254 px, y=382 px
1686479231.3488088 Coordinates x=1254 px, y=382 px
1686479231.3644729 Coordinates x=1254 px, y=382 px
1686479231.3798568 Coordinates x=1264 px, y=392 px
1686479231.39584 Coordinates x=1264 px, y=392 px
1686479231.411073 Coordinates x=1267 px, y=388 px
1686479231.4262059 Coordinates x=1267 px, y=388 px
1686479231.4418342 Coordinates x=1255 px, y=362 px
1686479231.4574947 Coordinates x=1255 px, y=362 px
1686479231.4729326 Coordinates x=1219 px, y=312 px
1686479231.4877932 Coordinates x=1219 px, y=312 px
1686479231.5036223 Coordinates x=1124 px, y=240 px
1686479231.5191545 Coordinates x=1124 px, y=240 px
1686479231.5350714 Coordinates x=1124 px, y=240 px
1686479231.5544822 Coordinates x=1124 px, y=240 px
